CUST_ID,DIVIDED_SET,SIU_CUST_YN,TOTALPREM,MINCRDT,JPBASE_HSHD_INCM
16334,1,Y,114767820,3,4620
16335,1,N,16922200,,8133
16336,1,N,4485600,6,9111
16337,1,N,25888623,,0
16338,2,,122106417,6,6039
16339,1,N,38395214,6,8386
16340,1,Y,14675396,,6158
16341,1,N,19037568,,10649
16343,1,N,42613334,6,0
16344,1,N,2677867,,3727
16345,1,N,33453563,6,5269
16346,1,N,53935917,6,10073
16348,1,N,50016000,6,4748
16349,2,,68175079,1,4755
16351,1,N,625423100,1,19500
16352,2,,14881145,9,9082
16355,1,N,6766380,,9016
16356,1,Y,85756863,,9671
16357,1,N,102643957,2,5953
16358,1,N,27549114,6,12170
16359,1,N,19206521,,5289
16360,1,N,52889490,4,6175
16361,1,Y,33858163,6,8849
16362,1,N,63044677,6,5060
16363,1,N,2228498,,3031
16364,1,N,102243692,5,4872
16365,1,N,76049949,1,4858
16366,1,N,25659176,6,8325
16367,1,N,98034093,1,8874
16368,1,N,6416000,,4854
16369,1,N,59747425,5,8213
16370,1,N,10669110,,3831
16371,1,N,20056247,1,5266
16372,1,Y,60962731,6,7988
16373,1,N,3401752,6,7913
16374,1,N,15291587,6,9003
16375,1,N,18050416,,12344
16376,1,N,7802526,,9757
16377,2,,6866200,6,5209
16378,1,N,92615879,7,3566
16379,1,N,27928968,6,4945
16380,1,N,12500558,1,3952
16381,1,N,44060232,6,4787
16383,2,,166469386,3,9972
16384,1,N,70234299,2,9479
16385,1,N,,,6303
16386,1,N,17648315,6,2800
16387,1,N,18384456,,3839
16388,1,N,4139363,,6577
16389,1,N,17136274,,8911
16390,1,N,10803476,6,3936
16391,1,N,10541652,4,9776
16392,1,N,74537648,3,8021
16393,1,N,19460427,5,3957
16394,1,N,8547702,6,
16395,1,N,46652870,6,10460
16396,2,,24288509,,5823
16397,1,N,6408021,,5390
16398,1,N,56506749,,7433
16399,1,N,48568952,7,4858
16400,1,N,43501868,6,10222
16401,1,N,27129127,10,7503
16402,1,N,40336478,2,5517
16403,1,N,81416911,2,11679
16404,1,N,10403280,,7615
16407,1,N,104463162,6,6570
16408,1,N,26427704,,4785
16409,1,N,1195100,7,4492
16410,1,N,79594714,8,10007
16411,1,N,15272085,6,4494
16412,1,N,494460,,4614
16413,1,N,105476891,3,0
16414,1,Y,2637995,,9898
16415,2,,9208574,,10920
16416,1,N,60148537,6,5178
16417,1,N,47326027,5,9614
16418,1,N,9280450,,8138
16419,2,,20878300,3,9672
16421,1,N,26510992,7,5131
16422,1,N,46388539,6,4744
16423,1,N,70322745,6,5067
16424,1,N,30337604,,5791
16426,1,N,35325694,,8158
16427,1,N,2957900,,8051
16428,1,N,30013116,1,4126
16429,1,Y,45342396,6,5225
16431,1,N,43368677,,9007
16432,2,,,6,3724
16433,1,N,5025812,8,4917
16434,1,N,54715972,7,9075
16435,1,N,41470508,,6120
16436,1,N,2236600,6,5103
16437,1,N,44885849,1,8887
16438,1,Y,16492281,7,3821
16439,1,N,27494068,2,4911
16440,1,N,11555468,,4719
16441,1,N,24966912,,5407
16442,1,N,25696358,,11707
16443,1,N,12484952,,5453
16444,1,N,41465428,,
16445,1,N,7843279,6,7368
16446,1,N,12060235,6,7563
16448,1,N,5620258,9,9396
16449,1,N,11689788,9,8355
16450,1,N,27752362,5,8041
16451,1,N,24587591,1,5748
16452,1,Y,8199103,6,4550
16453,2,,,,4080
16454,1,N,46410410,,7874
16455,1,N,69728186,6,5245
16456,1,N,35714086,6,4562
16457,1,N,4732320,,8524
16458,1,Y,,7,9260
16461,1,Y,69179440,2,4465
16462,1,N,15937583,2,4703
16463,1,N,65037671,,7493
16464,1,N,45665393,7,5157
16467,1,N,5582089,6,5830
16468,1,N,170876293,1,4728
16469,2,,21018827,6,4744
16470,1,N,12676591,10,11424
16471,1,N,65018550,7,9215
16472,1,N,67156207,1,10123
16473,1,N,12838300,,9474
16474,1,N,4999089,,8756
16475,1,N,4347940,6,5735
16476,1,N,38145756,,7779
16477,1,N,21358164,2,5160
16478,1,Y,6167760,,8452
16479,1,N,47083610,5,3990
16480,1,N,265251738,3,11588
16481,1,N,17510496,,5731
16482,2,,3400713,,6217
16483,1,N,192250,4,4983
16484,1,N,11086490,6,4216
16485,1,N,9464671,,3939
16486,2,,8776688,,11257
16487,1,Y,191794038,6,13411
16492,1,N,404330370,1,13743
16493,1,N,24935687,,9565
16494,1,N,17182694,,5909
16495,1,N,870000,6,6531
16496,1,N,14805098,5,5696
16498,1,N,42098015,6,9119
16499,1,N,49416808,3,4392
16500,1,N,39031177,6,7837
16501,1,N,96469659,6,8992
16502,1,N,56201515,6,8756
16503,1,N,226382924,6,9394
16504,1,Y,11385916,,5986
16505,1,N,30818924,6,7590
16509,1,N,54307705,1,9856
16510,1,N,8016076,6,5396
16511,1,N,8610827,6,2970
16512,1,Y,3102439,,4930
16513,1,N,30439740,5,4510
16514,1,N,12821718,,5017
16515,1,N,38316175,,5538
16516,1,N,40645365,6,6697
16517,1,N,69295131,,4549
16518,1,N,135966899,3,10582
16519,1,N,15289460,,5911
16520,1,N,14318897,6,8609
16521,1,N,62340892,,4762
16522,1,N,451200,,4639
16523,1,N,9152920,4,7944
16524,1,Y,93892126,7,9371
16525,2,,24473420,10,3812
16526,1,N,28015992,2,5403
16528,1,N,29013633,6,6429
16529,1,N,9617661,2,8635
16531,1,N,93572154,,3660
16532,1,N,37521935,,3359
16533,1,N,11503906,,7043
16534,1,N,2283170,,4853
16535,1,N,132834423,6,11577
16539,1,N,19625289,,7428
16540,1,N,4643730,6,5241
16541,1,N,31793018,8,4777
16542,1,N,76013455,,5352
16543,1,N,14404940,,7340
16544,2,,9469094,6,5076
16546,1,N,31179034,2,9367
16547,1,N,86273399,4,6007
16548,1,N,2193600,6,4522
16549,1,N,55617916,1,5558
16550,1,N,4687000,,4470
16551,1,N,4235116,4,8581
16552,1,N,36508376,3,6165
16553,1,N,51037655,3,6154
16554,1,N,23847213,1,5198
16555,2,,304000,5,3861
16556,1,N,12552634,,4897
16557,1,N,35597839,6,5669
16558,1,N,32560787,6,4279
16559,1,N,11047939,6,7224
16560,1,N,3866030,,4817
16561,1,N,14590448,6,9244
16562,1,N,65100942,1,9371
16563,1,N,44370604,6,6526
16564,1,N,4811722,6,5661
16565,1,N,41193085,6,8186
16566,1,N,2965308,6,3732
16567,1,N,4265212,,0
16568,1,N,218873809,3,5898
16569,1,N,58614464,,8970
16570,1,N,154385775,6,9656
16571,1,N,49949601,,4359
16572,1,N,29958552,6,8825
16573,1,N,13797047,,9461
16574,1,N,38670554,6,4675
16575,1,Y,5059393,,8680
16576,2,,105232800,2,12204
16577,1,Y,18333873,,8081
16580,1,N,12394163,6,2990
16581,1,N,10731447,,5687
16582,1,N,8752380,,5535
16583,1,N,46789742,6,4209
16585,1,N,23184329,7,3983
16586,2,,43743070,6,4937
16587,1,N,12379953,6,8753
16588,1,N,28445685,7,8188
16590,1,N,64459750,1,8542
16591,1,N,,,5190
16592,2,,11363150,1,5349
16593,1,N,9004760,,10002
16594,1,N,5442000,,8909
16595,1,N,38391130,,8394
16596,1,N,23152075,4,9074
16597,1,N,10924324,,6663
16598,2,,29464150,,8116
16599,1,Y,40068566,,4236
16600,1,N,47510858,6,4241
16601,1,N,6755805,6,12251
16602,1,N,59015677,6,4394
16603,1,Y,41152889,6,9346
16604,1,N,17278320,,5250
16605,1,N,8077180,6,4357
16606,1,N,31093986,6,5215
16607,1,Y,9248324,,4642
16608,1,N,5425741,6,5275
16609,1,N,3996933,6,5098
16610,1,N,5755018,,5416
16612,1,N,99338522,6,10009
16613,1,N,17787880,3,4789
16614,1,N,142551702,6,5854
16615,1,N,159979788,2,11812
16616,1,N,78622301,6,5815
16617,1,N,65066464,,7673
16618,1,N,12300942,,3777
16619,1,N,21138397,6,3192
16620,1,N,19409584,,7198
16621,1,N,45407010,2,8791
16622,1,N,21636544,6,5561
16623,1,N,15517927,,3964
16624,1,N,24261984,,4651
16625,1,Y,19812868,,4008
16626,1,N,22110739,10,4129
16627,2,,45207736,6,5742
16628,1,N,23832379,6,5858
16631,1,N,2631104,8,3361
16632,1,N,6781860,,9070
16633,2,,3526210,6,4371
16634,1,N,60727765,2,3892
16635,1,N,28750404,6,4784
16636,1,N,37250672,5,4690
16637,1,N,3149256,6,4674
16638,1,N,24233322,,8877
16639,1,N,18367415,,3858
16641,1,N,29834317,,6743
16642,1,N,1269562,,5191
16643,1,N,54502000,,3284
16644,1,N,22481463,,4134
16645,1,N,21436135,2,4607
16646,1,N,10220317,6,3128
16647,1,N,2232000,,3997
16648,1,N,30266052,6,5119
16649,1,N,5460000,,4451
16651,1,N,48635178,7,10905
16652,2,,3293544,,4885
16653,2,,881087,6,4535
16654,1,Y,6086339,3,9054
16655,1,N,32718609,,4254
16656,1,N,11214058,6,3298
16657,1,N,11629711,6,4124
16658,1,N,35743536,,4818
16659,1,N,9883208,6,3854
16660,1,N,14303273,,3971
16661,1,N,124971370,,4938
16662,1,N,2596600,6,4630
16663,1,N,424502278,3,9781
16664,1,N,957800,,7495
16665,1,N,21331680,2,4531
16667,1,N,52127236,4,4368
16669,1,N,58628199,6,5384
16670,1,N,22578415,,3213
16671,1,N,14875829,,10307
16672,1,N,8806414,,3842
16673,2,,17700888,6,7945
16674,1,N,24775900,2,4908
16675,1,N,8599747,,5964
16676,1,N,1798369,,4774
16677,1,N,351400,6,10028
16678,1,N,9279564,1,3873
16679,1,N,55332706,,8436
16680,1,N,50046306,2,8474
16681,1,N,821381,,7065
16682,1,N,15245319,,4377
16683,1,N,8068240,,6006
16684,2,,15075249,6,4086
16685,1,N,56255828,3,9175
16686,1,N,19166156,3,4109
16687,1,N,18114275,6,8228
16688,1,N,8903100,,3304
16689,1,N,650900,6,9092
16690,1,N,74315963,5,9267
16691,1,N,7637608,6,4047
16692,1,N,47357205,6,9039
16693,1,N,5183696,6,4482
16694,1,N,194000,,3712
16695,1,N,1445850,6,0
16696,2,,17431641,,0
16697,2,,46937861,6,8760
16698,1,Y,79181853,6,9748
16699,1,N,63770804,6,5186
16700,1,N,22954536,1,4495
16701,1,N,34316984,,5202
16702,1,Y,60251681,,5455
16703,1,N,88766304,6,6850
16704,1,N,17083768,,7416
16705,1,N,18314688,5,7629
16706,1,N,15145172,6,4602
16707,2,,13731407,1,7658
16708,1,N,32818099,6,5036
16709,1,N,17146340,,4976
16710,1,Y,42097368,,3431
16711,1,N,14709500,,2959
16712,1,N,13875042,,3970
16714,1,N,8864317,,4636
16715,1,N,3660947,3,10227
16716,1,Y,59807308,,5434
16717,1,N,22865458,6,4288
16718,1,N,34356736,,5299
16721,1,N,15557427,4,8768
16722,1,N,22684160,7,5426
16723,1,N,22751060,,4715
16724,1,N,12901449,6,7682
16726,1,N,10555807,8,3993
16727,1,N,31379808,,4428
16728,1,N,14820142,6,3708
16729,1,Y,14423824,,4986
16730,1,N,23781515,6,8620
16731,1,N,3079374,,5028
16732,1,N,2486969,6,4018
16733,1,Y,48876843,,9189
16734,1,N,37800,,4503
16735,1,N,24065097,1,4112
16736,1,N,37662005,10,5114
16737,1,N,15070484,5,4371
16738,1,N,16090853,7,3830
16739,1,N,31608722,,7689
16740,1,N,46407052,10,8715
16741,1,N,,,8203
16742,1,N,29669640,,3936
16743,1,N,26101417,,4394
16744,1,N,10810458,6,3475
16745,1,N,139987966,1,10764
16746,1,N,3944346,,4686
16747,1,Y,5773406,6,4115
16748,1,N,16991908,,8903
16749,1,N,6604927,0,5140
16750,1,N,84400,10,3901
16751,1,N,21096617,6,7614
16752,1,N,7831926,6,4772
16753,1,N,24715270,,5647
16754,1,N,4198304,,3261
16756,1,Y,24175943,6,4490
16757,1,N,32173106,6,4447
16758,1,N,27764897,,8821
16759,1,N,71516440,,11282
16761,1,Y,4770000,,4756
16763,1,N,36445680,,3791
16764,1,N,,,10780
16765,1,N,279300,6,4807
16766,1,N,1492650,10,4614
16767,1,N,27495990,6,4027
16768,1,N,4570280,,4924
16771,1,N,3964710,,3050
16773,1,Y,47363375,,5620
16774,1,N,25227763,,7365
16775,1,N,11505648,6,8002
16776,1,N,21506492,,3734
16777,1,N,33787320,,3999
16778,1,N,83258919,7,4831
16779,2,,28733423,,4538
16780,1,N,14494585,6,3251
16781,1,Y,48464283,6,4592
16782,1,N,13930004,6,6669
16783,1,N,22531125,8,3690
16784,1,N,8386304,6,4274
16785,1,N,9641597,2,4278
16786,1,N,4795891,7,4113
16787,2,,13202822,,5317
16788,1,N,47251966,6,10260
16789,1,N,23273699,2,5320
16790,1,N,4855514,7,4713
16791,2,,27388517,6,3999
16792,1,N,19207579,6,9105
16793,1,N,32090342,6,3815
16794,1,N,10961504,4,3788
16795,1,N,15064179,6,4136
16796,1,N,14629548,,4947
16798,1,N,9244199,6,9030
16799,1,N,5588819,,5749
16800,2,,46055994,6,7562
16801,1,N,50969838,6,5273
16802,1,Y,6926964,6,7622
16803,1,N,13614444,6,3110
16804,1,N,1032604,,8200
16806,1,N,91819215,5,3765
16808,1,N,247067121,6,9594
16809,1,N,14834262,6,3763
16810,1,N,2244344,,10179
16811,2,,70015494,6,5399
16812,1,N,7967524,,3876
16813,1,Y,,6,4046
16814,1,N,11804185,,3931
16815,1,N,19478242,6,4194
16816,1,N,5261130,6,3846
16817,1,N,3813440,6,2821
16820,1,N,24965466,,4125
16821,1,N,8735022,,3568
16822,1,N,16402237,6,3360
16823,1,N,7072143,6,0
16824,1,Y,23221465,7,7000
16825,1,N,14317596,6,3766
16826,1,N,5273142,6,4738
16828,1,N,3102840,7,3587
16829,2,,3760785,6,5167
16830,1,N,22247050,,6619
16831,1,N,6971426,6,3370
16832,1,Y,43261874,,4270
16833,1,N,10326684,6,4043
16834,2,,10239390,,10890
16835,1,N,42938622,6,4152
16836,1,N,9383004,7,3440
16837,1,N,2570400,,3683
16838,1,N,85195387,6,4609
16840,1,N,18918740,6,4472
16841,1,N,4334512,,3683
16842,1,N,5892480,,7308
16843,1,N,103258800,6,4520
16845,1,N,5588573,10,3575
16846,1,N,13463519,4,0
16847,1,N,2585400,,2996
16848,1,Y,42820615,2,7488
16849,1,N,43458141,6,4646
16850,1,N,11634979,,7174
16851,1,N,6649176,6,7320
16852,1,N,29818091,6,8077
16853,1,Y,,,11245
16854,1,N,13249004,6,0
16855,1,N,21133704,6,8675
16856,1,N,24601786,6,3856
16857,1,N,1018336,8,6563
16859,1,N,41062053,,4853
16860,1,N,25091236,6,3635
16862,1,N,29140666,6,7959
16863,1,N,10525335,1,6502
16864,1,N,18755018,6,3508
16865,1,N,112534373,3,4557
16866,1,N,1940716,10,2922
16868,1,N,18221339,6,8045
16869,1,N,43380012,1,6958
16870,1,N,22739211,,4585
16871,1,N,29162786,8,4609
16872,1,N,6390244,7,5455
16873,1,N,17304894,6,8788
16874,1,N,8427990,,3774
16876,1,N,3756631,6,3494
16877,1,N,77298006,6,3640
16878,1,N,1466769,1,3317
16879,1,N,4447652,6,3300
16880,1,N,7243614,6,5121
16881,1,N,6767072,,3422
16882,1,N,19200879,,6584
16883,1,N,3875787,8,3511
16884,1,N,18624772,4,6092
16886,1,N,33997995,5,3486
16888,1,N,11902209,5,4151
16890,1,N,14481874,,3594
16892,1,N,18727606,6,3514
16893,1,N,91978857,6,6241
16894,1,N,15364874,6,3762
16896,1,N,8089992,,3065
16897,1,N,4891150,6,3166
16898,1,N,27501894,,0
16899,1,N,19737110,,5631
16901,1,N,27886740,,4886
16902,1,N,9472614,6,3230
16903,1,N,8088408,6,3316
16904,1,N,16170764,,3630
16905,1,N,14676542,7,3568
16906,1,N,37119181,2,3778
16910,1,N,1324800,,3528
16912,1,N,16368403,6,7264
16913,2,,36526378,8,4458
16914,1,N,37777204,3,3948
16915,1,N,2861642,2,6910
16916,1,N,721468,5,0
16917,1,Y,6608160,8,3271
16919,1,Y,396000,,3696
16920,1,N,6811692,,3199
16921,1,N,1248060,,3600
16922,2,,15161483,6,3653
16923,1,N,16536945,6,3619
16924,1,N,28210288,1,5005
16927,1,N,26571765,,3022
16928,2,,18506367,6,2778
16929,1,N,3458700,7,3207
16930,1,N,113136952,0,3819
16931,1,N,5538625,,4382
16932,1,N,9580000,,2352
16933,1,N,38659339,7,3132
16934,1,N,4122269,10,3390
16935,1,N,8022868,,3853
16936,1,Y,6966225,,3241
16938,1,Y,6042443,2,3464
16939,1,N,7283021,6,3738
16940,1,N,29129504,10,3548
16941,1,N,25834655,6,3172
16942,1,N,10624638,7,3142
16945,1,N,79419408,2,3506
16949,1,N,5171910,5,3555
16956,1,N,12496641,6,3152
16957,1,N,49886752,2,4143
16960,2,,24733936,,5548
16963,1,N,1401316,,3271
16968,1,N,3664072,5,2885
16975,1,N,7485714,4,6461
16977,1,N,1338000,2,3022
16980,1,N,3566333,6,2605
16981,1,N,30093669,6,3236
16986,1,N,3878279,6,0
16998,1,N,16686220,6,5701
17005,1,N,3383924,6,2741
17006,1,N,8704719,6,2592
17015,1,N,6049426,6,3330
17028,1,N,5200000,6,2641
17031,1,N,163890,5,8050
17032,1,N,,5,6031
17033,1,N,4196276,5,2763
17041,1,N,3583673,6,2946
17050,1,N,6582661,6,2574
17067,1,N,954600,5,2778
17072,1,N,560490,6,3337
17076,1,N,2419606,6,2700
17117,1,N,2174188,6,3610
17123,1,N,14213046,,1779
17124,1,N,9247100,,2950
17126,2,,8765151,,
17127,1,N,744300,6,6461
17128,2,,8690250,,0
17129,1,N,7485250,,4318
17130,1,N,,,0
17131,1,N,56296034,6,8149
17132,1,N,5789790,6,6127
17133,1,N,16532835,,
17134,1,Y,5719120,,3454
17135,1,N,41698394,6,5874
17136,2,,,,
17137,1,N,5674939,,4983
17138,2,,5867287,7,7692
17139,1,N,15010295,5,7079
17141,1,N,38598808,6,5754
17142,1,N,24786010,6,3682
17143,2,,28914402,6,12355
17144,1,N,,6,9963
17145,1,N,15281992,,5219
17146,1,Y,82126811,3,6716
17147,1,N,46868926,6,4215
17148,1,Y,14191560,,6773
17150,1,N,17900800,,8845
17151,1,N,24206636,,4825
17152,1,N,1477581,8,5805
17155,1,N,29017072,6,
17157,1,N,13586397,6,6159
17158,1,Y,,6,6615
17159,1,Y,13833143,10,4590
17160,1,N,1742300,,5433
17161,1,N,4851910,6,6881
17162,1,N,17316028,6,11330
17163,1,N,54775528,6,9406
17164,1,Y,9453672,,5925
17165,1,Y,26515187,7,9046
17166,1,N,97000427,6,10289
17167,1,N,26305087,2,9273
17168,2,,6346531,4,9183
17169,1,N,54248910,6,8278
17170,1,N,57579892,1,8757
17171,1,N,12688422,6,9979
17174,1,N,13792166,4,5150
17175,1,N,22726736,6,8519
17176,2,,545000,6,6179
17177,1,N,48903271,6,4963
17178,1,N,23725790,6,4562
17180,1,N,17400000,6,8133
17181,1,N,1605216,6,4231
17182,1,N,9609333,6,8376
17183,1,N,5823545,,5326
17184,1,N,6583078,7,7877
17185,1,N,25502264,6,5831
17186,1,N,,7,3455
17187,1,N,11547748,6,8766
17188,1,N,59358512,6,5870
17189,1,N,13220889,,8373
17190,1,N,16455185,,4634
17191,1,N,13470352,,3944
17192,1,N,72367320,,4390
17193,2,,4735780,,4525
17194,1,N,15421032,,8072
17195,1,N,31888831,6,7177
17196,1,Y,5319749,,7968
17197,1,N,22456224,,4755
17199,1,N,11049482,,4264
17200,1,N,7573099,8,7642
17201,1,N,2719192,6,5676
17202,1,N,23841254,3,5066
17203,1,N,6142167,6,4259
17204,1,N,151000329,6,5723
17205,2,,18384375,,8069
17206,1,N,92825618,1,4964
17208,1,N,1588693,6,3601
17209,1,Y,22797011,6,10523
17210,1,N,13123527,6,3213
17211,2,,45018502,7,4169
17212,2,,,6,3908
17214,1,N,8125549,6,8881
17215,1,N,3896905,,4869
17217,1,N,46674645,3,4448
17219,1,N,44911664,6,4726
17220,1,Y,109424014,6,4480
17221,1,Y,1807300,,5633
17222,1,N,5380000,6,3968
17223,1,N,3764595,6,4715
17224,2,,7463770,6,3405
17225,1,N,11022506,1,8579
17227,1,N,7721163,,3859
17228,1,N,946450,,2853
17229,1,Y,4869485,,4206
17230,1,N,3138491,7,3887
17231,1,N,19845285,,3521
17232,1,N,10082963,6,3530
17233,1,N,14609392,6,3874
17236,1,N,7127469,6,4472
17238,1,N,26900792,6,4014
17239,1,N,11773816,,4540
17240,1,N,4363490,2,3901
17242,1,N,26938061,,3835
17243,1,N,6429629,6,3845
17244,1,N,77784151,6,4550
17245,1,N,17525354,6,3419
17246,1,N,11130987,,3624
17248,1,N,3413404,6,2674
17250,1,N,2436014,8,3300
17252,1,N,13186800,6,3340
17253,1,N,4851326,6,2895
17259,1,N,18666304,6,2565
17268,1,Y,3424576,6,0
17280,2,,1403914,1,0
17281,1,N,11112869,6,2929
17284,1,N,7698888,,7640
17287,1,N,55500731,4,6466
17288,2,,2478600,,0
17291,1,N,9447442,6,4366
17292,1,N,8918631,1,5329
17293,1,N,36683309,6,4536
17296,1,N,13701642,,10978
17297,1,N,6655000,,7839
17298,1,N,9585211,6,10328
17299,1,N,26312120,6,6451
17300,1,Y,41002180,,4010
17303,1,N,67092304,6,4579
17305,1,N,24064729,1,3258
17308,1,N,3175435,6,
17309,1,N,7889461,7,7195
17313,1,N,24035971,,4305
17314,1,N,230898184,6,5781
17315,1,N,2710038,8,5897
17317,1,Y,15235782,6,7626
17318,1,N,1705067,,3461
17319,1,Y,2970400,6,0
17320,1,N,7704707,6,3820
17321,1,N,16340350,6,3787
17322,1,N,5832750,,3684
17324,1,Y,106175701,6,9871
17325,1,N,4039818,7,4949
17329,1,N,4048800,,3930
17330,2,,4200000,,8214
17331,1,N,9509560,6,4970
17333,1,N,17649465,,7302
17335,1,N,13775141,5,10341
17338,1,N,6924069,0,
17339,1,Y,22400000,6,4356
17340,1,N,12350404,6,4405
17341,1,Y,8821636,6,3971
17343,1,N,24209673,,4311
17345,1,N,17661229,7,3965
17347,1,N,12569428,,7381
17348,1,N,119740788,1,9224
17349,1,N,3736755,6,9689
17350,1,N,5311752,6,3044
17353,1,N,5869214,6,14497
17355,1,N,12292077,,0
17356,1,N,17690290,,5392
17357,1,N,15601240,,4016
17360,1,N,23558073,,9818
17362,1,N,20554377,6,8973
17365,1,N,20317637,,5109
17366,1,N,5864700,8,4291
17367,1,N,13208066,,3090
17369,1,N,12545548,,2399
17371,1,N,12454677,6,4276
17372,1,N,11708125,,3518
17375,1,N,21966203,6,3253
17376,2,,13351540,3,3159
17377,1,N,20904087,,4271
17379,1,N,20061129,6,5225
17380,1,N,11400000,2,14095
17381,1,N,8544448,6,4035
17382,1,N,8370150,,4163
17384,1,N,9344280,,6244
17385,1,N,2310377,6,2917
17386,1,N,19013102,,0
17387,2,,255600,,7255
17388,1,N,2913364,6,3552
17389,1,N,35320944,,10312
17390,1,N,63340132,6,4258
17391,1,N,26884750,1,5220
17392,1,N,23217453,,3844
17395,1,N,2172480,,2774
17396,1,N,3776476,6,9010
17399,1,N,38501139,7,5562
17402,1,N,8069866,9,4524
17403,2,,24125910,6,8236
17404,1,N,16692876,6,4338
17406,1,N,8442584,,3342
17408,1,N,744992,6,3071
17409,1,N,11816406,6,10049
17411,1,N,5507757,,10582
17412,1,N,31403347,,4810
17413,1,N,27541807,6,5469
17415,1,N,10776435,,3989
17416,1,N,21044935,1,3625
17417,1,N,91133775,6,4286
17418,1,Y,5828612,6,7304
17419,1,N,10193825,,4049
17420,2,,15556495,6,10792
17421,1,N,1006681,9,9310
17424,1,N,43064581,4,4017
17425,2,,31022780,6,8310
17426,1,Y,47863272,,2397
17427,1,Y,14095730,,6098
17428,2,,14257490,6,5683
17429,1,N,7698804,6,4792
17432,1,N,8058563,6,6112
17433,1,N,36372935,6,4066
17434,1,N,15218909,4,11276
17436,1,Y,5655211,8,6086
17438,1,N,3505520,,3958
17441,1,N,2934000,5,1953
17445,1,Y,6090630,,4151
17446,1,N,4194538,,3788
17448,2,,27116700,6,3410
17449,1,N,36820162,2,4213
17452,1,N,12363750,,2556
17453,1,N,3615710,,10546
17454,1,N,67797600,2,7891
17457,2,,21887084,,4997
17459,1,N,10158726,,3618
17463,1,N,22703040,,6156
17464,1,Y,20239627,6,5785
17465,2,,,6,5048
17466,1,N,8179953,,2993
17468,1,N,8523197,,10723
17470,2,,32809984,6,3400
17471,1,N,8404860,5,3913
17472,1,N,21049133,,1968
17475,1,N,33104506,6,3025
17476,1,N,7696800,,3507
17478,1,Y,3021612,6,9100
17479,1,N,73371462,6,8888
17481,1,N,24877980,,0
17484,1,N,,6,9703
17485,1,N,4521618,,4043
17487,1,N,17798721,6,3132
17488,1,Y,16071678,,4787
17489,1,N,7954690,,3286
17490,1,N,5149330,,1225
17491,1,N,5299148,,5332
17492,1,N,26748399,,8098
17493,1,N,9844671,,1534
17495,1,N,11209426,5,3497
17498,1,N,38760745,,3971
17499,1,N,13549560,6,11792
17500,1,N,11828195,,6154
17502,1,N,9731970,,4304
17503,1,N,12664664,,2944
17504,1,N,410500,7,8322
17505,2,,29291166,2,10219
17506,1,N,2008001,6,2878
17507,1,N,74010565,6,4388
17508,1,N,36936075,6,4749
17509,1,N,4131295,,4224
17510,1,N,15306825,,5806
17511,1,N,17912870,6,4186
17513,1,N,27335050,,4098
17515,1,N,6202773,6,4622
17516,1,N,2538900,,2449
17518,1,Y,6297100,6,5385
17519,2,,1430673,6,3412
17520,1,N,16973630,,6705
17521,2,,4349148,6,4166
17522,1,Y,37752354,,8616
17524,1,Y,22734068,,5361
17525,2,,670788,1,8850
17527,1,N,42565710,6,3892
17533,1,N,2538200,7,2938
17539,1,N,14706762,6,3678
17540,1,N,10563000,,4796
17542,1,N,21295346,,6336
17543,1,N,22211463,,6937
17545,1,N,6439940,6,4781
17546,1,N,4792096,9,5878
17547,2,,7087998,,0
17551,1,Y,6717100,6,3953
17553,1,N,8561624,3,3156
17556,1,N,3745044,7,7116
17557,1,Y,19322745,,7801
17560,2,,2039099,2,4052
17561,2,,284168047,6,12752
17562,1,N,7037626,,
17563,1,N,18114767,,6198
17565,1,N,15369607,,9765
17566,1,N,21654868,,0
17567,1,N,7866210,,0
17568,1,N,49267044,6,7639
17572,2,,36848978,6,5174
17573,2,,43340365,4,
17574,1,Y,9555825,,5301
17575,1,N,74448446,6,4627
17576,1,Y,,,4773
17577,1,N,9531112,7,7952
17578,1,N,9515268,,6842
17579,1,Y,6071976,6,2352
17580,1,N,30357434,6,4598
17581,2,,17940310,,6726
17582,1,N,8970452,,1635
17585,1,N,2838000,,4038
17586,1,N,,9,5305
17588,1,N,295993363,,5263
17589,1,N,20043214,,5113
17590,1,N,16223721,6,7909
17592,1,N,6690630,7,4241
17593,1,N,15651942,6,4634
17594,1,N,11276835,,4853
17595,1,N,4089291,6,4265
17596,1,N,,,2707
17597,1,N,2229500,,3782
17602,1,Y,12587055,7,3456
17605,1,N,4250573,,3913
17606,1,N,11909945,,5327
17607,1,N,10305380,10,4215
17608,1,N,18178480,4,
17609,1,N,17489904,6,4354
17610,1,N,8644908,6,0
17611,1,N,3360018,3,4284
17613,1,N,17066361,,3786
17617,1,N,16926448,,5798
17619,1,N,5291700,8,4310
17620,1,N,18965455,6,3173
17621,1,N,34307896,1,7959
17622,1,N,8812250,,8277
17623,1,N,4012988,7,7939
17625,1,N,3641610,,4128
17630,1,Y,11506530,,6843
17631,1,N,2911440,,2859
17632,1,N,15462013,6,3976
17634,1,N,9532828,6,2873
17635,1,Y,2229800,6,3823
17638,1,N,70501353,6,5004
17639,2,,19444744,6,4357
17640,2,,1228752,,3931
17643,1,N,3326080,5,4698
17644,1,N,17260073,,5964
17645,1,Y,16051360,2,8164
17646,1,N,14358155,6,2987
17651,1,N,4201950,7,4059
17653,1,N,29593386,6,4160
17654,1,N,17593930,7,5374
