,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MAIN_INSR_AMT_SUM,EXPR_SUM,WORK_YEARS_MIN,EXPR_COUNT
5080,0,2,3,0,3,1,2005,2,150000000.0,2,7,2
5081,0,1,6,0,10,3,2004,8,47281190.0,4,4,4
5082,0,2,6,0,2,5,2003,5,117612540.0,2,3,5
5083,0,2,6,0,3,2,2008,8,107604230.0,2,1,5
5084,0,2,5,0,3,1,2003,11,130000000.0,2,4,2
5085,0,2,5,0,3,0,2002,6,44000000.0,0,1,4
5086,0,2,6,0,2,1,2006,10,60000000.0,1,18,3
5087,0,1,6,0,1,5,2003,9,170180000.0,2,7,8
5088,0,2,5,0,3,1,2005,3,63629080.0,2,7,3
5090,0,2,4,1,9,1,2003,12,60000000.0,0,9,2
5091,0,1,4,0,18,1,2005,1,198626450.0,3,4,7
5092,0,2,5,0,3,4,2006,12,178500000.0,3,3,8
5093,0,2,5,0,17,7,2006,12,160080000.0,3,6,5
5094,0,1,6,0,1,3,2007,2,31787970.0,2,6,3
5096,0,2,4,0,9,1,2009,9,160000000.0,2,3,3
5097,0,1,4,0,8,3,2008,4,467063680.0,12,1,13
5098,0,1,5,0,1,4,2005,2,506618810.0,8,2,13
5099,0,1,4,0,6,0,2000,4,180000000.0,3,4,4
5100,0,2,6,0,3,1,2005,9,33000000.0,0,10,2
5101,0,1,5,0,8,2,2004,12,50000000.0,1,7,1
5102,1,2,6,1,9,2,2000,11,150000000.0,0,0,8
5103,0,1,5,0,10,4,2015,9,187896387.0,3,14,5
5104,0,2,5,0,3,10,2015,9,411137386.0,7,1,11
5105,0,2,4,0,3,4,2011,12,217994580.0,6,7,8
5106,0,2,5,0,9,5,2012,8,230000000.0,5,1,5
5107,0,2,5,0,9,2,2013,12,170000000.0,5,21,5
5110,0,2,4,0,19,1,2012,2,75000000.0,3,15,4
5111,0,2,4,0,3,0,2016,6,5000000.0,0,0,1
5112,1,2,5,1,3,2,1999,12,56000000.0,1,1,2
5113,1,2,5,0,9,6,2012,11,180420000.0,5,4,5
5114,0,2,4,0,18,0,2016,6,50000000.0,0,2,1
5115,0,2,5,0,3,10,2008,9,184208670.0,10,12,10
5117,0,2,3,0,18,4,2009,2,199000000.0,5,3,7
5119,0,2,5,0,2,10,2016,6,50725450.0,2,12,3
5120,0,2,5,0,3,3,2008,1,65000000.0,3,12,3
5121,0,2,4,0,3,7,2012,3,331710280.0,9,6,13
5122,0,2,6,0,24,4,2004,9,125000000.0,2,1,4
5123,1,1,4,0,1,0,2010,4,345000000.0,7,2,7
5124,0,1,5,0,2,3,2016,6,238000000.0,5,2,5
5126,0,1,4,0,10,0,2016,6,80000000.0,2,11,3
5127,0,2,4,0,3,0,2009,5,165000000.0,2,4,6
5128,0,1,5,0,6,2,2009,6,464314810.0,8,0,13
5129,0,2,6,0,8,0,2011,3,80000000.0,2,20,2
5130,0,2,4,1,9,0,2013,9,261600000.0,6,1,7
5131,0,2,3,0,4,4,2007,7,311425000.0,4,7,8
5132,0,2,3,0,3,0,2009,5,105000000.0,2,3,3
5133,0,2,4,1,3,4,2010,6,230043890.0,7,3,11
5134,0,2,4,0,3,0,2010,9,60000000.0,1,15,2
5135,0,2,4,1,2,2,2003,10,319500000.0,5,3,10
5136,0,1,4,0,6,1,2016,6,274800000.0,6,1,8
5137,0,2,5,0,2,4,2016,6,185000000.0,3,15,3
5138,0,1,4,0,1,0,2012,10,181800000.0,2,0,3
5139,0,1,4,0,15,2,2016,6,62000000.0,2,5,3
5140,0,1,5,0,4,6,2016,6,121924120.0,3,7,5
5141,0,2,5,0,4,3,2012,12,184326390.0,6,4,8
5143,0,1,6,0,25,0,2016,6,113233018.0,2,12,3
5144,0,2,3,0,3,0,2003,5,60000000.0,1,1,2
5145,1,1,4,0,2,5,2013,10,969104310.0,18,8,20
5146,0,2,5,0,3,7,2010,7,162121620.0,8,1,10
5147,0,2,5,0,3,0,2012,10,95000000.0,3,9,5
5148,0,2,3,0,3,0,2006,12,120000000.0,3,4,3
5149,0,2,4,0,3,0,2003,5,67500000.0,0,2,4
5150,0,1,4,0,7,2,2012,3,65000000.0,2,2,2
5151,0,2,4,0,3,0,2009,6,105000000.0,2,2,3
5152,0,2,3,0,24,3,2010,3,216000000.0,3,4,5
5153,0,2,4,1,3,4,2016,6,218185876.0,2,1,9
5154,0,2,6,0,3,2,2003,5,170000000.0,3,2,4
5155,0,2,5,0,3,5,2016,5,334921204.0,8,1,16
5156,0,1,6,0,12,1,2014,12,35000000.0,0,6,3
5157,0,2,3,1,3,2,2008,12,310449940.0,9,0,12
5158,0,2,6,0,3,2,2003,7,40000000.0,0,4,2
5159,0,2,4,0,8,1,2016,5,186000000.0,5,1,6
5160,1,2,5,0,3,0,2001,1,137600000.0,1,1,5
5161,0,2,6,0,3,1,2000,6,76000000.0,0,1,4
5162,1,2,5,0,3,2,2005,8,338980000.0,6,1,7
5163,0,2,3,0,4,12,2005,1,1048000000.0,15,0,16
5164,0,2,5,0,25,5,2008,5,398803558.0,7,2,9
5165,0,2,4,1,1,4,2015,7,1544739530.0,11,0,18
5166,0,2,5,0,2,10,2003,5,276721463.0,4,0,5
5167,0,2,4,0,3,10,2005,3,993207465.0,14,0,31
5168,0,2,3,0,4,3,2007,2,187252810.0,5,3,8
5169,0,2,5,0,3,1,2005,1,60344480.0,2,2,4
5170,0,2,4,0,3,0,2009,12,25000000.0,0,1,2
5171,0,1,4,0,9,2,2007,3,63613370.0,2,2,4
5172,0,1,3,0,8,1,2012,5,86769610.0,2,1,3
5173,0,1,5,0,6,2,2009,6,413685040.0,4,1,7
5174,0,2,5,1,3,1,2004,3,249100000.0,5,0,10
5175,0,2,5,0,3,11,2007,7,315262000.0,10,21,10
5176,0,1,6,0,12,5,2016,6,111200988.0,4,21,5
5177,0,1,4,1,15,16,2013,4,1841541626.0,47,16,75
5178,0,1,4,0,1,0,2008,10,351167700.0,4,1,5
5179,0,1,4,0,8,1,2003,5,248000000.0,5,1,8
5180,0,2,5,0,15,2,2009,4,86000000.0,4,14,4
5181,0,2,3,0,18,4,2008,9,185087000.0,4,14,4
5182,0,2,5,0,3,3,2004,9,268000000.0,4,2,11
5183,0,2,5,0,3,4,2006,12,257548860.0,4,18,8
5184,0,2,4,0,9,1,2010,9,50000000.0,1,22,1
5185,0,1,5,0,1,5,2016,5,297310000.0,5,6,10
5186,0,2,5,0,9,1,2012,7,197883030.0,4,2,6
5187,0,2,4,0,3,1,2002,2,170000000.0,3,6,5
5188,1,2,5,1,3,1,2003,5,562080000.0,8,0,18
5189,0,2,6,1,18,4,2011,2,130000000.0,2,0,6
5191,0,1,4,0,20,0,2001,9,75000000.0,1,10,3
5192,0,2,5,0,3,1,2005,1,424200000.0,6,5,7
5193,0,2,6,0,3,9,2008,3,546100000.0,9,5,14
5194,0,2,4,0,3,1,2003,5,60000000.0,1,11,2
5195,0,2,5,1,3,12,2009,10,517000000.0,14,12,16
5196,0,1,5,0,13,3,2003,6,342412120.0,1,1,3
5197,0,1,3,0,8,1,2005,10,110000000.0,3,6,3
5198,0,1,5,0,1,6,2016,6,160768620.0,4,1,5
5200,0,1,4,0,15,2,2004,11,110000000.0,2,1,2
5201,0,2,4,0,3,0,2004,12,45000000.0,1,1,3
5202,0,2,5,0,24,4,2016,6,55000000.0,2,0,5
5203,0,2,3,0,3,1,2013,9,114000000.0,3,21,5
5204,0,2,6,0,3,0,2016,6,50000000.0,0,2,1
5205,0,2,3,0,3,1,2006,6,125000000.0,3,4,4
5206,0,2,5,0,3,2,2009,1,699000000.0,11,8,17
5207,0,2,6,0,3,0,2007,7,20000000.0,0,4,1
5208,0,1,4,0,8,0,1999,6,91456391.0,2,7,5
5209,0,1,4,0,18,1,2003,5,307000000.0,5,4,7
5210,0,1,4,0,8,6,2006,6,141247680.0,4,1,6
5211,0,1,5,0,13,4,2006,3,119600000.0,3,23,4
5213,0,2,5,0,2,2,2016,6,44400000.0,2,23,2
5214,0,1,6,0,1,1,2010,2,27800000.0,1,3,5
5215,0,2,5,1,3,10,2014,6,351072000.0,5,3,16
5216,1,2,5,0,3,0,2004,2,269474950.0,4,16,9
5217,1,2,5,0,3,1,2016,4,23000000.0,1,18,1
5218,0,2,3,0,3,1,2011,10,200000000.0,4,0,5
5219,0,2,5,0,1,6,2015,10,581000000.0,7,1,9
5220,0,2,6,0,3,1,2008,8,45000000.0,1,26,2
5221,1,2,4,0,19,2,2013,11,108000000.0,4,5,4
5222,0,1,5,0,1,6,2014,1,442000000.0,10,8,11
5224,0,2,4,0,3,4,2012,3,139000000.0,3,21,5
5225,0,2,3,0,3,3,2007,9,209000000.0,2,1,7
5226,0,1,4,0,1,2,2008,12,50000000.0,1,4,1
5227,0,2,3,1,3,10,2015,4,476960450.0,6,2,9
5228,0,2,6,0,3,13,2016,6,263564846.0,2,12,5
5229,0,1,5,0,1,1,2003,6,50000000.0,1,13,1
5230,0,1,5,0,6,0,2015,10,50000000.0,1,11,2
5234,0,2,3,0,3,3,2010,9,593897540.0,7,1,11
5235,0,1,4,0,24,5,2011,8,240000000.0,2,2,4
5236,0,2,4,0,2,3,2012,11,214000000.0,11,0,11
5237,0,2,5,0,2,3,2016,6,183400000.0,5,10,5
5238,0,2,5,0,9,1,2014,6,50000000.0,1,10,2
5239,0,2,4,0,8,0,2016,3,36000000.0,1,25,1
5240,1,2,4,0,3,3,2012,7,128000000.0,2,0,7
5241,0,2,5,0,2,10,2014,4,682000000.0,8,4,8
5242,0,2,3,0,3,0,2009,9,70000000.0,1,2,2
5243,0,1,5,0,9,0,2000,3,126173910.0,3,14,5
5244,1,2,5,0,3,4,2009,11,180000000.0,3,8,4
5245,0,1,4,0,8,1,2014,7,332065920.0,6,2,6
5246,0,2,4,0,3,1,2009,2,247000000.0,4,1,6
5247,0,2,3,0,3,2,2010,11,269000000.0,4,0,7
5248,0,2,4,0,3,1,2003,5,85000000.0,3,1,3
5249,0,1,5,0,2,3,2003,5,78340670.0,2,1,3
5250,0,1,6,0,1,1,2015,12,41200000.0,1,5,4
5251,0,2,4,0,19,2,2000,8,154000000.0,2,3,6
5252,0,2,4,0,3,4,1999,11,192812908.0,1,1,10
5253,0,2,4,0,19,2,2005,10,150387352.0,3,5,6
5254,0,1,4,0,1,2,2008,4,62083910.0,4,2,7
5255,0,2,5,0,3,0,2007,8,184400000.0,5,1,8
5256,1,2,6,0,3,0,2000,7,50000000.0,1,18,2
5257,0,2,4,0,3,1,2005,9,107016690.0,2,19,4
5258,0,1,5,0,2,1,2003,5,150430890.0,3,1,5
5259,0,2,6,0,1,6,2003,5,278000000.0,0,3,21
5260,0,2,6,1,8,5,2006,10,392110720.0,4,2,9
5261,0,2,4,0,9,2,2016,6,72000000.0,2,2,2
5262,0,2,5,1,9,8,2002,8,1745260360.0,40,1,59
5263,0,1,3,0,8,3,2007,12,365474700.0,5,15,9
5264,0,2,5,0,3,4,2003,11,201200000.0,2,2,3
5265,0,2,4,0,3,0,2009,10,277592590.0,4,1,5
5266,0,2,4,0,1,1,2013,11,24400000.0,1,1,3
5268,0,2,5,0,9,7,2016,6,232149693.0,5,2,6
5269,0,2,5,0,3,2,2004,7,80000000.0,2,11,2
5270,0,2,3,0,3,1,2013,10,75000000.0,0,14,3
5271,0,2,4,0,8,0,2016,6,290000000.0,2,11,4
5272,1,1,5,0,8,4,2006,3,310840000.0,5,14,5
5273,0,2,5,0,3,1,2005,2,20000000.0,1,17,1
5274,0,1,6,0,6,3,2004,3,66570430.0,3,14,5
5275,0,2,6,1,3,4,2003,5,312500000.0,5,8,11
5276,0,2,5,0,9,2,2011,8,53400000.0,3,0,4
5277,0,2,4,0,19,3,2005,2,353800000.0,5,1,10
5279,0,2,5,0,10,0,2013,8,242500000.0,5,21,8
5280,0,1,4,0,2,3,2002,10,141000000.0,3,9,3
5281,0,1,4,0,15,2,2004,11,200000000.0,3,16,3
5282,0,1,5,0,9,0,2001,8,102000000.0,2,1,3
5283,0,2,4,0,3,0,2010,2,28200000.0,1,3,3
5284,0,1,5,0,2,0,2005,3,13200000.0,0,3,2
5285,0,1,4,0,8,4,2006,5,191269400.0,6,2,8
5286,1,2,4,0,3,0,2016,5,60000000.0,0,23,2
5287,0,2,5,0,8,0,2012,2,45000000.0,2,23,2
5288,1,2,5,0,9,0,2014,8,40000000.0,0,23,1
5289,0,1,7,0,25,8,2008,11,279400000.0,9,12,19
5290,0,1,5,0,6,0,2005,7,75000000.0,1,1,3
5291,0,2,5,0,3,4,2011,9,727407570.0,14,8,17
5292,0,2,3,0,3,1,2016,4,201826630.0,3,16,9
5293,0,2,4,0,3,4,2006,10,272292220.0,5,1,7
5294,0,2,5,0,7,1,2005,12,20000000.0,1,11,1
5295,1,1,4,0,2,13,2006,5,323450000.0,5,11,6
5296,0,1,4,0,1,2,2013,8,177215903.0,2,3,6
5297,0,1,5,0,1,12,2007,3,470625368.0,4,1,11
5298,1,1,5,0,7,0,2016,6,36000000.0,0,1,2
5299,0,2,4,0,3,8,2016,6,280000000.0,4,1,8
5300,0,2,6,0,25,3,2006,3,100000000.0,4,3,5
5301,1,2,5,0,2,1,2006,1,108000000.0,3,1,3
5302,0,2,6,0,3,7,2011,8,147880636.0,4,5,7
5303,0,1,6,0,4,1,2003,5,467452114.0,8,0,11
5304,0,2,5,0,2,10,2011,6,391924640.0,13,11,14
5305,0,1,5,0,8,2,2010,2,25000000.0,1,5,1
5306,0,1,4,0,10,5,2014,2,127230710.0,4,4,5
5307,0,2,6,0,25,8,2009,10,120200000.0,5,2,5
5309,0,2,6,0,4,4,2005,10,60447480.0,3,4,3
5310,0,2,4,0,3,1,2013,4,50000000.0,1,5,2
5312,0,1,5,0,2,0,2011,1,139505751.0,4,1,6
5313,0,1,5,0,7,2,2013,6,86114290.0,3,3,3
5314,0,2,6,0,3,0,2005,2,41000000.0,2,4,5
5315,0,2,3,0,3,0,2010,10,155000000.0,3,1,3
5316,0,2,6,0,3,3,2016,6,195000000.0,3,10,3
5317,1,2,4,0,1,1,2008,7,250000000.0,1,5,2
5318,0,2,5,0,9,2,2016,6,417298974.0,9,7,11
5319,0,2,5,0,5,0,2012,8,40000000.0,2,9,2
5320,0,2,5,0,24,5,2016,6,209820100.0,6,9,6
5321,0,2,5,0,3,0,2014,6,156806740.0,6,2,9
5322,0,1,4,0,1,3,2007,2,258000000.0,3,1,5
5323,0,2,6,0,16,2,2010,11,242200000.0,5,3,6
5324,0,2,6,0,3,2,2003,4,259000000.0,4,1,7
5325,0,1,3,0,2,0,2000,12,326292090.0,6,4,7
5326,0,2,3,0,3,3,2016,6,590000000.0,8,12,10
5327,0,1,6,0,7,1,2008,7,81000000.0,3,1,5
5328,0,1,5,0,2,1,2016,5,42500000.0,1,17,2
5329,0,2,4,0,19,3,2016,4,130000000.0,4,8,4
5330,1,2,4,0,2,0,2011,7,40000000.0,1,2,1
5331,0,2,4,0,1,1,2015,1,118319100.0,3,5,3
5332,0,2,5,1,3,4,2008,2,329400000.0,6,1,12
5333,0,2,5,0,7,20,2006,3,468800000.0,7,1,11
5334,0,1,5,0,6,2,2016,6,87000000.0,4,1,5
5335,0,2,6,0,3,2,2011,9,60726970.0,3,3,4
5336,0,2,4,0,2,2,2003,5,31000000.0,0,20,2
5337,0,2,3,0,10,3,2014,6,321898635.0,5,3,6
5338,0,2,5,1,9,29,2015,2,1561400000.0,16,2,21
5339,0,1,6,0,6,3,2003,7,82000000.0,1,7,3
5340,0,1,3,0,13,4,2013,6,204000000.0,4,0,5
5341,0,2,3,0,21,0,2000,1,130000000.0,1,1,3
5342,0,1,5,0,1,4,2010,9,176430881.0,2,12,7
5343,0,2,5,0,3,4,2003,8,280000000.0,3,1,3
5344,0,1,3,0,8,3,2015,3,275000000.0,4,18,7
5346,0,2,4,0,3,8,2016,3,400119421.0,10,1,15
5347,0,2,5,0,3,1,2005,9,177495340.0,3,2,5
5349,0,2,4,0,19,3,2010,5,182000000.0,3,9,5
5350,0,2,5,0,3,6,2013,2,288359050.0,7,2,10
5351,0,2,4,0,18,1,2002,3,200000000.0,3,12,3
5352,0,2,6,1,3,4,2000,3,612682742.0,3,1,26
5353,0,2,6,1,3,7,2002,4,377567295.0,8,7,25
5354,0,1,5,0,8,5,2015,8,981915613.0,24,17,32
5355,0,2,4,0,3,3,2012,1,167500000.0,6,1,7
5356,0,2,6,0,3,5,2007,2,105200000.0,2,20,3
5357,0,1,5,0,1,6,2004,5,185000000.0,2,5,3
5358,0,2,6,0,3,5,2006,12,56773484.0,2,3,3
5359,0,2,6,0,3,2,2015,11,72000000.0,2,4,2
5360,0,1,4,0,1,3,2004,5,100000000.0,1,7,1
5361,0,2,5,0,3,1,2005,5,50000000.0,1,8,1
5362,0,1,5,0,2,11,2008,5,241500000.0,4,18,6
5363,0,2,5,0,3,0,2003,5,40000000.0,0,1,2
5364,0,1,6,0,2,1,2016,6,50000000.0,0,11,1
5365,0,1,7,0,8,1,2003,5,20000000.0,1,11,1
5366,0,1,5,0,2,4,2004,10,50000000.0,1,1,1
5367,0,2,5,0,9,31,2015,6,435000000.0,6,3,7
5368,0,1,6,0,1,1,2002,11,108015520.0,4,2,6
5369,0,2,5,0,3,10,2011,3,165000000.0,5,4,5
5370,0,2,5,0,3,1,2007,4,49000000.0,0,1,7
5371,0,2,6,0,3,1,2015,4,84345873.0,2,7,4
5372,0,1,4,0,8,2,2004,3,95000000.0,3,6,3
5373,0,2,5,0,9,6,2005,11,256500000.0,5,4,7
5374,0,2,5,0,9,5,2011,2,183361640.0,7,2,9
5375,0,1,6,0,25,0,2015,7,225000000.0,2,3,7
5376,0,2,5,0,3,1,2008,1,70000000.0,3,6,3
5377,0,2,4,0,3,3,2005,12,221008630.0,5,13,8
5378,1,2,5,0,9,3,2003,5,380000000.0,4,3,9
5379,0,1,5,0,9,0,2016,1,110000000.0,0,8,4
5380,0,2,4,0,2,0,2006,7,30000000.0,1,1,2
5381,0,2,6,0,7,5,2015,4,111504596.0,4,21,5
5382,0,2,5,0,2,4,2015,1,192000000.0,5,21,7
5383,0,2,3,0,9,1,2010,10,120000000.0,2,0,3
5384,0,2,5,0,9,9,2003,5,398140482.0,9,1,13
5385,0,2,5,0,4,10,2011,12,249650830.0,7,7,7
5386,0,2,4,0,2,2,2010,12,177000000.0,4,1,8
5387,0,2,5,0,3,1,2016,2,110000000.0,3,3,3
5388,0,1,5,0,8,1,2007,12,265000000.0,4,12,5
5389,0,2,3,0,3,0,2016,6,5000000.0,0,1,1
5390,0,1,5,0,2,2,2016,6,182619050.0,6,2,7
5391,0,1,4,0,24,0,2010,9,188000000.0,3,8,3
5392,0,2,6,1,9,4,2011,8,184685268.0,7,1,12
5393,0,2,5,0,9,1,2013,3,169000000.0,4,4,5
5394,0,1,4,0,9,0,2003,5,302865162.0,7,1,9
5395,0,1,4,0,6,1,2009,10,50000000.0,1,18,1
5396,0,1,4,0,2,0,2008,1,335000000.0,2,1,3
5397,0,1,4,0,1,2,2009,12,86000000.0,3,0,4
5398,0,1,4,0,1,1,2016,6,50000000.0,1,4,1
5399,0,2,4,0,3,0,2015,1,40000000.0,2,25,2
5400,0,2,3,0,3,0,2011,3,100000000.0,2,3,2
5401,0,1,4,0,2,4,2001,3,94180000.0,1,3,4
5402,0,1,5,0,12,5,1999,8,117000000.0,3,3,7
5403,0,1,4,0,2,1,2013,6,2723143030.0,24,0,26
5404,0,2,5,0,3,0,2016,6,20000000.0,1,2,1
5405,0,2,5,0,2,4,2010,7,377448219.0,9,2,10
5406,0,1,3,0,8,0,2011,3,124400000.0,3,2,3
5407,0,1,4,0,9,0,2010,11,52356020.0,1,9,1
5408,0,2,4,0,3,7,2016,6,505076730.0,11,1,17
5409,0,2,5,0,3,1,2014,8,100000000.0,1,4,4
5410,0,2,5,0,9,1,2003,5,60000000.0,0,2,3
5411,0,1,3,0,1,0,2016,6,18000000.0,1,1,1
5412,0,2,5,0,8,1,2013,1,85000000.0,2,3,3
5413,0,1,4,0,10,5,2013,2,121580000.0,5,3,5
5414,0,2,3,0,19,0,2014,11,27000000.0,1,1,2
5415,0,1,4,0,8,1,2003,5,71000000.0,1,1,3
5416,0,2,6,0,3,0,2003,5,12000000.0,0,26,1
5417,0,2,6,0,3,8,2008,2,123292160.0,3,11,6
5418,0,2,4,0,18,8,2004,8,157000000.0,4,0,5
5420,0,2,5,0,3,1,2003,5,31364902.0,0,8,2
5421,0,1,5,0,1,3,2015,5,505874167.0,10,1,20
5423,0,1,6,0,1,7,2007,10,230000000.0,4,9,6
5424,0,2,4,0,6,1,1999,11,115000000.0,1,2,5
5425,0,2,3,0,3,8,2012,11,1199329594.0,32,0,54
5426,0,2,5,0,12,3,2005,2,99092950.0,3,1,6
5427,0,2,6,0,3,0,2011,8,42000000.0,2,2,3
5428,0,2,5,0,3,1,2002,4,30000000.0,0,13,3
5429,0,1,6,0,1,0,2003,4,15485464.0,0,2,2
5430,0,2,5,0,3,1,2010,5,42600000.0,1,1,4
5433,0,2,5,0,2,2,2009,12,80000000.0,1,2,4
5434,0,2,6,0,9,2,2002,3,100600000.0,1,10,3
5436,0,2,5,0,3,1,2003,5,21000000.0,0,26,1
5437,0,2,5,0,3,3,2003,5,100000000.0,1,1,1
5438,1,2,5,0,3,8,2004,5,323000000.0,7,1,8
5439,0,2,3,0,24,1,2014,12,101500000.0,2,4,4
5440,0,1,5,0,1,2,2006,1,135193980.0,5,3,6
5441,0,2,5,1,3,7,2003,3,509289970.0,7,4,17
5442,0,2,3,0,3,0,2011,8,325000000.0,3,3,4
5443,0,1,6,0,7,22,2003,6,1118742692.0,27,20,47
5444,0,2,5,1,9,22,2005,3,1118632745.0,24,6,59
5445,0,1,5,0,2,4,2003,5,70000000.0,1,3,2
5446,0,2,4,0,3,1,2010,10,284468828.0,4,1,8
5447,0,2,5,0,3,4,2009,10,202295189.0,5,0,11
5448,0,2,5,1,19,14,2005,6,258175585.0,6,8,11
5449,0,2,4,0,24,1,2003,10,163722410.0,4,18,7
5450,0,2,5,1,2,7,2003,12,222300000.0,7,6,10
5451,0,2,5,0,2,18,2007,11,451200000.0,4,18,7
5452,0,1,4,0,8,2,2003,4,740000000.0,9,1,12
5453,0,2,5,0,15,24,2006,1,472270150.0,4,5,7
5454,0,2,5,1,9,17,2003,5,878826306.0,17,6,41
5455,0,2,5,0,3,2,2004,8,104000000.0,2,20,2
5457,0,1,4,0,2,6,2003,5,196360000.0,3,2,5
5459,0,2,4,0,2,3,2009,5,201000000.0,4,15,8
5460,0,2,5,0,9,1,2006,8,99743450.0,3,5,5
5461,0,2,5,0,9,0,2016,6,30000000.0,0,13,1
5462,0,1,5,0,9,4,2012,4,75000000.0,2,14,2
5463,0,2,3,0,3,6,2008,4,255000000.0,2,23,5
5464,0,1,4,0,1,0,1999,2,120500000.0,1,2,4
5465,0,2,4,0,3,5,2003,5,194489512.0,2,2,10
5466,0,2,5,0,3,7,2015,12,376233680.0,6,14,8
5467,0,2,4,0,3,0,2013,1,110000000.0,3,2,3
5468,0,2,5,0,1,5,2010,1,397146540.0,12,15,15
5469,0,2,4,0,3,0,2005,8,90000000.0,1,3,2
5470,0,1,3,0,1,0,2013,12,62000000.0,1,1,2
5471,1,2,5,0,9,2,2002,11,434005000.0,4,0,12
5472,0,2,4,0,19,1,2003,5,129802660.0,3,1,5
5473,0,2,3,0,6,3,2016,2,84000000.0,1,3,4
5474,0,1,6,0,6,0,2015,6,95000000.0,2,16,4
5476,0,2,5,0,3,1,2016,6,5000000.0,0,2,1
5477,0,2,5,1,3,1,2006,11,30000000.0,1,11,1
5478,0,2,4,0,2,1,2008,7,130000000.0,3,1,6
5479,0,2,3,0,18,3,2012,1,810785419.0,7,1,10
5481,0,2,3,0,24,1,2010,6,135000000.0,2,16,3
5482,0,2,6,0,3,1,2007,5,170000000.0,2,11,4
5483,0,2,6,0,8,1,2014,11,270000000.0,6,10,6
5484,0,1,5,0,12,0,2008,10,31000000.0,1,3,1
5485,0,2,5,0,18,5,2003,4,146680000.0,2,14,6
5486,0,1,5,0,16,0,2010,5,20000000.0,1,14,1
5488,0,1,4,0,9,0,2015,9,255380711.0,3,2,3
5489,0,2,4,0,3,0,2008,4,331191490.0,4,1,8
5490,0,2,6,0,3,1,2014,5,170000000.0,2,1,3
5491,0,2,3,0,3,4,2010,12,303710530.0,7,2,8
5493,0,2,5,0,3,0,2016,6,27000490.0,2,0,3
5494,0,2,5,0,2,2,2009,1,95000000.0,3,1,4
5495,0,1,4,0,24,1,2009,3,193200000.0,5,1,6
5496,1,2,4,0,3,1,2009,10,75000000.0,1,1,3
5497,0,2,4,0,8,2,2013,3,296000000.0,6,1,8
5498,0,2,4,0,15,7,2015,8,189200000.0,5,0,8
5499,0,2,6,1,2,2,2016,4,181000000.0,4,1,7
5500,0,1,6,0,8,3,2002,12,125000000.0,4,0,6
5501,0,1,5,0,1,11,2001,4,78800000.0,0,1,5
5502,1,2,6,0,25,3,2003,5,67000000.0,1,2,6
5503,0,1,6,0,2,0,2002,5,103600000.0,0,1,5
5504,0,2,5,0,9,2,2007,8,60000000.0,1,1,2
5505,0,1,4,0,15,7,2015,11,266800000.0,3,6,6
5506,0,1,4,0,1,0,2006,8,14000000.0,0,25,1
5508,0,2,4,0,3,1,2001,10,110000000.0,1,1,5
5510,0,2,5,0,18,0,2014,12,295000000.0,6,3,6
5511,0,2,7,0,2,1,2003,6,42000000.0,2,2,2
5512,0,2,5,1,8,8,2014,12,251190030.0,8,0,15
5513,1,2,5,0,1,4,2006,3,148449500.0,4,18,5
5514,0,1,5,0,8,1,2003,7,30000000.0,0,18,1
5515,0,2,5,1,9,2,2004,8,355442220.0,5,3,21
5516,0,1,5,0,15,2,2004,12,196000000.0,6,17,7
5517,0,2,5,0,2,10,2007,9,311594650.0,7,17,8
5519,0,2,5,0,3,1,2007,3,130676500.0,3,14,4
5520,0,2,6,0,3,1,2003,12,30000000.0,0,16,1
5521,0,2,5,0,9,2,2016,6,121000000.0,4,8,8
5522,1,1,4,0,6,1,2004,2,80000000.0,0,16,3
5523,0,1,5,0,2,5,2007,4,325000000.0,5,5,5
5524,0,1,5,0,2,2,2005,1,36000000.0,0,9,1
5525,0,2,5,0,3,2,2008,3,182120000.0,2,1,6
5526,0,2,5,1,9,18,2008,6,1207512600.0,23,2,31
5527,0,2,4,0,3,2,2016,1,120000000.0,2,3,3
5528,0,2,5,0,2,17,2007,2,665000000.0,6,5,7
5529,0,2,5,0,8,5,2013,11,347828090.0,9,1,12
5530,0,2,6,0,24,1,2015,8,102500000.0,3,14,4
5531,0,2,4,0,3,1,2004,9,206000000.0,3,1,5
5533,0,1,4,0,9,0,2011,3,415000000.0,10,17,10
5534,0,2,4,0,9,1,2011,4,116000000.0,1,4,3
5536,0,2,3,0,3,1,2004,10,160000000.0,2,11,4
5537,1,1,7,0,8,0,1999,7,34800000.0,0,0,3
5538,0,1,4,0,2,10,2016,6,378800000.0,5,4,15
5539,0,2,5,0,18,0,2007,4,206600000.0,7,13,7
5540,0,2,4,0,3,1,2016,5,60000000.0,1,13,2
5542,0,2,4,0,19,0,2003,5,10000000.0,0,10,1
5543,0,1,6,0,6,1,2002,8,48000000.0,0,8,2
5544,1,2,4,0,2,4,2016,3,1093446547.0,8,2,10
5545,0,2,5,0,3,1,2014,7,83000000.0,1,1,4
5546,0,1,5,0,1,10,2004,3,1082609849.0,19,3,23
5547,0,1,5,0,1,1,2007,1,42000000.0,1,2,2
5548,0,1,5,0,9,1,2016,6,50000000.0,0,2,1
5549,0,2,6,0,3,1,2005,12,30000000.0,1,13,1
5550,0,2,6,0,3,8,2003,4,504256532.0,8,20,12
