,INCB_DVSN,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
4094,1,0,2,5,0,2,2,1,1,2003,7,2007,2,3000000.0,105000000.0,299550.0,2,0.0,6,6,2
4095,1,0,1,5,0,7,2,1,0,2003,6,2002,11,1320000.0,130100000.0,973065.0,6,2.6,17,6,10
4096,2,0,1,5,0,8,6,1,4,2003,6,2009,9,2530000.0,326966230.0,6208900.0,9,0.4,17,14,10
4097,2,0,2,4,1,9,5,1,9,2001,3,2014,1,1909090.9090909087,376549367.0,1081461.0,8,0.6363636363636364,17,3,11
4098,2,0,2,6,0,2,1,1,41,2004,12,2016,6,3153333.333333333,760259307.0,13059901.0,27,0.1333333333333333,17,8,30
4100,1,0,1,7,0,8,0,1,0,2003,6,2003,5,2400000.0,22000000.0,351160.0,1,0.5,7,7,2
4101,1,0,2,5,1,9,7,1,8,2002,4,2010,11,2606250.0,780486580.0,2767090.0,13,0.8125,16,1,16
4102,1,0,1,5,0,2,0,1,6,2003,12,2004,1,1166666.6666666667,120400000.0,867130.0,3,0.0,1,1,3
4103,2,0,2,5,0,3,27,1,48,2003,12,2009,1,2881250.0,606504810.0,5431006.0,13,1.125,19,19,16
4104,1,0,2,5,0,9,2,1,2,2003,6,2016,1,2700000.0,82000000.0,283200.0,2,1.0,6,1,2
4106,1,0,2,5,1,9,1,1,3,2000,11,2005,8,1692307.6923076925,506477268.0,1034441.0,7,0.3076923076923077,20,1,13
4107,1,0,2,6,0,2,3,1,1,2003,6,2003,5,500000.0,64895000.0,190370.0,0,2.0,4,3,4
4108,1,1,2,5,0,8,2,1,5,2003,6,2001,4,571428.5714285715,123500000.0,10806420.0,2,2.857142857142857,4,2,7
4110,2,0,2,5,0,25,1,1,1,2003,4,2009,6,3333333.333333333,62600000.0,253383.0,1,0.0,17,1,3
4111,1,0,2,4,0,9,15,1,25,2000,12,2004,10,2045652.1739130437,1374135400.0,5902960.0,14,0.7391304347826086,9,4,23
4112,1,0,1,5,0,8,1,1,1,2001,2,2004,10,2100000.0,102771290.0,4365231.0,3,0.0,11,5,6
4113,2,0,1,3,0,8,1,1,1,2003,6,2008,8,3000000.0,75000000.0,199000.0,1,0.5,19,19,2
4114,2,0,2,3,0,3,4,1,4,2003,6,2016,6,1757142.857142857,234930070.0,531304.0,4,3.571428571428572,19,1,7
4115,1,0,1,3,0,2,4,1,5,2003,6,2011,5,2810000.0,275427560.0,758707.0,5,2.0,24,24,10
4116,2,0,2,4,0,3,1,1,0,2004,7,2004,7,2000000.0,50000000.0,95800.0,1,0.0,17,17,1
4117,1,0,1,4,0,10,5,1,4,2000,6,2009,1,3153846.153846154,672806060.0,2181690.0,10,0.0769230769230769,5,1,13
4118,1,1,2,4,1,24,11,1,20,2003,6,2015,2,2864285.714285714,502400000.0,3909477.0,9,1.0,5,0,14
4119,1,0,2,3,0,10,0,1,0,2003,6,2003,5,1500000.0,110000000.0,237695.0,1,1.5,9,0,2
4121,1,0,2,5,0,3,14,1,176,2003,6,2014,12,2966666.6666666665,440689711.0,3233831.0,10,0.5333333333333333,17,0,15
4122,1,0,2,6,0,3,2,1,2,2003,6,2004,9,2800000.0,114470028.0,2241966.0,4,0.4,10,8,5
4123,1,0,2,5,0,9,16,1,9,2003,6,2015,3,2318181.8181818184,361198697.0,7265799.0,8,0.7272727272727273,11,4,11
4124,1,0,2,6,0,8,2,1,3,2003,6,2008,5,1666666.6666666667,216916300.0,3222700.0,4,0.1666666666666666,11,0,6
4125,1,0,1,5,0,8,1,1,8,2003,6,2009,5,1634000.0,198600000.0,897800.0,2,0.0,8,1,5
4126,2,1,2,4,1,2,2,1,5,1999,10,2000,7,2513333.333333333,587465112.0,1575400.0,6,0.2,18,1,15
4127,2,0,1,5,0,1,7,1,11,2003,11,2016,1,6190000.0,498901700.0,2111748.0,8,0.2,18,18,10
4128,1,0,1,7,0,7,7,1,5,2003,6,2003,5,1857142.857142857,380000000.0,1104350.0,7,0.2857142857142857,17,17,7
4129,1,0,2,5,0,9,1,1,3,2003,6,2008,10,2000000.0,180000000.0,572330.0,3,2.6,14,2,5
4130,1,0,2,5,0,3,3,1,4,2003,6,2010,11,2857142.8571428573,171774840.0,11475330.0,5,1.8571428571428568,14,14,7
4131,1,0,2,6,0,2,0,1,2,2006,2,2011,4,3375000.0,145000000.0,721101.0,3,1.0,8,8,4
4132,1,1,2,5,0,3,4,1,6,2003,6,2015,9,2857142.8571428573,247283140.0,2332950.0,6,0.0,15,0,7
4133,1,0,1,6,0,2,8,1,17,2003,6,2004,2,2750000.0,173200000.0,2092698.0,2,0.0,2,2,2
4134,1,0,2,4,0,9,2,1,2,2003,6,2004,8,2750000.0,79000000.0,459913.0,2,1.0,4,2,4
4135,1,0,2,4,0,5,1,1,1,2003,6,2005,11,2500000.0,80000000.0,138280.0,1,16.5,5,1,2
4136,1,0,2,6,0,25,3,1,4,2004,8,2008,2,2000000.0,220000000.0,507100.0,2,0.0,7,2,3
4137,1,0,2,4,0,1,6,1,7,2003,6,2014,6,1700000.0,322500000.0,1063897.0,6,1.181818181818182,13,2,11
4138,1,1,2,5,0,3,1,1,1,2002,9,2010,11,300000.0,80000000.0,167350.0,0,1.2,9,1,5
4139,1,0,1,4,0,1,9,1,6,2003,6,2006,3,2431818.1818181816,506264085.0,12680940.0,6,2.636363636363636,10,2,22
4140,1,0,2,5,0,2,7,1,5,2003,6,2008,3,2800000.0,193446140.0,4911120.0,3,0.4,6,0,5
4141,1,0,1,3,0,8,1,1,1,2004,12,2005,1,2000000.0,50000000.0,115850.0,1,8.0,17,17,1
4142,1,0,1,4,0,8,1,1,1,2003,6,2005,1,3000000.0,50000000.0,146150.0,1,0.0,2,2,1
4143,1,0,1,5,0,2,3,1,1,2003,6,2005,3,666666.6666666666,64431350.0,4138176.0,2,0.3333333333333333,4,3,3
4144,1,0,2,5,0,18,1,1,1,2003,6,2001,1,1950000.0,77015903.0,277080.0,1,3.0,10,1,2
4145,1,1,2,5,0,2,1,1,0,2003,6,2016,6,1000000.0,15000000.0,69200.0,0,14.0,11,11,1
4146,2,0,2,3,0,24,1,1,4,2003,6,2013,11,1916666.6666666667,265471000.0,700722.0,3,5.833333333333333,22,4,6
4147,1,0,1,4,0,5,2,1,2,2003,6,2005,6,3000000.0,70000000.0,239600.0,1,0.0,3,3,1
4148,1,0,2,3,0,3,0,1,2,2003,6,2008,8,2000000.0,50000000.0,106400.0,1,0.0,12,12,1
4149,2,0,2,7,0,25,2,1,2,1999,10,2016,5,1200000.0,220000000.0,5523390.0,3,2.2,30,30,5
4150,2,0,2,4,1,9,6,1,33,2003,6,2011,4,16250000.0,411000000.0,3355250.0,3,0.0,17,8,4
4151,2,0,2,4,0,9,6,1,7,2003,6,2011,12,2228571.4285714286,149319870.0,1924393.0,5,0.0,18,18,7
4152,1,0,2,5,0,2,2,1,9,2005,10,2016,3,6375000.0,210400000.0,996130.0,5,0.625,9,0,8
4153,1,0,2,4,1,3,1,1,1,1997,4,2009,7,2250000.0,102341270.0,210750.0,2,0.0,9,5,2
4154,1,1,2,3,0,3,0,1,3,2003,6,1998,1,1333333.3333333333,158000000.0,497030.0,3,0.6666666666666666,17,1,3
4155,1,1,1,4,0,1,0,1,4,2000,3,2004,11,2800000.0,165000000.0,586700.0,3,2.8,9,3,5
4156,1,1,2,4,0,19,0,1,0,2000,3,2006,3,3000000.0,50000000.0,95100.0,1,0.0,9,9,1
4157,2,0,2,5,0,3,1,1,0,2003,6,2003,6,2000000.0,30000000.0,2818450.0,0,0.0,19,19,2
4158,1,0,2,4,0,12,2,1,6,2003,6,2006,4,2600000.0,150000000.0,1583500.0,4,0.6,5,1,5
4159,1,0,2,5,0,9,4,1,8,2003,3,2008,1,2700000.0,161000000.0,806905.0,5,0.4,24,3,5
4160,1,1,2,6,1,3,5,1,3,2003,6,2007,3,1583333.3333333333,183000000.0,707210.0,2,0.3333333333333333,14,1,6
4161,1,0,2,5,0,3,0,1,0,2003,6,2015,2,2000000.0,10000000.0,58400.0,0,1.0,3,3,1
4162,1,0,2,5,0,2,5,1,4,2003,6,2016,6,3166666.6666666665,153000000.0,831184.0,6,1.3333333333333333,9,9,6
4163,1,0,1,5,0,10,5,1,5,2002,12,2015,9,3787500.0,166193464.0,6164358.0,7,0.875,21,2,8
4164,1,0,1,3,0,6,1,1,11,2004,2,2010,7,1640000.0,170000000.0,1305968.0,4,1.2,7,1,5
4165,1,0,1,6,0,2,0,1,3,2003,6,2007,6,2500000.0,35000000.0,350500.0,1,0.0,6,5,2
4166,1,0,1,5,0,8,1,1,1,2008,7,2009,2,3000000.0,30000000.0,174170.0,1,1.0,6,6,1
4167,1,0,1,6,0,9,6,1,36,2002,6,2005,1,3875000.0,1214080000.0,11242441.0,27,1.6875,6,3,32
4168,1,0,2,6,0,3,0,1,1,2003,6,2002,6,666666.6666666666,15000000.0,299400.0,0,0.0,7,5,3
4170,1,0,1,3,0,15,5,1,4,2003,6,2014,2,1166666.6666666667,150300000.0,490056.0,3,1.6666666666666667,9,4,6
4171,1,1,1,4,0,8,2,1,2,2003,6,2013,10,3500000.0,359272075.0,1505800.0,7,0.2,5,1,10
4172,1,0,1,4,0,12,3,1,0,2003,6,2002,7,2000000.0,134000000.0,278320.0,1,1.0,28,1,3
4173,1,1,1,3,0,9,3,1,7,2003,6,2007,11,2654545.4545454546,657000000.0,1714571.0,10,0.0,19,1,11
4175,1,1,1,5,0,9,0,1,1,2003,6,2008,8,2500000.0,32000000.0,184100.0,1,0.5,5,1,2
4176,1,0,2,4,0,3,0,1,2,2003,6,2008,10,3000000.0,133500000.0,331277.0,2,0.0,6,1,3
4177,1,1,2,3,0,8,1,1,2,1,1,2012,7,1710000.0,1112710612.0,1872023.0,13,1.3125,8,1,16
4178,2,0,2,5,0,1,27,1,80,2000,2,2016,2,3822727.272727273,870349365.0,6431929.0,11,0.6363636363636364,27,2,22
4179,1,0,2,6,0,9,27,1,33,2005,8,2011,12,2166666.6666666665,1195169170.0,17353690.0,22,1.0833333333333333,6,0,24
4180,1,0,1,6,0,25,2,1,3,2000,12,2003,12,1600000.0,240730877.0,20617776.0,13,0.1111111111111111,19,2,18
4181,1,0,1,4,0,1,1,1,1,2003,6,2010,2,2250000.0,40000000.0,171775.0,2,0.5,3,3,2
4182,1,1,2,4,0,3,2,1,1,2003,3,2016,5,3000000.0,85000000.0,199500.0,1,0.0,5,1,2
4183,1,0,2,5,1,9,10,1,7,2003,6,2007,4,1790625.0,349354226.0,19343302.0,9,1.125,15,2,16
4184,1,1,2,4,0,18,0,1,3,2007,1,2011,3,2666666.6666666665,189819770.0,385290.0,3,0.6666666666666666,2,0,3
4185,2,0,2,5,0,3,0,1,0,1999,11,2011,4,2333333.333333333,80000000.0,225153.0,2,1.3333333333333333,7,2,3
4186,2,0,2,4,0,3,0,1,1,2008,8,2016,2,1333333.3333333333,92500000.0,131885.0,1,1.6666666666666667,8,8,3
4187,2,0,2,5,1,9,3,1,5,2003,6,2014,7,2600000.0,120000000.0,761765.0,1,0.6,24,7,5
4188,1,0,1,4,0,6,0,1,0,2003,6,2016,6,0.0,10000000.0,56102.0,1,0.0,2,2,1
4189,1,0,2,3,0,18,0,1,1,2003,6,2016,6,2500000.0,50000000.0,259287.0,1,0.5,3,3,2
4190,2,1,2,4,0,3,9,1,13,2003,6,2010,3,2671764.705882353,886208330.0,4765225.0,13,4.705882352941177,25,6,17
4191,1,0,1,5,0,1,0,1,2,1999,10,2004,4,1657142.857142857,226000000.0,799652.0,5,0.2857142857142857,10,2,7
4192,1,1,2,5,0,3,6,1,9,2003,6,2016,6,2846153.846153846,540650235.0,1614836.0,6,1.9230769230769231,22,2,13
4193,1,0,1,3,0,6,3,1,2,2001,9,2012,8,2425000.0,255000000.0,21000521.0,4,1.0,19,3,8
4194,2,0,2,4,0,3,0,1,1,2012,11,2012,12,3833333.3333333335,40000000.0,183194.0,3,0.0,8,8,3
4195,1,0,2,5,0,2,1,1,3,2001,4,2002,2,2171428.571428572,322500000.0,780708.0,6,14.571428571428571,8,1,14
4196,1,0,2,4,0,8,1,1,2,2007,12,2012,12,1825000.0,175000000.0,312870.0,2,1.25,10,2,4
4197,1,0,2,6,1,3,7,1,4,1981,10,2013,8,3875000.0,375800000.0,81711032.0,17,1.4,22,0,20
4198,1,0,2,3,0,3,3,1,5,2000,1,2014,11,2625000.0,285802760.0,745475.0,5,1.0,13,2,8
4199,2,0,2,5,0,3,2,1,5,2008,11,2016,6,3000000.0,179787234.0,764584.0,4,3.5,8,3,4
4200,1,0,1,5,0,2,3,1,5,2003,6,2015,2,3833333.3333333335,145000000.0,704190.0,3,0.0,19,5,3
4201,2,0,2,4,0,1,2,1,5,2003,6,2016,6,2550000.0,149676000.0,2178700.0,4,0.1666666666666666,16,3,6
4202,1,0,2,3,0,9,0,1,0,2003,6,2005,9,750000.0,156000000.0,371610.0,2,0.0,19,1,6
4203,1,0,2,6,0,8,3,1,3,2003,6,2007,9,1658333.3333333333,277492720.0,3094790.0,8,0.4166666666666667,21,11,12
4204,1,1,1,7,0,25,3,1,1,2003,6,2007,8,1000000.0,24555000.0,168056.0,0,0.0,13,13,2
4205,1,0,2,5,0,3,4,1,4,2003,6,2003,5,3500000.0,172920000.0,652910.0,1,3.75,12,3,4
4206,1,1,2,6,1,3,2,1,0,1983,1,2003,5,0.0,30000000.0,72500.0,0,0.0,4,2,2
4207,1,0,1,5,0,9,0,1,2,2003,6,2006,3,1437500.0,168551264.0,4170580.0,3,0.125,6,1,8
4208,1,0,2,6,0,3,2,1,2,2002,7,2008,7,2000000.0,104000000.0,224400.0,1,0.0,14,2,3
4209,1,0,2,6,0,3,0,1,0,2003,6,2016,6,1333333.3333333333,70000000.0,137190.0,0,0.3333333333333333,28,3,3
4210,1,0,1,6,0,6,0,1,0,2003,6,2003,5,0.0,20000000.0,48920.0,0,0.0,18,18,1
4211,1,0,2,4,0,3,0,1,2,2003,6,2016,5,0.0,44417532.0,294800.0,0,0.0,6,1,3
4212,1,0,1,5,0,8,1,1,0,2003,6,2008,7,0.0,30000000.0,84500.0,0,0.0,2,2,2
4213,1,0,2,3,1,3,5,1,2,2002,9,2014,1,2750000.0,70000000.0,2309945.0,2,0.5,26,2,4
4214,1,0,1,5,0,2,0,1,2,2003,6,2002,6,1333333.3333333333,164000000.0,686860.0,3,0.0,12,1,3
4215,1,1,2,6,0,2,0,1,0,2003,6,2007,11,0.0,20000000.0,67500.0,0,0.0,14,14,1
4216,1,0,1,3,0,23,8,1,13,2003,6,2012,2,4000000.0,570000000.0,1452991.0,6,2.6666666666666665,8,7,9
4217,1,0,1,5,0,1,29,1,28,2003,6,2003,5,4600000.0,560000000.0,3308600.0,3,1.0,17,17,5
4218,1,0,2,5,0,3,4,1,2,2003,6,2007,3,1257142.857142857,131385510.0,1719780.0,2,0.2857142857142857,16,15,7
4219,1,0,1,4,0,8,6,1,7,2003,6,2001,9,1000000.0,132793218.0,994650.0,2,2.0,6,1,5
4220,1,1,2,6,1,3,3,1,13,2001,10,2002,9,1217391.3043478262,408959841.0,2598640.0,7,0.0,4,4,23
4221,2,0,2,5,0,3,10,1,5,2003,6,2004,7,1357142.857142857,265689656.0,1060050.0,4,0.0,31,1,7
4222,1,0,2,3,0,3,0,1,2,2003,6,2011,11,2160000.0,76000000.0,299245.0,4,0.4,30,1,5
4223,1,0,2,6,0,3,4,1,1,2003,6,2008,5,3000000.0,50000000.0,168500.0,1,4.0,5,5,1
4224,2,0,1,4,0,8,1,1,2,2003,5,2003,11,1520000.0,161000000.0,330580.0,1,2.2,16,1,5
4225,1,0,2,5,0,3,0,1,1,2003,6,2015,1,1883333.3333333333,144000000.0,342827.0,1,0.3333333333333333,6,1,6
4226,1,0,2,6,0,3,1,1,1,2003,6,2005,1,4000000.0,40000000.0,145300.0,1,1.0,3,3,1
4227,1,0,1,4,0,1,1,1,1,2005,3,2016,6,500000.0,77524454.0,202632.0,0,1.5,14,1,4
4228,1,1,2,6,0,8,2,1,3,2001,5,2001,2,1000000.0,139787966.0,498200.0,1,0.6666666666666666,23,1,6
4229,1,0,2,5,1,9,3,1,6,1995,5,2009,11,2583333.333333333,112000000.0,1019840.0,5,2.1666666666666665,5,5,6
4230,1,0,2,5,0,3,0,1,0,2003,6,2016,5,1000000.0,55000000.0,201400.0,1,0.0,4,1,4
4231,1,0,2,4,0,3,9,1,8,2003,6,2015,2,2444444.4444444445,248000000.0,1013225.0,5,2.4444444444444446,5,1,9
4232,2,0,2,6,0,2,1,1,3,2003,6,2003,5,1300000.0,170000000.0,545900.0,1,0.0,23,1,5
4233,1,0,2,6,0,12,1,1,1,2003,6,2005,3,3000000.0,5000000.0,100350.0,1,1.0,2,2,1
4234,1,0,1,6,0,8,1,1,1,2003,6,2003,5,2000000.0,10000000.0,184550.0,0,0.0,14,14,1
4235,2,0,2,5,0,3,7,1,4,2003,6,2005,3,2666666.6666666665,164983640.0,6690232.0,5,0.0,21,19,6
4236,2,0,1,4,0,10,2,1,1,1999,4,2006,3,3000000.0,50000000.0,169700.0,1,1.0,19,19,1
4238,2,0,2,5,0,3,2,1,0,2005,7,2015,6,3000000.0,7500000.0,46300.0,0,0.0,13,13,1
4239,1,0,1,5,0,1,3,1,3,2003,6,2011,6,2555555.5555555555,295000000.0,5628910.0,4,1.3333333333333333,7,3,9
4240,1,0,2,6,0,3,1,1,1,2003,6,2008,3,500000.0,68809520.0,355324.0,1,0.0,17,0,6
4241,1,0,2,6,0,3,5,1,5,2003,6,2008,6,2625000.0,253600000.0,974846.0,6,0.875,13,3,8
4242,1,0,2,7,0,3,1,1,0,2003,6,2015,10,3500000.0,37000000.0,179750.0,0,0.0,6,4,2
4243,2,0,1,6,0,2,0,1,2,2003,6,2006,1,2000000.0,74000000.0,440850.0,1,0.0,23,14,2
4244,2,0,2,4,0,2,3,1,3,2003,6,2015,12,1500000.0,80000000.0,399350.0,2,0.5,20,14,2
4245,2,0,1,6,0,25,1,1,3,2005,9,2016,6,4333333.333333333,164707051.0,100713800.0,2,3.333333333333333,15,14,3
4246,2,0,1,6,0,1,2,1,5,2003,6,2014,11,3200000.0,208000000.0,11352500.0,3,0.2,22,14,5
4247,2,0,2,5,0,1,2,1,9,2003,6,2008,2,666666.6666666666,92000000.0,1253600.0,0,0.0,14,2,3
4248,2,0,2,5,0,3,3,1,3,2003,6,2003,5,714285.7142857143,137285587.0,516950.0,1,0.0,14,0,7
4249,1,0,2,4,1,2,5,1,5,2001,9,2006,8,1573529.4117647058,504000000.0,1310954.0,6,1.7647058823529411,9,1,17
4250,1,0,2,6,0,3,6,1,22,2000,1,2009,2,5500000.0,191000000.0,2252393.0,2,2.75,4,1,4
4251,1,0,1,5,0,1,1,1,4,2006,5,2013,2,2000000.0,40000000.0,244700.0,1,1.0,2,2,1
4252,2,0,1,5,0,2,0,1,0,2003,6,2016,6,3000000.0,90000000.0,216930.0,2,0.6666666666666666,19,3,3
4253,1,0,2,4,0,1,1,1,1,2003,6,2007,5,1500000.0,50000000.0,107650.0,1,1.0,1,1,1
4254,1,0,1,5,0,8,0,1,3,2004,4,2006,12,2000000.0,180200000.0,737070.0,3,0.0,14,1,5
4255,2,0,2,4,0,2,0,1,1,2002,12,2016,6,1500000.0,50000000.0,153321.0,1,0.0,12,12,1
4256,1,0,1,5,0,8,1,1,1,2003,6,2006,8,2000000.0,15000000.0,104250.0,1,2.0,1,1,1
4257,2,1,2,4,0,8,3,1,6,2001,2,2014,1,3083333.333333333,278000000.0,751890.0,6,2.1666666666666665,23,23,6
4258,2,0,2,5,1,9,16,1,23,2003,2,2011,11,3285714.285714286,1347752440.0,6460918.0,31,1.2,23,11,35
4260,2,0,1,5,0,7,1,1,3,2003,6,2009,6,2333333.333333333,100000000.0,370633.0,2,7.333333333333333,22,22,3
4261,2,0,1,5,0,8,6,1,5,2003,6,2009,2,2357142.8571428573,160080000.0,819598.0,4,1.4285714285714286,22,4,7
4262,2,0,1,5,0,7,2,1,1,2003,6,2007,1,500000.0,40000000.0,3258000.0,1,0.0,26,26,2
4263,1,0,2,6,0,3,3,1,1,2003,6,2007,3,2000000.0,30000000.0,149500.0,1,13.0,7,7,1
4264,2,0,1,4,0,1,8,1,9,2003,6,2008,5,2900000.0,371316840.0,3138140.0,10,0.2,16,4,10
4265,2,1,2,3,1,3,0,1,3,2003,6,2011,8,1412500.0,229034480.0,581659.0,4,1.0,19,0,4
4266,2,0,2,5,0,4,12,1,10,2003,6,2016,6,2669230.769230769,351919267.0,1552793.0,9,1.9230769230769231,19,1,13
4267,1,0,2,5,1,9,4,1,5,2001,10,2014,2,2400000.0,207658030.0,645289.0,3,0.2,7,1,5
4268,1,1,2,4,0,3,2,1,4,1999,12,2009,9,2833333.333333333,243217390.0,1030685.0,6,0.3333333333333333,2,1,6
4269,2,0,2,5,0,3,15,1,13,2003,6,2009,4,2243750.0,618937692.0,2512648.0,11,0.125,23,9,16
4270,2,0,2,3,0,3,3,1,36,2008,5,2016,5,2833333.333333333,293241460.0,682599.0,6,3.1666666666666665,9,9,6
4271,1,0,2,3,0,2,1,1,4,2008,8,2008,8,3000000.0,111000000.0,708539.0,3,0.0,3,2,3
4272,1,0,2,4,0,9,3,1,2,2002,3,2005,1,2136363.636363636,326520220.0,2508551.0,4,0.0,24,3,11
4273,1,0,2,5,0,4,14,1,21,2003,6,2009,2,1687500.0,220000000.0,2364800.0,2,0.25,1,1,4
4274,1,0,2,3,0,3,3,1,6,2005,3,2016,5,3166666.6666666665,252000000.0,833231.0,6,1.5,5,5,6
4275,1,0,2,5,0,9,0,1,3,2003,6,2016,6,2250000.0,118000000.0,522861.0,3,3.25,3,3,4
4276,1,1,2,5,1,2,0,1,0,1989,6,2016,6,3000000.0,10000000.0,70000.0,0,5.0,3,3,1
4278,1,1,2,4,0,3,0,1,0,2003,6,2012,7,0.0,20000000.0,106470.0,0,0.25,3,1,4
4279,2,0,1,6,0,6,2,1,1,2003,6,2005,6,1200000.0,54809630.0,2681970.0,3,0.6666666666666666,9,7,3
4280,2,0,1,4,0,1,1,1,1,2003,6,2007,8,2333333.333333333,110000000.0,423770.0,2,0.3333333333333333,27,4,3
4281,1,1,2,5,0,3,0,1,1,2008,2,2008,11,2800000.0,85000000.0,178900.0,1,0.2,13,1,5
4282,1,0,2,4,0,19,0,1,0,2010,1,2013,1,3000000.0,40000000.0,146570.0,2,3.0,0,0,2
4283,1,1,2,3,0,3,4,1,7,2005,1,2011,6,5142857.142857143,875135140.0,2738090.0,6,0.0,8,1,7
4284,1,0,2,5,0,3,18,1,33,2003,6,2016,6,4000000.0,283000000.0,3379518.0,5,0.6,2,1,5
4285,2,1,2,3,0,9,0,1,0,2008,10,2009,1,1133333.3333333333,161000000.0,675865.0,3,6.0,9,5,3
4286,2,0,2,4,0,1,1,1,3,2003,6,2013,5,2700000.0,204842260.0,951266.0,7,3.1,18,2,10
4287,1,0,2,6,0,9,1,1,3,2011,7,2016,6,3666666.6666666665,57500000.0,317472.0,2,1.6666666666666667,5,5,3
4288,1,1,2,5,0,2,13,1,12,2001,11,2015,5,2360000.0,473249003.0,2253053.0,11,0.2,13,1,15
4289,1,0,2,3,0,24,0,1,1,2008,10,2012,3,2250000.0,70000000.0,108095.0,2,1.5,5,5,2
4290,1,0,2,3,0,1,0,1,0,2004,7,2016,6,1000000.0,31500000.0,71920.0,1,16.0,8,5,2
4291,2,0,1,4,0,8,3,1,6,2010,6,2011,11,2800000.0,190000000.0,525036.0,2,1.6,9,6,5
4292,2,0,2,6,0,25,3,1,3,2004,5,2012,1,1700000.0,102623480.0,1156508.0,4,4.0,13,6,5
4293,2,0,2,4,0,19,0,1,1,2003,6,2015,6,2800000.0,47000000.0,216260.0,1,0.3333333333333333,8,1,3
4294,1,0,2,4,0,3,2,1,2,2003,6,2015,1,3333333.333333333,112314000.0,193192.0,2,0.3333333333333333,10,2,3
4295,1,0,2,4,0,3,0,1,0,2003,6,2016,6,4000000.0,20000000.0,117250.0,2,5.0,2,2,2
4296,1,0,1,3,0,10,0,1,1,2000,5,2012,9,2100000.0,140000000.0,428131.0,2,0.0,22,0,2
4297,1,0,2,4,0,3,3,1,4,2002,3,2002,10,1880000.0,261080460.0,1606956.0,4,1.0,10,1,10
4298,2,0,2,3,0,9,4,1,10,2003,6,2015,4,3714285.714285714,451000000.0,22171080.0,4,6.714285714285714,11,11,7
4299,1,0,2,3,0,24,0,1,1,2003,6,2003,4,772727.2727272727,344050802.0,549664.0,1,2.8181818181818183,26,0,11
4300,2,0,2,5,0,3,9,1,23,2003,6,2008,12,3558823.529411765,731000000.0,23856406.0,11,0.4705882352941176,11,1,17
4301,2,0,2,3,0,3,0,1,1,2009,5,2013,5,2833333.333333333,115000000.0,246520.0,2,2.6666666666666665,22,1,3
4302,2,0,1,4,0,1,2,1,1,2003,6,2007,10,2500000.0,90000000.0,372180.0,2,4.5,6,4,2
4303,2,0,2,3,1,9,2,1,4,2003,6,2016,5,2291666.6666666665,300510594.0,698421.0,10,0.0833333333333333,18,2,12
4304,1,0,1,5,0,1,3,1,10,2003,6,2015,3,2500000.0,220000000.0,1263510.0,2,0.0,20,3,2
4305,2,1,2,5,0,9,2,1,4,2003,6,2007,4,2062500.0,349400000.0,1293170.0,6,0.5,27,2,8
4306,1,0,1,6,0,7,0,1,1,2003,6,2015,4,1500000.0,42000000.0,245470.0,1,2.0,14,2,3
4307,2,0,2,4,0,8,1,1,2,2010,2,2016,6,2142857.1428571427,191500000.0,726414.0,5,1.4285714285714286,17,9,7
4308,1,0,1,5,0,8,3,1,1,2003,6,2003,5,1640000.0,166000000.0,461420.0,3,0.0,14,9,5
4309,1,0,2,4,0,1,14,1,3,1999,10,2008,11,525000.0,120266433.0,30231650.0,0,1.75,17,0,8
4310,1,0,1,6,0,8,1,1,0,2003,6,2003,5,2666.6666666666665,48000000.0,194420.0,0,0.0,11,11,3
4311,1,0,2,6,1,3,2,1,2,2001,7,2002,12,801600.0,152400000.0,341535.0,1,0.6,11,2,5
4312,1,0,2,4,0,3,0,1,0,2003,6,1998,5,1000000.0,41000000.0,102410.0,0,0.0,12,0,2
4313,1,0,1,6,0,2,0,1,0,2003,6,2003,5,0.0,20000000.0,69400.0,0,0.0,2,2,1
4314,1,0,2,4,0,1,3,1,3,2003,6,2016,6,833333.3333333334,35000000.0,397200.0,1,14.0,8,2,3
4315,1,0,1,5,0,10,1,1,1,2003,6,2008,7,0.0,25000000.0,110850.0,0,0.0,1,1,2
4316,1,0,1,7,0,4,0,1,0,2003,6,2003,5,0.0,34000000.0,120580.0,0,4.5,8,4,2
4317,1,0,1,6,0,6,2,1,1,2003,6,2007,5,1500000.0,40000000.0,182650.0,1,0.0,2,2,2
4318,1,0,1,7,0,9,2,1,2,2003,6,2003,5,0.0,40000000.0,225200.0,0,0.0,4,4,2
4319,1,0,1,4,0,2,1,1,11,2003,6,2012,1,2920000.0,1156401597.0,68402808.0,16,4.64,27,0,25
4320,1,0,1,5,0,15,0,1,0,2002,4,2003,5,1333333.3333333333,80000000.0,280750.0,1,0.0,19,19,3
4321,1,0,2,4,1,3,7,1,5,2003,6,2006,1,1842105.2631578948,374038200.0,9667922.0,8,0.0,11,0,19
4322,1,0,2,4,0,3,2,1,1,2003,6,2003,5,1333333.3333333333,100000000.0,237550.0,1,0.0,6,1,3
