CLLT_FP_PRNO,INCB_DVSN,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
21448,R,8975,1,N,1,5,N,8,0,Y,0,2000,5,2011,1,1360000.0,78000000.0,253480.0,1,2.0,16,4,5
25058,R,350,1,Y,1,6,N,1,4,Y,7,2003,6,2003,5,7000000.0,97600000.0,1245324.0,1,0.8,6,3,5
24569,R,15898,1,N,1,6,N,8,0,Y,0,2003,6,2003,5,0.0,20000000.0,61900.0,0,0.0,4,4,1
20492,R,20477,1,N,2,6,N,1,6,Y,4,2003,6,2003,2,2166666.6666666665,144600000.0,712900.0,1,1.0,20,16,3
22252,R,15631,1,N,2,5,Y,3,12,Y,8,2001,2,2003,5,3375000.0,101585281.0,935667.0,1,0.0,7,1,4
20919,R,7628,1,N,2,4,N,3,0,Y,0,2003,6,2003,6,2000000.0,20885246.0,87800.0,0,1.0,14,14,2
31317,R,12085,1,N,2,4,N,3,4,Y,5,2003,6,2014,5,3625000.0,399000000.0,980946.0,6,1.0,6,1,12
30505,R,20798,1,Y,1,5,N,1,2,Y,1,2003,6,2003,5,1071428.5714285714,70812468.0,571300.0,0,0.0,4,2,7
22131,R,2533,1,N,1,6,N,8,0,Y,0,2003,6,2003,5,2000000.0,5000000.0,6320300.0,0,0.0,12,12,1
30464,R,6817,1,N,2,5,N,1,3,Y,2,2002,1,2010,2,2175000.0,160000000.0,4552693.0,3,1.25,3,3,8
30289,R,9205,1,Y,2,6,N,25,0,Y,5,2003,6,2001,1,2333333.3333333335,87000000.0,524980.0,1,0.0,8,8,3
30526,R,13501,1,Y,2,5,Y,3,7,Y,7,1996,1,2013,9,1726315.7894736843,374500000.0,1293412.0,9,0.42105263157894735,6,1,19
24844,P,7370,1,N,2,5,N,9,2,Y,1,2003,6,2003,5,1750000.0,31400000.0,192532.0,0,0.0,21,21,2
8155,R,11754,1,N,2,5,N,2,1,Y,1,2003,6,2016,6,2666666.6666666665,50000000.0,146450.0,0,1.0,8,4,3
8772,R,6336,1,N,1,6,N,6,5,Y,5,2005,5,2013,1,2500000.0,26800000.0,581600.0,2,0.5,2,2,2
9439,P,10441,1,N,2,4,N,3,1,Y,1,1,1,2016,6,2000000.0,60000000.0,235320.0,2,3.0,12,4,3
9439,P,20952,1,N,2,5,N,8,3,Y,5,2003,6,2009,11,2600000.0,233660000.0,1357024.0,8,0.9,12,5,10
4466,P,7417,1,N,2,5,N,3,25,Y,35,2003,6,2013,2,3592592.592592593,1493188179.0,44532208.0,24,0.25925925925925924,15,15,27
4466,P,21755,2,,2,3,N,18,2,Y,5,2002,8,2016,6,3500000.0,160000000.0,552074.0,2,2.0,15,15,2
24419,P,7085,1,Y,2,6,N,25,0,Y,0,2003,6,2016,6,1333333.3333333333,75000000.0,179120.0,0,0.0,22,22,3
24419,P,16894,1,N,1,3,N,1,1,Y,2,2003,6,2003,5,800000.0,193173340.0,1994008.0,3,2.8,22,1,5
8763,R,15733,1,N,2,5,Y,3,0,Y,0,1986,5,2016,6,3000000.0,7200000.0,60000.0,0,1.0,6,6,1
25746,R,13825,1,N,2,6,N,3,3,Y,18,2003,6,2002,4,2687500.0,458000000.0,2009660.0,6,0.125,18,3,8
4555,R,970,1,N,2,4,N,8,6,Y,5,2003,6,2014,7,342857.14285714284,188000000.0,586900.0,3,4.428571428571429,13,0,7
4555,R,6893,1,N,2,5,Y,3,4,Y,4,1996,12,2005,10,3727272.727272727,315648000.0,2744730.0,5,0.0,14,13,11
4555,R,18966,2,,2,4,N,3,1,Y,1,2003,6,2006,7,1000000.0,48975332.0,638950.0,1,0.5,13,12,2
26164,R,20186,1,Y,2,5,N,19,1,Y,3,2001,7,2003,4,1714285.7142857143,160000000.0,657690.0,3,0.7142857142857143,11,1,7
7502,R,16408,1,N,2,5,N,3,2,Y,1,2003,6,2005,12,2000000.0,50000000.0,177400.0,1,1.0,6,6,1
9151,R,4256,2,,2,3,N,3,0,Y,1,2007,5,2008,7,2666666.6666666665,65000000.0,182400.0,1,2.0,3,3,3
25335,P,14410,1,N,2,4,N,9,1,Y,5,2003,6,2014,10,2666666.6666666665,160000000.0,434143.0,2,0.16666666666666666,21,0,6
22693,P,20759,2,,1,5,N,1,7,Y,1,2003,6,2003,5,2642857.1428571427,146418729.0,7859612.0,6,0.2857142857142857,24,24,7
10950,R,1903,1,N,2,4,N,24,0,Y,0,2006,8,2016,6,0.0,20000000.0,98250.0,0,0.0,4,1,4
7388,P,1606,1,N,1,3,N,6,1,Y,2,2000,10,2007,11,1775000.0,140000000.0,625140.0,3,3.0,13,2,4
7388,P,1734,1,N,2,4,Y,9,6,Y,9,2004,4,2012,7,2844444.4444444445,328000000.0,1183865.0,8,3.4444444444444446,13,3,9
21597,P,9594,1,N,2,5,N,2,4,Y,4,2003,6,2016,6,1525000.0,232692790.0,2929460.0,4,1.125,27,27,8
23601,R,18452,1,Y,2,5,N,9,11,Y,20,2003,6,2013,1,4525000.0,446000000.0,25127170.0,11,1.25,21,2,12
24404,P,20621,1,N,1,6,N,1,2,Y,4,2003,6,2016,4,2150000.0,157828947.0,9918243.0,2,30.75,22,4,8
20651,P,15338,1,N,2,3,N,3,0,Y,0,2007,1,2008,2,3500000.0,45000000.0,139124.0,1,5.5,37,37,2
11216,P,7188,1,N,2,6,N,4,8,Y,7,2003,6,2009,7,4400000.0,95000000.0,894900.0,2,0.3333333333333333,15,11,3
7085,R,8446,1,N,2,6,N,7,2,Y,2,2004,5,2014,6,3000000.0,26800000.0,283800.0,1,5.0,6,6,2
12530,R,8694,1,N,1,5,N,2,0,Y,3,2007,8,2008,8,5000000.0,135000000.0,423713.0,3,0.0,3,3,3
12515,R,18990,1,N,2,4,Y,3,7,Y,11,2003,6,2008,9,2687500.0,1107355410.0,3782566.0,27,0.21875,6,4,32
10416,R,968,1,N,1,4,N,2,3,Y,11,2003,6,2015,5,3625000.0,256000000.0,1305013.0,8,0.75,4,1,8
4448,R,10064,1,N,1,3,N,8,1,Y,1,2003,6,2003,5,2666666.6666666665,150000000.0,371850.0,3,0.6666666666666666,17,6,3
4572,R,2861,1,N,1,5,N,13,38,Y,8,2003,6,2008,4,5538461.538461538,756931450.0,23397936.0,11,1.6153846153846154,10,6,13
12544,R,14958,1,N,2,4,Y,3,14,Y,10,1999,8,2012,2,2285714.285714286,408600000.0,11278264.0,6,0.0,2,1,7
12249,P,14045,1,N,2,5,N,9,1,Y,3,2003,6,2009,6,2550000.0,184200000.0,27293614.0,6,0.1,10,6,10
13614,R,3091,1,N,1,4,N,10,1,Y,1,2003,6,2008,9,3000000.0,50000000.0,145200.0,1,0.0,1,1,1
13766,R,22056,1,N,2,3,N,3,1,Y,5,2006,6,2008,11,2500000.0,48000000.0,694140.0,2,0.0,3,0,3
7831,R,16794,1,N,1,3,N,9,1,Y,1,2003,6,2010,8,2400000.0,154000000.0,917880.0,2,1.0,7,3,5
14089,R,12298,1,N,2,4,Y,3,3,Y,0,2003,6,2003,5,1700000.0,240000000.0,640460.0,4,7.142857142857143,8,0,7
13372,R,20640,1,N,1,5,N,4,9,Y,5,2003,6,2010,12,1666666.6666666667,108000000.0,548830.0,3,0.0,10,5,3
30021,R,5482,1,N,1,4,N,1,1,Y,0,2003,6,2009,4,1500000.0,22176610.0,1280050.0,0,0.3333333333333333,10,10,3
14130,R,10916,1,Y,2,5,Y,24,23,Y,7,2008,7,2010,12,4333333.333333333,205814810.0,80230331.0,6,0.3333333333333333,5,5,6
31100,R,18379,1,N,2,6,N,3,1,Y,1,2003,6,2003,5,3000000.0,15000000.0,113600.0,1,4.0,12,12,1
1414,P,11264,1,N,2,4,N,3,3,Y,2,2002,10,2002,2,987500.0,202000000.0,428690.0,2,0.0,17,0,8
12405,P,17784,1,N,2,3,Y,3,1,Y,6,2009,9,2010,2,2375000.0,360205130.0,1311106.0,10,0.4166666666666667,10,0,12
9130,R,14148,1,N,1,5,N,10,0,Y,1,2003,6,2001,4,2150000.0,94200980.0,3449320.0,3,0.0,6,0,4
14116,P,6116,1,N,2,3,N,9,0,Y,2,2000,1,2012,5,3000000.0,140000000.0,282171.0,2,1.5,9,9,2
15888,R,6090,1,N,2,4,N,3,0,Y,1,2000,6,2016,6,3000000.0,47229480.0,200279.0,2,0.0,0,0,2
21427,P,17152,1,N,2,5,N,3,0,Y,1,2002,3,2015,9,2666666.6666666665,190000000.0,406760.0,3,2.3333333333333335,28,28,3
13056,P,5610,1,N,2,4,N,2,1,Y,2,2003,6,2002,2,2500000.0,82000000.0,362491.0,1,0.3333333333333333,9,8,3
16133,R,5319,1,N,2,5,N,8,5,Y,3,2003,6,2011,12,2187500.0,226000000.0,7637882.0,5,0.625,13,1,8
12725,R,16561,1,N,1,4,N,1,1,Y,3,2003,6,2011,4,3333333.3333333335,115200000.0,704847.0,3,0.6666666666666666,8,8,3
14523,R,21301,1,N,1,3,N,9,1,Y,1,2003,6,2011,6,1600000.0,77000000.0,183609.0,1,0.5,16,2,2
17982,R,7993,1,N,2,3,N,3,6,Y,19,2003,6,2012,8,5300000.0,728000000.0,135052562.0,15,0.7333333333333333,13,1,15
18132,R,5305,1,N,1,5,N,8,4,Y,9,2003,6,2007,12,3633333.3333333335,1015548817.0,5460464.0,22,1.0740740740740742,14,1,27
18739,R,9779,1,N,1,4,N,9,0,Y,0,2003,6,2012,11,1700000.0,20000000.0,52301.0,1,0.0,1,1,1
27724,P,11838,1,N,2,5,N,3,6,Y,3,2003,6,2006,5,2740000.0,164192100.0,10386231.0,4,0.0,19,10,10
17539,R,47,1,N,2,4,Y,3,2,Y,5,2001,9,2003,2,2205882.3529411764,518450000.0,8571263.0,8,0.11764705882352941,8,1,17
15562,P,19438,1,N,2,5,N,7,1,Y,1,2000,4,2012,9,2000000.0,40000000.0,213910.0,2,0.5,8,4,2
21576,R,5278,1,N,2,5,N,24,5,Y,8,2003,6,2013,8,6312500.0,357050380.0,2441393.0,13,1.625,10,8,16
22472,R,20575,1,Y,2,6,N,2,0,Y,0,2003,6,2003,5,500000.0,15000000.0,124950.0,0,0.5,13,7,2
24989,R,9021,1,Y,2,5,N,3,8,Y,6,2002,6,2012,10,1707692.3076923077,276270320.0,13403181.0,6,0.8461538461538461,23,6,13
24989,R,9644,1,N,1,5,N,8,2,Y,1,2003,6,2003,5,3000000.0,100000000.0,165400.0,1,0.0,6,6,1
27792,R,20397,1,N,1,7,N,8,0,Y,1,2003,6,2003,5,0.0,27000000.0,153800.0,0,0.0,1,1,2
22988,R,4647,1,N,1,6,N,2,2,Y,3,2002,3,2007,2,4300000.0,156000000.0,868790.0,2,1.2,22,9,5
28279,R,15772,2,,2,4,N,3,3,Y,2,2003,3,2006,2,475000.0,170000000.0,409300.0,1,3.875,6,1,8
29110,R,15756,1,N,2,4,Y,9,19,Y,13,1999,6,2005,12,2098148.1481481483,684608134.0,62692253.0,10,0.0,7,1,27
28940,R,15977,1,N,1,6,N,15,0,Y,0,2003,6,2007,10,0.0,15000000.0,2287300.0,1,0.0,1,1,2
28505,R,4698,2,,1,4,N,4,6,Y,4,2001,4,2016,6,2187500.0,250000000.0,1136875.0,6,0.25,10,1,8
23565,R,13848,1,N,1,6,N,2,2,Y,1,2003,6,2001,2,2500000.0,75000000.0,222940.0,1,0.0,10,1,4
26740,R,18539,1,N,1,5,N,8,1,Y,1,2003,6,2001,5,2000000.0,40000000.0,163700.0,0,0.0,5,5,2
28643,R,1001,1,N,2,4,N,1,3,Y,4,2003,6,2010,10,2300000.0,132600000.0,946689.0,3,0.6,16,2,5
26592,R,758,1,N,2,5,N,3,2,Y,2,2003,6,2011,11,3000000.0,130000000.0,333930.0,3,1.3333333333333333,12,2,6
26592,R,4948,1,N,2,6,N,3,2,Y,1,2003,6,2006,8,2000000.0,32111060.0,2846072.0,2,0.0,12,12,2
30587,R,4657,1,N,2,6,N,9,2,Y,17,2000,12,2002,7,1791666.6666666667,400000000.0,2289054.0,5,0.16666666666666666,22,1,12
23483,R,19179,1,N,2,3,N,9,1,Y,1,2003,6,2004,3,1000000.0,50000000.0,80050.0,1,0.0,20,20,1
29663,R,9313,1,N,2,6,N,3,1,Y,1,2003,6,2003,5,1000000.0,14000000.0,149610.0,0,0.0,2,2,2
25087,R,18283,2,,1,6,N,2,0,Y,0,2003,6,2003,5,2375000.0,134053757.0,1590400.0,1,0.25,6,6,4
25087,R,18405,1,N,2,5,N,2,12,Y,15,2003,6,2005,8,2250000.0,363001830.0,3293000.0,5,0.1,14,6,10
29735,R,11859,1,N,2,5,N,3,1,Y,1,2003,6,2016,3,1333333.3333333333,41000000.0,178110.0,1,0.0,13,2,3
29030,R,20607,1,N,2,6,N,2,1,Y,1,2003,6,2003,5,2000000.0,17000000.0,103830.0,0,0.0,3,3,2
26203,R,12060,1,N,1,4,N,10,3,Y,6,2003,6,2016,6,2750000.0,182140000.0,692051.0,4,5.833333333333333,12,3,6
1194,R,1187,1,N,2,3,N,3,2,Y,2,2003,6,2013,3,2944444.4444444445,176864950.0,2791173.0,4,1.5555555555555556,13,1,9
1234,R,12063,1,Y,2,4,N,18,4,Y,8,2003,6,2001,7,2123333.3333333335,205200000.0,2500408.0,0,0.7777777777777778,11,1,9
602,R,12236,1,N,2,4,N,3,1,Y,1,2003,6,2003,9,2250000.0,95000000.0,291150.0,1,0.0,2,2,4
31120,R,5259,1,N,1,5,N,15,2,Y,1,2003,6,2019,10,3250000.0,141578314.0,20223300.0,2,0.0,2,2,2
256,R,3554,1,N,2,3,N,18,1,Y,3,2003,6,2015,4,2000000.0,187873303.0,449940.0,2,0.3333333333333333,5,4,3
20378,R,7649,1,Y,2,4,N,9,0,Y,0,2003,6,2004,6,1200000.0,133000000.0,273750.0,1,0.0,28,0,6
406,P,22031,1,N,2,5,N,3,3,Y,2,2006,2,2006,2,3000000.0,40000000.0,270380.0,2,0.0,17,17,2
10134,R,3413,1,N,2,3,N,24,1,Y,4,2003,6,2006,7,1775000.0,106000000.0,529410.0,3,1.5,2,1,4
7514,R,21729,1,N,2,4,N,24,1,Y,2,2001,8,2014,7,1800000.0,80000000.0,202838.0,2,0.5,4,3,2
5537,R,20609,1,N,2,6,N,3,4,Y,3,2003,6,2006,6,3000000.0,114366470.0,2561760.0,5,0.0,14,4,7
25769,R,9379,1,N,1,6,N,6,1,Y,0,2003,6,2016,6,3360000.0,89000000.0,498130.0,4,2.6,19,10,5
11079,R,12983,1,N,2,4,N,3,4,Y,5,2005,9,2005,11,3125000.0,267500000.0,1160357.0,6,3.625,17,8,8
21444,P,16302,1,N,2,5,N,3,2,Y,1,2003,6,2006,8,3000000.0,32596760.0,944181.0,2,0.0,28,28,2
25268,R,8654,1,N,2,5,N,8,1,Y,3,2006,12,2009,3,2100000.0,145000000.0,734589.0,5,0.0,13,6,5
11999,R,3304,1,N,2,4,N,3,2,Y,3,2003,6,2008,10,1500000.0,119000000.0,320033.0,1,6.2,5,2,5
5186,R,1228,1,N,2,3,N,16,0,Y,2,2003,6,2008,12,2562500.0,119678600.0,3773691.0,3,0.875,24,9,8
11100,R,1577,1,N,2,4,N,2,2,Y,2,1997,2,2012,9,3850000.0,64000000.0,293730.0,1,2.0,4,4,2
12900,R,10425,1,N,2,4,N,3,2,Y,2,2000,1,2016,6,5100000.0,55000000.0,412249.0,3,0.4,2,1,5
26331,P,14207,1,N,2,5,N,3,2,Y,3,2003,6,2016,6,5000000.0,150000000.0,327489.0,3,0.0,20,20,3
26331,P,18766,1,N,2,4,N,3,5,Y,4,2003,6,2009,2,2150000.0,235000000.0,1028476.0,6,0.75,20,10,8
26331,P,18838,1,N,1,4,N,8,1,Y,2,2003,6,2008,10,3500000.0,70000000.0,277900.0,1,8.5,20,20,2
2511,P,10905,1,N,2,3,N,3,2,Y,4,2008,5,2015,8,3300000.0,116500000.0,449386.0,3,4.2,16,16,5
13098,R,12116,1,N,2,4,N,19,1,Y,1,2003,6,2013,5,800000.0,30000000.0,101240.0,1,1.0,1,1,1
13539,R,6873,1,N,2,5,Y,3,3,Y,15,1991,6,2003,5,2346153.846153846,438000000.0,3088852.0,8,1.6153846153846154,20,1,13
13827,R,19819,1,Y,1,5,N,2,6,Y,18,2006,10,2009,8,4263157.894736842,523000000.0,7892159.0,15,1.2105263157894737,10,1,19
21384,P,9353,1,N,2,6,N,25,2,Y,1,2003,6,2002,2,600000.0,25558644.0,158000.0,0,0.0,28,28,2
21384,P,11966,1,N,2,5,N,9,0,Y,1,2003,6,2012,6,2833333.3333333335,85000000.0,387283.0,2,0.3333333333333333,28,13,3
13381,P,798,1,N,2,5,N,3,1,Y,2,2003,6,2014,9,3125000.0,120000000.0,325432.0,2,1.0,9,9,4
14032,R,6194,1,N,1,4,N,10,0,Y,0,2004,1,2009,7,2200000.0,115000000.0,422000.0,3,0.6,4,2,5
14135,R,2173,1,N,2,3,N,1,0,Y,0,2012,12,2016,6,5000000.0,50000000.0,101880.0,1,0.0,5,5,1
14191,R,21809,1,N,2,5,N,8,5,Y,6,2003,7,2016,6,6666666.666666667,84000000.0,639776.0,3,0.3333333333333333,2,2,3
14324,P,11079,1,N,2,4,N,3,1,Y,4,2011,10,2012,11,2000000.0,255000000.0,509313.0,2,0.6666666666666666,9,6,6
14741,R,10959,1,N,1,4,N,8,1,Y,1,2009,4,2012,4,3500000.0,35000000.0,160872.0,1,3.0,0,0,1
14741,R,15376,1,N,2,3,N,9,2,Y,3,2007,10,2011,12,3140000.0,169000000.0,672620.0,5,0.6,2,0,5
13566,R,6580,1,N,2,3,N,2,2,Y,3,2009,4,2016,6,2500000.0,60000000.0,329120.0,2,2.5,6,6,2
6811,R,6525,1,N,2,5,N,2,1,Y,1,2008,3,2009,4,1000000.0,30000000.0,131380.0,1,10.0,7,7,1
14047,R,7296,1,N,2,5,N,3,0,Y,2,2003,6,2010,1,2750000.0,80000000.0,240667.0,1,0.5,2,2,2
13003,R,6516,1,N,1,4,N,8,1,Y,7,2007,12,2014,11,2500000.0,110000000.0,405529.0,2,0.0,3,3,2
8990,R,14350,1,N,2,4,N,9,1,Y,2,2003,3,2010,3,5250000.0,319535800.0,1460574.0,4,1.5,6,5,4
13630,R,10808,1,N,2,5,N,3,2,Y,2,2006,8,2016,6,2000000.0,156950000.0,386268.0,4,1.1666666666666667,5,5,6
14298,R,634,2,,2,5,N,2,4,Y,5,2003,6,2006,10,3222222.222222222,250000000.0,3238577.0,4,0.8888888888888888,16,3,9
27855,P,12706,1,N,1,4,N,8,16,Y,16,2003,2,2015,2,2871428.5714285714,999823966.0,8348566.0,19,0.3333333333333333,19,1,21
13585,R,10992,2,,2,6,N,3,0,Y,1,2009,12,2015,11,3000000.0,10000000.0,93009.0,1,4.0,3,3,1
16167,R,3923,1,N,1,4,N,8,3,Y,4,2003,9,2003,11,1500000.0,153904426.0,7706331.0,3,1.25,2,1,4
15481,R,11219,1,N,2,5,N,3,9,Y,12,2001,9,2005,9,2540000.0,895126730.0,6240539.0,23,0.5,14,2,30
15206,R,22238,1,N,2,5,N,3,1,Y,4,2009,7,2015,2,3000000.0,170000000.0,487883.0,4,6.0,6,6,4
16127,R,22281,1,N,2,4,N,1,1,Y,3,2010,4,2014,1,3000000.0,95000000.0,257242.0,2,4.0,3,3,3
16635,R,1882,1,N,2,4,N,1,9,Y,17,2006,3,2013,9,2936363.6363636362,496971753.0,3492747.0,7,3.6363636363636362,13,1,11
17648,R,16740,1,N,2,4,N,18,4,Y,9,2003,6,2014,4,2196428.5714285714,763844639.0,5540814.0,17,1.1785714285714286,21,0,28
17630,R,7577,1,N,2,5,Y,9,9,Y,18,2003,6,2012,7,2737931.0344827585,2064226910.0,7787814.0,40,0.1896551724137931,30,1,58
13838,R,17187,1,N,2,4,N,19,1,Y,3,2001,4,2016,3,2360000.0,143000000.0,349020.0,3,0.4,6,6,5
18098,R,14319,1,N,1,4,N,2,0,Y,0,2003,6,2003,4,3800000.0,110000000.0,400733.0,2,1.6,4,2,5
17772,P,2305,1,N,2,5,N,3,2,Y,5,2002,8,2004,7,3500000.0,160500000.0,858810.0,3,0.0,29,6,5
19114,R,1601,1,N,2,3,N,21,3,Y,20,2001,3,2007,11,2715625.0,2284381165.0,9521788.0,30,0.21875,24,1,32
18980,R,1552,1,N,2,5,Y,9,3,Y,12,1,1,2014,3,3200000.0,700600000.0,2420501.0,12,0.26666666666666666,3,3,15
19480,P,1098,1,N,2,4,N,3,5,Y,8,2003,6,2012,2,5187500.0,262867291.0,14063009.0,5,2.0,7,1,8
19691,R,7640,1,N,2,4,N,2,0,Y,1,2003,6,2014,2,2287500.0,90000000.0,218561.0,1,0.75,8,1,4
19888,R,19159,1,N,2,3,Y,18,5,Y,18,2003,6,2013,2,6076315.7894736845,1393762920.0,6926594.0,11,0.21052631578947367,25,0,19
19966,P,19621,2,,1,4,N,13,1,Y,12,2004,3,2016,6,2738888.888888889,968218721.0,16950455.0,15,0.7222222222222222,18,1,18
26145,R,14470,1,N,2,4,N,3,0,Y,2,2003,6,1999,8,0.0,60400000.0,326660.0,0,0.0,2,2,4
20636,R,18463,1,N,2,5,N,3,0,Y,6,2003,6,2003,5,1333333.3333333333,62000000.0,748100.0,0,0.0,22,22,3
28565,R,16427,1,N,1,5,N,10,0,Y,2,2003,6,1998,4,714285.7142857143,171200000.0,601210.0,2,0.0,15,0,7
24916,R,5385,1,N,1,4,N,1,3,Y,1,2003,6,2003,5,250000.0,141600000.0,382826.0,1,3.3333333333333335,16,2,6
23491,R,11556,1,N,1,6,N,2,0,Y,0,2003,6,2003,3,0.0,20000000.0,82400.0,0,0.0,5,5,1
29296,R,12425,1,N,1,3,Y,15,10,Y,8,2003,6,2014,10,2458333.3333333335,394000000.0,1538570.0,6,0.3333333333333333,7,1,12
20718,R,4957,1,N,2,6,N,3,6,Y,7,2003,6,2009,12,2175000.0,296800000.0,3986520.0,9,0.2,21,4,10
29204,R,4649,1,N,2,6,Y,2,1,Y,0,1998,8,2003,5,0.0,24000000.0,87280.0,0,0.0,1,1,2
24677,R,6854,1,N,2,6,Y,3,3,Y,5,1990,4,2002,11,1333333.3333333333,170000000.0,514880.0,2,0.0,13,6,3
22590,R,65,2,,1,4,N,6,0,Y,0,2002,3,2003,5,750000.0,30000000.0,89510.0,0,0.0,13,13,2
22477,R,5536,1,N,2,4,N,2,1,Y,3,2003,6,2015,5,2030000.0,134000000.0,667300.0,1,0.25,23,7,4
21137,R,2947,1,N,2,5,N,3,2,Y,1,2003,6,2003,5,566666.6666666666,40000000.0,166800.0,0,0.6666666666666666,16,16,3
30860,R,18035,1,N,2,4,Y,2,3,Y,8,2002,9,2001,7,1557142.857142857,409610640.0,1622003.0,3,0.42857142857142855,27,1,21
29347,R,2249,1,N,2,5,N,8,2,Y,3,2000,11,2003,2,1525000.0,100000000.0,353750.0,1,0.0,4,1,4
20481,R,1021,1,N,2,4,N,15,0,Y,0,2003,6,2003,5,1000000.0,12900000.0,50143.0,0,0.0,17,17,1
345,R,5078,1,N,1,5,N,6,0,Y,0,2003,6,2000,3,1166666.6666666667,93000000.0,412400.0,2,1.0,20,0,3
23253,R,7065,2,,1,6,N,8,0,Y,0,2003,6,2003,5,1100000.0,72000000.0,171570.0,1,0.0,10,8,2
799,R,980,1,N,1,4,N,1,1,Y,1,2003,6,2002,5,1833333.3333333333,53114750.0,169100.0,1,0.0,12,0,3
20566,R,5057,1,N,1,5,N,2,1,Y,1,2003,6,2003,5,1000000.0,38000000.0,107990.0,0,0.0,26,3,2
25740,R,9445,1,N,1,5,N,11,0,Y,0,2003,6,2002,2,2133333.3333333335,152524096.0,520505.0,2,0.0,11,2,9
25365,R,2680,1,N,2,6,N,3,0,Y,0,2003,6,2001,2,1833333.3333333333,90000000.0,204192.0,0,0.0,5,5,3
1727,R,9305,1,N,1,6,N,7,1,Y,1,2003,6,2003,5,2000000.0,20000000.0,118550.0,0,0.0,3,3,1
2977,P,15879,1,N,1,7,N,7,2,Y,2,2003,6,2003,9,3000000.0,20000000.0,240600.0,0,0.0,16,16,1
30866,R,3158,2,,2,4,N,2,2,Y,2,2003,6,2003,5,860000.0,90000000.0,261600.0,0,0.0,1,0,5
28969,R,18929,1,N,1,4,N,8,2,Y,1,2003,6,2004,7,3500000.0,176008780.0,4227605.0,3,0.2,21,0,5
29840,R,21043,1,N,1,4,N,16,0,Y,0,2003,6,2003,5,666666.6666666666,90000000.0,245000.0,1,0.6666666666666666,4,3,3
27098,R,7197,1,Y,1,6,N,1,1,Y,2,2003,6,2003,5,750000.0,20000000.0,319276.0,1,0.0,3,1,2
31439,R,3270,1,N,2,4,N,3,2,Y,2,2003,6,2004,4,87500.0,110000000.0,260150.0,1,2.5,8,0,4
21874,R,16052,2,,2,6,N,8,4,Y,2,2003,6,2003,5,1000000.0,90000000.0,381100.0,0,0.0,20,20,5
23269,R,3015,1,N,2,5,N,3,0,Y,1,2003,6,2015,8,2000000.0,61500000.0,258986.0,1,0.5,9,7,4
540,R,3001,1,N,2,5,N,8,14,Y,21,2003,6,2016,1,6363636.363636363,840036302.0,81902273.0,9,0.09090909090909091,23,0,11
21442,R,464,1,N,1,6,N,2,0,Y,0,2003,6,2005,10,1500000.0,5000000.0,32900.0,0,0.0,13,13,1
21016,R,2765,1,N,2,5,N,2,23,Y,53,2003,6,2008,6,4830000.0,1177915560.0,9396972.0,9,1.5,12,7,10
2454,R,9015,1,N,1,5,N,1,8,Y,7,2002,4,2010,12,2472727.272727273,421352000.0,1557513.0,7,1.5454545454545454,10,0,11
3534,R,12017,1,N,2,4,N,9,0,Y,0,2003,6,2003,4,266666.6666666667,33000000.0,92648.0,0,5.0,3,0,3
2674,R,14000,1,N,2,5,N,3,9,Y,15,2003,6,2016,6,8500000.0,482600000.0,2792337.0,10,1.1666666666666667,12,0,12
27611,R,18045,1,Y,1,6,N,2,2,Y,1,2002,4,2011,9,3500000.0,93050000.0,12916154.0,1,0.0,27,1,4
29767,R,11755,1,Y,2,5,N,9,2,Y,1,2003,6,2003,5,3000000.0,60000000.0,117800.0,1,0.0,3,3,1
9383,R,14318,1,N,2,4,N,8,1,Y,1,2003,6,2015,8,2000000.0,80002720.0,2362908.0,3,0.0,7,1,3
8681,R,20823,1,N,2,5,N,9,2,Y,1,2003,6,2001,2,2000000.0,70003550.0,1886458.0,2,0.75,4,1,4
21489,R,9296,1,N,2,6,N,8,2,Y,3,2003,6,2008,4,2575000.0,145000000.0,708650.0,4,1.0,25,2,4
21489,R,11603,2,,2,6,N,8,2,Y,3,2003,6,2006,2,1000000.0,50000000.0,322000.0,1,0.0,25,14,2
21489,R,21018,2,,1,4,N,1,4,Y,10,2003,6,2005,5,2963636.3636363638,527772862.0,55596210.0,8,0.45454545454545453,25,25,11
27615,R,8970,1,N,1,5,N,1,2,Y,6,1999,10,2002,10,6630000.0,484675956.0,7570905.0,6,0.2,23,2,20
689,R,19008,1,N,2,4,Y,3,4,Y,5,2003,6,2001,7,2118181.8181818184,518002730.0,13275350.0,5,0.0,6,2,11
6577,R,6180,1,N,2,4,N,3,0,Y,0,2003,11,2003,11,0.0,16000000.0,19480.0,0,7.0,1,1,1
22009,R,10418,1,N,2,4,N,3,1,Y,0,2000,5,2005,7,1366666.6666666667,46908090.0,667000.0,2,0.0,14,14,3
25610,R,6874,1,N,2,5,Y,1,0,Y,0,1988,4,2008,4,1750000.0,75885417.0,149380.0,0,0.5,26,4,4
