INDEX,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MATE_OCCP_GRP,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH
8483,11864,1,N,1,5,9305,20,N,9,7,Y,9,2,23,12,2003,6,2000,3
8484,11865,1,N,2,5,28888,20,N,4,6,Y,1,0,0,5,2003,6,2004,3
8485,11866,1,N,2,5,12307,99,N,8,2,Y,2,1,29,1,2003,6,2006,12
8489,11870,1,N,2,5,6528,12,N,3,0,Y,9,0,0,0,2003,6,2003,9
8490,11871,1,N,2,5,17083,20,N,8,6,Y,1,2,23,3,2003,6,2008,2
8492,11874,1,Y,2,5,2029,13,N,9,0,Y,8,2,30,1,2003,6,2011,9
8493,11876,1,N,1,5,4305,30,N,9,0,Y,9,2,23,0,2003,6,2003,5
8494,11877,1,N,1,5,6250,30,N,6,0,Y,3,2,22,0,2003,6,2003,5
8495,11878,1,N,2,5,4800,12,N,8,1,Y,1,3,22,2,2003,6,2013,1
8498,11881,1,N,2,5,4235,12,N,9,2,Y,2,2,24,3,2003,6,2016,6
8500,11883,1,N,2,5,0,20,N,9,1,Y,2,1,27,1,2003,6,2001,11
8501,11884,1,N,1,5,26944,20,N,8,5,Y,3,1,21,4,2003,6,2007,10
8502,11885,1,N,2,5,33136,11,N,3,0,Y,1,2,25,0,2003,6,2004,12
8503,11886,2,,1,5,6960,40,N,9,2,Y,3,2,22,1,2003,6,2003,5
8506,11890,1,N,2,5,5998,99,N,9,1,Y,7,2,22,2,2003,6,2002,3
8507,11891,1,N,1,5,6250,30,N,7,86,Y,9,3,18,102,2003,6,2012,12
8509,11893,1,N,2,5,24027,20,N,8,0,Y,1,2,25,2,2003,6,2007,7
8510,11894,1,Y,2,5,12916,20,N,3,4,Y,6,4,9,6,2003,6,2011,4
8511,11895,2,,2,5,28194,20,N,2,1,Y,13,2,21,1,2003,6,2005,10
8513,11897,1,N,2,5,28333,20,Y,3,0,Y,6,0,0,0,2003,6,2003,5
8514,11898,1,N,1,5,15555,20,N,9,3,Y,2,2,15,7,2003,6,2007,11
8516,11900,1,N,2,5,8602,99,N,10,9,Y,10,3,22,5,2003,6,2010,5
8518,11902,1,N,2,5,17065,11,N,3,10,Y,8,1,32,7,2003,6,2008,11
8519,11904,1,N,2,5,5694,20,N,8,1,Y,2,0,0,2,2003,6,2003,12
8520,11907,1,N,1,5,22500,30,N,1,11,Y,3,2,22,11,2003,6,2011,2
8524,11911,1,N,2,5,32222,20,N,3,9,Y,1,1,25,14,2003,6,2014,1
8526,11913,1,N,2,5,3656,12,Y,9,10,Y,8,1,22,7,2003,6,2007,4
8528,11915,1,N,1,5,5811,99,N,7,0,Y,3,0,0,0,2003,6,2004,3
8529,11916,1,N,1,5,0,11,N,8,1,Y,9,2,23,2,2003,6,2015,10
8530,11917,1,N,1,5,46111,20,N,1,0,Y,3,3,17,0,2003,6,2002,10
8531,11918,1,N,2,5,9027,30,N,3,1,Y,2,2,17,4,2003,6,1999,8
8532,11919,2,,2,5,12361,20,Y,8,7,Y,6,2,22,6,2003,6,2006,7
8534,11921,1,N,2,5,41527,20,N,19,2,Y,19,0,0,9,2003,6,2013,2
8535,11922,1,N,2,5,8055,20,N,3,1,Y,6,4,24,1,2003,6,2003,5
8536,11923,1,N,2,5,9740,40,N,3,0,Y,6,0,0,1,2003,6,2014,5
8537,11924,1,N,2,5,14939,11,N,3,14,Y,6,2,15,20,2003,6,2008,1
8539,11926,1,N,1,5,18333,20,N,8,12,Y,1,2,19,12,2003,6,2007,12
8540,11927,1,N,2,5,20555,20,N,3,1,Y,1,1,27,4,2003,6,2015,2
8542,11929,1,N,2,5,7222,20,N,3,1,Y,8,2,22,1,2003,6,2003,4
8544,11931,1,N,2,5,8629,12,N,3,1,Y,2,1,27,0,2003,6,2002,1
8546,11934,1,N,2,5,19336,12,N,2,3,Y,2,2,24,5,2003,6,2011,12
8548,11936,1,N,2,5,15416,30,N,2,2,Y,8,1,25,1,2003,6,2004,5
8549,11937,1,N,2,5,27777,20,N,9,4,Y,8,2,19,4,2003,6,2016,6
8550,11938,1,N,2,5,4861,20,N,3,1,Y,8,1,23,1,2003,6,2005,11
8551,11939,1,N,1,5,10138,20,N,9,0,Y,8,2,26,0,2003,6,1998,5
8552,11940,1,N,2,5,4939,40,N,3,0,Y,8,2,20,0,2003,6,2003,5
8553,11941,1,N,2,5,28052,11,N,9,2,Y,8,2,18,2,2003,6,2016,3
8554,11942,2,,2,5,17398,20,N,3,5,Y,2,2,19,8,2003,6,2016,6
8555,11944,1,N,1,5,6082,11,N,10,4,Y,3,3,19,3,2003,6,2011,3
8558,11948,2,,1,5,6822,11,N,9,0,Y,3,1,18,4,2003,6,2008,6
8559,11949,1,N,2,5,12905,40,Y,9,1,Y,1,2,26,3,2003,6,2009,2
8560,11950,1,Y,2,5,21388,20,N,3,8,Y,8,3,22,17,2003,6,2007,1
8561,11951,1,N,2,5,22777,20,Y,15,3,Y,2,1,25,9,2003,6,2016,1
8562,11952,1,Y,2,5,3501,11,N,9,0,Y,2,0,0,0,2003,6,2015,7
8563,11954,1,N,2,5,17222,20,N,24,4,Y,8,2,19,4,2003,6,2016,6
8564,11955,1,N,1,5,9541,40,N,8,2,Y,3,2,21,3,2003,6,2014,4
8566,11957,1,N,2,5,7452,13,Y,3,1,Y,6,2,13,6,2003,6,2011,3
8567,11958,1,N,1,5,12777,30,N,2,1,Y,2,1,16,1,2003,6,2012,8
8569,11960,1,N,2,5,3889,12,N,2,1,Y,12,3,19,4,2003,6,2016,6
8570,11961,1,N,1,5,65555,20,N,1,7,Y,3,2,23,10,2003,6,2015,9
8572,11963,1,N,2,5,5467,13,N,3,1,Y,8,3,18,2,2003,6,2015,6
8574,11965,1,N,2,5,17777,20,N,1,0,Y,1,1,18,2,2003,6,2016,6
8575,11966,1,N,2,5,7359,12,N,9,0,Y,2,0,0,1,2003,6,2012,6
8576,11967,1,N,1,5,12777,20,N,10,5,Y,3,2,18,4,2003,6,2006,3
8579,11971,1,N,2,5,15694,20,N,9,5,Y,6,1,28,5,2003,6,2010,3
8580,11972,1,N,2,5,42361,20,N,19,11,Y,1,0,0,12,2003,6,2010,10
8581,11973,1,N,2,5,2910,30,N,8,0,Y,6,1,27,1,2003,6,2008,10
8582,11974,1,Y,2,5,10694,30,N,2,0,Y,1,1,28,2,2003,6,2012,12
8583,11975,1,N,1,5,18888,20,N,6,3,Y,3,2,19,2,2003,6,2016,6
8584,11976,1,N,1,5,64099,13,N,2,1,Y,2,0,0,3,2003,6,1999,5
8585,11977,1,N,2,5,10240,11,N,3,2,Y,2,2,18,2,2003,6,2006,2
8586,11978,1,N,2,5,44822,11,N,3,1,Y,7,2,25,1,2003,3,2007,5
8587,11979,1,N,1,5,10458,12,N,9,3,Y,3,2,21,0,2003,6,2016,6
8588,11980,1,N,1,5,13825,40,N,9,1,Y,3,1,27,13,2003,6,2007,12
8590,11982,1,N,2,5,13971,12,N,3,3,Y,8,2,21,3,2003,6,2008,1
8591,11983,1,N,2,5,18472,20,N,3,0,Y,13,3,15,0,2003,6,2003,5
8592,11984,1,N,2,5,11111,20,N,3,3,Y,10,1,25,21,2003,6,2013,11
8593,11985,1,N,2,5,20000,20,N,3,18,Y,1,2,23,27,2003,6,2011,5
8594,11986,1,N,2,5,187777,20,N,13,4,Y,1,2,23,18,2003,6,2006,12
8596,11988,2,,2,5,28888,20,N,3,2,Y,8,2,23,3,2003,6,2016,6
8597,11989,1,N,1,5,17638,20,N,8,6,Y,9,2,21,7,2003,6,2011,11
8598,11990,1,N,1,5,17777,20,N,2,4,Y,3,2,18,4,2003,6,2016,6
8599,11991,1,N,2,5,35694,20,N,3,5,Y,8,2,26,4,2003,6,2016,6
8600,11992,1,N,1,5,9861,30,N,8,2,Y,3,1,17,5,2003,6,2015,10
8602,11994,1,N,1,5,18888,20,N,4,3,Y,2,0,0,3,2003,6,2016,6
8603,11996,1,N,2,4,12083,20,N,3,1,Y,4,2,19,3,2003,6,2001,12
8605,11998,1,N,2,4,11318,20,N,9,0,Y,8,2,22,2,2003,6,2011,5
8606,11999,2,,1,4,7222,20,N,8,0,Y,3,2,17,1,2003,6,2008,11
8607,12001,1,N,1,4,9891,12,N,1,0,Y,3,2,13,2,2003,6,2002,3
8608,12003,1,N,2,4,19305,30,N,3,1,Y,8,2,23,0,2003,6,2003,5
8609,12005,1,N,2,4,79166,20,N,1,4,Y,2,3,17,20,2003,6,2007,12
8611,12007,1,Y,2,4,14634,13,N,16,14,Y,2,1,28,27,2003,6,2010,12
8612,12008,1,N,1,4,37222,20,N,24,4,Y,24,2,8,5,2003,6,2014,12
8613,12009,1,N,2,4,15555,20,N,8,1,Y,8,1,15,8,2003,6,2015,6
8614,12012,1,N,2,4,17222,20,N,3,2,Y,2,2,25,1,2003,6,2005,3
8615,12013,1,N,1,4,15555,20,N,8,6,Y,3,2,20,6,2003,6,2006,6
8616,12014,1,N,2,4,65555,20,N,1,2,Y,1,2,20,2,2003,6,2006,2
8617,12015,1,Y,2,4,25277,20,N,19,5,Y,1,2,24,10,2003,6,2011,3
8619,12017,1,N,2,4,24722,20,N,9,0,Y,8,2,22,0,2003,6,2003,4
8620,12018,1,N,1,4,50540,11,N,1,4,Y,1,1,18,6,2003,6,2016,5
8623,12022,1,N,2,4,6111,30,N,3,3,Y,1,1,15,9,2003,6,2015,6
8625,12024,1,Y,2,4,18064,12,N,3,0,Y,2,2,17,1,2003,6,2003,5
8626,12025,1,N,1,4,12338,12,N,8,0,Y,9,2,22,1,2003,6,2015,9
8628,12027,1,N,2,4,20416,20,N,3,2,Y,8,2,20,3,2003,6,2016,6
8629,12028,2,,1,4,22730,20,N,2,1,Y,3,2,19,2,2003,6,2011,12
8632,12032,1,N,2,4,10833,20,N,4,2,Y,7,3,19,4,2003,6,2015,3
8634,12034,1,N,2,4,5380,11,N,2,1,Y,13,1,15,1,2003,6,2007,11
8635,12035,1,N,2,4,43333,20,N,1,2,Y,2,2,20,2,2003,6,2016,6
8636,12036,1,N,2,4,4445,13,N,8,5,Y,6,2,10,4,2003,6,2007,11
8637,12037,1,N,1,4,15000,20,N,10,1,Y,10,1,18,1,2003,6,2010,3
8638,12038,1,N,1,4,8055,20,N,1,11,Y,3,0,0,4,2003,6,2003,11
8639,12039,1,N,2,4,11666,30,N,3,0,Y,1,2,23,0,2003,6,2004,12
8640,12040,1,N,1,4,24385,11,N,2,0,Y,2,2,16,1,2003,6,2001,5
8641,12041,1,N,2,4,12216,12,N,9,12,Y,2,2,16,11,2003,6,2002,7
8642,12042,1,N,1,4,31666,20,N,15,0,Y,3,2,21,0,2003,6,2003,5
8643,12044,1,N,1,4,30000,20,N,10,1,Y,4,2,15,3,2003,6,2004,6
8645,12047,1,N,2,4,4444,20,N,3,0,Y,2,2,11,6,2003,6,2009,6
8646,12048,1,Y,1,4,3611,20,N,1,0,Y,9,1,12,3,2003,6,2010,4
8649,12051,1,N,2,4,29027,20,N,3,8,Y,8,2,22,7,2003,6,2016,6
8650,12052,1,N,2,4,13472,20,N,1,6,Y,1,1,24,3,2003,6,2003,7
8651,12053,1,N,2,4,10381,40,N,12,6,Y,12,4,25,4,2003,6,2005,10
8654,12057,1,N,1,4,8483,50,N,5,3,Y,3,0,0,1,2003,6,2006,7
8655,12058,1,N,2,4,14231,11,N,3,4,Y,8,2,21,21,2003,6,2015,7
8656,12059,2,,2,4,37263,20,N,3,1,Y,9,2,17,3,2003,6,2007,2
8657,12060,1,N,1,4,26111,20,N,10,3,Y,9,3,18,6,2003,6,2016,6
8658,12061,1,N,1,4,16805,20,N,9,1,Y,9,0,0,1,2003,6,2003,5
8659,12062,1,N,2,4,1417,13,N,9,1,Y,2,2,19,3,2003,6,2015,8
8660,12063,1,Y,2,4,10694,20,N,18,4,Y,7,3,16,8,2003,6,2001,7
8661,12064,1,N,2,4,7083,30,N,3,2,Y,8,2,24,1,2003,6,2010,12
8662,12065,1,N,1,4,27083,20,N,7,15,Y,3,2,8,27,2003,6,2016,2
8663,12066,1,N,2,4,20000,30,N,15,4,Y,2,3,11,3,2003,6,2010,7
8664,12068,1,N,1,4,51111,20,N,1,3,Y,3,0,0,3,2003,6,2014,10
8665,12070,1,N,1,4,2170,13,N,1,1,Y,9,3,11,8,2003,6,2014,10
8668,12073,1,Y,2,4,9886,99,N,9,2,Y,7,1,19,2,2003,6,2003,5
8669,12074,2,,2,4,6547,11,N,3,1,Y,7,2,21,1,2003,6,2004,8
8670,12075,1,N,1,4,26805,20,N,2,0,Y,19,1,15,0,2003,6,2001,9
8671,12076,2,,2,4,78888,20,N,3,1,Y,23,2,13,1,2003,6,2003,7
8672,12077,1,N,2,4,34722,20,N,3,6,Y,1,1,23,9,2003,6,2014,2
8673,12078,1,N,2,4,61388,20,N,15,4,Y,14,2,16,19,2003,6,2005,11
8675,12081,1,N,2,4,27916,20,N,9,4,Y,15,2,20,2,2003,6,2004,3
8676,12082,2,,1,4,21944,20,N,8,0,Y,3,3,14,3,2003,6,2013,8
8677,12083,1,N,2,4,9622,40,N,2,4,Y,2,2,21,2,2003,6,2004,3
8679,12085,1,N,2,4,14305,20,N,3,4,Y,6,2,6,5,2003,6,2014,5
8680,12086,2,,2,4,18333,20,N,3,0,Y,9,0,0,0,2003,6,2016,6
8682,12088,1,N,2,4,18333,20,N,3,2,Y,8,2,20,8,2003,6,2013,11
8683,12089,1,N,2,4,11944,30,N,2,2,Y,1,1,28,1,2003,6,2003,5
8684,12090,1,N,2,4,21111,20,N,3,3,Y,8,2,18,4,2003,6,2005,8
8685,12091,1,N,2,4,24166,20,N,2,9,Y,2,2,22,18,2003,6,2016,5
8686,12092,1,N,2,4,12083,20,N,1,11,Y,8,2,17,11,2003,6,2013,4
8687,12094,2,,2,4,5555,20,N,2,0,Y,6,3,20,0,2003,6,2002,9
8689,12096,1,N,2,4,6388,20,N,3,1,Y,10,2,13,1,2003,6,2003,8
8690,12098,1,N,2,4,18333,20,N,3,7,Y,1,2,15,11,2003,6,2016,6
8693,12101,1,Y,1,4,25416,20,N,1,23,Y,24,2,16,36,2003,6,2002,12
8694,12102,1,N,2,4,27222,20,N,7,2,Y,7,3,17,3,2003,6,2012,9
8695,12103,1,N,1,4,12500,20,N,2,2,Y,3,2,14,2,2003,6,2012,3
8696,12104,1,N,1,4,2500,20,N,1,7,Y,3,2,10,17,2003,6,2013,7
8697,12105,1,N,2,4,10256,12,N,2,3,Y,2,2,16,3,2003,6,2011,9
8700,12110,2,,2,4,17500,30,N,3,6,Y,9,2,19,5,2003,6,2004,2
8704,12114,1,N,2,4,5694,20,N,3,1,Y,1,2,15,1,2003,6,2005,2
8705,12115,1,N,2,4,1044,11,N,3,7,Y,9,2,20,9,2003,6,2008,5
8706,12116,1,N,2,4,27638,20,N,19,1,Y,1,0,0,1,2003,6,2013,5
8707,12117,1,N,2,4,18611,20,N,3,6,Y,2,2,12,3,2003,6,2010,5
8710,12120,1,N,2,4,20000,20,N,3,15,Y,2,2,14,32,2003,6,2008,10
8712,12122,1,N,1,4,20416,20,N,13,0,Y,3,2,10,0,2003,6,2003,5
8713,12123,1,N,1,4,9203,40,N,2,3,Y,3,0,0,9,2003,6,2001,6
8715,12125,1,N,2,4,7875,40,N,8,1,Y,6,2,16,4,2003,6,2016,5
8716,12126,1,N,1,4,7722,40,N,1,0,Y,3,1,15,1,2003,6,2007,10
8717,12127,1,N,2,4,8888,30,N,18,0,Y,8,1,18,1,2003,6,2003,7
8722,12132,1,N,1,4,41111,20,N,13,7,Y,9,2,16,10,2003,6,2016,3
8725,12136,1,Y,2,4,16666,20,N,3,0,Y,8,3,11,0,2003,6,2007,8
8726,12137,1,N,1,4,6250,20,N,8,0,Y,3,2,11,0,2003,6,2003,5
8727,12139,1,N,2,4,9305,20,N,9,5,Y,6,1,24,1,2003,6,2004,4
8729,12141,1,N,2,4,57916,20,N,3,4,Y,10,1,16,2,2003,6,2001,12
8732,12145,1,Y,1,4,5555,20,N,1,1,Y,9,1,10,0,2003,6,2003,5
8733,12147,1,N,2,4,23055,20,N,3,3,Y,4,1,17,3,2003,6,2016,6
8734,12148,1,N,2,4,14583,20,N,3,5,Y,1,2,20,8,2003,6,2017,3
8739,12153,1,N,2,4,7638,20,Y,24,3,Y,15,2,16,8,2003,6,2004,12
8740,12155,1,N,2,4,9722,20,N,3,0,Y,1,1,15,1,2003,6,2003,3
8741,12156,1,N,2,4,1972,12,N,3,1,Y,1,3,19,1,2003,6,2002,12
8742,12159,1,N,2,4,6958,13,N,2,18,Y,2,2,18,15,2003,6,2014,7
8743,12160,1,N,2,4,16666,20,N,3,1,Y,6,1,16,3,2003,6,2003,5
8744,12161,1,N,2,4,19722,20,N,9,26,Y,6,2,22,72,2003,6,2011,9
8748,12168,1,N,2,4,18387,20,N,24,0,Y,19,2,16,0,2003,6,2003,4
8750,12170,1,N,2,4,25138,20,N,2,5,Y,9,2,11,30,2003,6,2016,3
8752,12172,1,N,2,4,18232,12,N,8,0,Y,8,2,14,3,2003,6,2006,9
8753,12173,1,N,1,4,31250,20,N,1,1,Y,1,1,13,1,2003,6,2003,5
8754,12174,1,N,1,4,15792,20,N,10,0,Y,3,2,14,0,2003,6,2003,5
8756,12177,2,,2,4,41666,20,N,3,0,Y,1,0,0,0,2003,6,2003,6
8759,12181,1,N,1,4,23333,20,N,1,1,Y,3,2,14,2,2003,6,2001,3
8761,12184,2,,2,4,8194,20,N,3,0,Y,8,2,15,2,2003,6,2004,3
8763,12186,1,N,2,4,62610,20,N,3,0,Y,11,3,16,1,2003,6,2010,12
8764,12187,1,N,2,4,33888,20,N,18,6,Y,8,2,14,8,2003,6,2015,6
8765,12188,1,N,2,4,17777,20,Y,2,7,Y,2,2,16,15,2003,6,2006,6
8766,12189,1,N,1,4,5000,30,N,2,0,Y,3,2,8,32,2003,6,2006,6
8767,12190,1,N,1,4,32222,20,N,5,3,Y,3,1,12,3,2003,6,2016,6
8769,12192,1,N,1,4,30972,20,N,2,0,Y,3,2,11,0,2003,6,2003,5
8771,12195,1,N,1,4,40000,20,N,8,4,Y,1,0,0,2,2003,6,2014,3
8773,12197,1,N,2,4,3228,12,N,3,1,Y,1,3,16,3,2003,6,2006,8
8775,12200,1,N,1,4,11388,30,N,9,1,Y,3,2,12,3,2003,6,2002,7
8777,12202,1,N,2,4,20138,20,N,1,0,Y,12,2,14,4,2003,6,2014,2
8780,12206,1,N,1,4,20694,20,N,2,3,Y,2,2,13,4,2003,6,2003,5
8781,12207,1,N,1,4,19444,20,N,2,0,Y,3,1,24,1,2003,6,2003,9
8782,12208,1,N,2,4,13888,20,N,19,1,Y,8,2,15,0,2003,6,2003,5
8783,12209,1,N,2,4,17916,30,N,3,0,Y,2,1,21,0,2003,6,2016,6
8786,12212,1,N,2,4,12638,20,N,3,5,Y,1,2,14,9,2003,6,2002,11
8790,12216,1,N,1,4,21111,20,N,9,0,Y,18,0,0,1,2003,6,2010,11
8793,12219,2,,1,4,9583,20,N,9,0,Y,1,0,0,1,2003,6,2002,5
8794,12220,1,N,2,4,34444,20,N,19,1,Y,1,3,14,2,2003,6,2003,4
8796,12222,1,N,2,4,9197,11,N,3,2,Y,8,2,9,1,2003,6,2003,11
8797,12223,1,N,2,4,10838,12,N,9,0,Y,8,0,0,2,2003,6,2003,5
8801,12227,1,N,2,4,26497,11,N,3,2,Y,1,1,14,2,2003,6,2012,2
8802,12228,1,N,1,4,22500,20,N,6,0,Y,3,1,10,0,2003,6,2003,5
8803,12229,1,N,2,4,6852,40,N,13,10,Y,2,3,3,78,2003,6,2016,5
8804,12230,1,N,2,4,10277,20,N,1,0,Y,8,2,10,1,2003,6,2004,3
8805,12231,1,N,2,4,32638,20,N,3,1,Y,1,0,0,2,2003,6,2010,10
8806,12232,1,N,1,4,31388,20,N,15,2,Y,1,1,5,1,2003,6,2007,3
8807,12233,1,N,2,4,21805,20,N,3,5,Y,8,2,15,4,2003,6,2004,2
8808,12234,1,N,2,4,8124,11,N,24,5,Y,8,2,11,6,2003,6,2005,8
8810,12236,1,N,2,4,6298,30,N,3,1,Y,6,2,16,1,2003,6,2003,9
8812,12238,1,N,1,4,9886,40,N,2,0,Y,3,1,13,17,2003,6,2007,12
8813,12239,1,N,1,4,10277,20,N,8,0,Y,3,1,4,3,2003,6,1999,6
8814,12240,1,Y,1,4,5694,30,N,1,0,Y,3,2,11,5,2003,6,2014,1
8816,12242,1,N,1,4,41111,20,N,1,2,Y,24,3,3,1,2003,6,2003,5
8817,12243,1,N,2,4,11787,12,N,4,0,Y,2,1,18,1,2003,6,2000,9
8819,12246,1,N,1,4,14912,30,N,2,0,Y,2,2,13,5,2003,6,2015,3
8821,12248,1,N,2,4,14815,99,N,9,1,Y,2,0,0,2,2003,6,2009,9
8822,12249,1,Y,2,4,44166,20,N,3,9,Y,1,3,9,13,2003,6,2010,3
8824,12251,1,Y,2,4,6154,12,N,3,10,Y,1,2,11,17,2003,6,2007,1
8826,12253,1,N,2,4,17222,20,N,24,1,Y,8,1,10,1,2003,6,2003,10
8827,12254,1,N,2,4,16666,30,N,18,0,Y,2,0,0,2,2003,6,2006,10
8828,12255,1,N,1,4,4861,20,N,12,4,Y,3,1,8,4,2003,6,2002,12
8829,12256,1,N,1,4,7500,30,N,2,3,Y,3,2,10,4,2003,6,2011,12
8832,12259,1,N,2,4,9444,20,N,2,3,Y,8,2,6,2,2003,6,2003,3
8833,12260,1,Y,2,4,33888,20,N,3,3,Y,1,2,13,3,2003,6,2016,6
8835,12263,1,N,2,4,15555,20,N,9,3,Y,8,2,7,4,2003,6,2015,7
8836,12264,1,N,2,4,10277,20,N,2,0,Y,8,2,13,1,2003,6,2004,12
8837,12265,1,N,2,4,3277,11,N,7,4,Y,7,3,13,5,2003,6,2010,5
8838,12266,1,N,2,4,0,13,N,15,0,Y,2,0,0,4,2003,6,2008,7
8839,12267,1,N,1,4,16805,20,Y,1,0,Y,3,3,13,2,2003,6,2012,8
8840,12269,1,N,2,4,9863,40,N,3,1,Y,1,1,17,3,2003,6,2008,12
8843,12273,2,,1,4,18750,20,N,1,2,Y,3,1,10,1,2003,6,2002,5
8844,12274,1,N,1,4,25000,20,N,15,1,Y,18,1,6,2,2003,6,2013,10
8848,12278,2,,2,4,30000,20,N,15,1,Y,1,1,14,2,2003,6,2013,2
8850,12280,1,N,2,4,7623,12,N,14,3,Y,9,1,4,10,2003,6,2002,7
8851,12281,1,N,2,4,52777,20,N,10,4,Y,10,0,0,3,2003,6,2003,5
8852,12282,1,N,1,4,27500,20,N,1,0,Y,19,2,6,1,2003,6,2013,4
8854,12284,1,N,1,4,12638,30,N,1,0,Y,3,0,0,0,2003,6,2002,8
8857,12287,1,N,2,4,20000,20,N,3,2,Y,8,2,5,2,2003,6,2015,1
8858,12288,1,N,1,4,14444,20,N,10,0,Y,3,1,14,0,2003,6,2003,9
8859,12290,1,Y,2,4,10694,20,N,3,0,Y,19,0,0,0,2003,6,2016,5
8861,12292,1,N,1,4,10600,99,N,1,0,Y,18,0,0,1,2003,6,2007,3
8866,12297,2,,2,4,25694,20,N,1,3,Y,13,0,0,4,2003,6,2003,5
8867,12298,1,N,2,4,9861,20,Y,3,3,Y,1,2,14,0,2003,6,2003,5
8870,12301,1,N,2,4,1315,11,N,3,1,Y,2,1,11,2,2003,6,2009,5
8874,12305,1,N,2,4,52222,20,N,2,5,Y,2,3,11,6,2003,6,2013,12
8875,12307,1,N,1,4,15000,20,N,20,1,Y,19,0,0,6,2003,6,2006,6
8877,12309,1,Y,2,3,8340,12,N,3,0,Y,7,2,18,4,2003,6,2009,3
8879,12311,1,N,2,3,22638,20,N,3,1,Y,1,1,12,1,2003,6,2005,11
8880,12312,1,N,2,3,50555,20,N,24,2,Y,2,2,9,7,2003,6,2001,3
8882,12314,1,N,1,3,20555,20,N,1,4,Y,3,1,10,9,2003,6,2009,1
8883,12316,1,N,2,3,4358,12,Y,1,13,Y,6,3,8,9,2003,6,2012,8
8890,12324,2,,1,3,18055,20,N,1,2,Y,8,1,8,2,2003,6,2004,6
8893,12327,1,Y,2,3,2336,13,N,3,2,Y,2,2,11,5,2003,6,2012,10
8896,12330,1,N,1,3,8909,12,N,8,0,Y,1,1,13,2,2003,6,2014,7
8897,12331,1,Y,1,3,55833,20,N,2,13,Y,3,2,7,12,2003,6,2016,6
8899,12334,1,N,2,3,30000,20,N,3,0,Y,2,1,10,0,2003,6,2003,5
8902,12337,1,N,2,3,35277,20,N,4,12,Y,10,0,0,32,2003,6,2005,1
8903,12338,1,Y,1,3,6976,11,N,8,0,Y,3,2,13,3,2003,6,2007,10
8904,12339,1,N,2,3,15555,20,N,3,2,Y,8,2,9,2,2003,6,2016,3
8905,12340,1,N,2,3,45555,20,N,9,2,Y,2,0,0,3,2003,6,1999,1
8907,12342,1,N,2,3,10138,20,N,2,0,Y,2,0,0,2,2003,6,2013,2
8908,12343,1,N,2,3,9166,20,N,3,1,Y,1,0,0,3,2003,6,2016,4
8913,12350,2,,1,3,5833,20,N,8,0,Y,18,2,7,1,2003,6,2007,10
8919,12357,1,N,2,3,24444,20,Y,3,3,Y,9,0,0,8,2003,6,2013,12
8924,12362,1,N,2,3,73333,20,N,3,0,Y,1,0,0,0,2003,6,2003,5
8927,12365,1,N,2,3,7500,20,N,1,0,Y,15,1,19,0,2003,6,1998,12
8928,12366,1,N,2,3,25000,20,N,3,2,Y,1,1,8,2,2003,6,2014,3
8934,12375,1,N,1,3,36388,20,N,15,5,Y,1,0,0,4,2003,6,2014,2
8939,12380,1,N,2,3,3112,12,N,3,4,Y,6,1,6,5,2003,6,2011,4
8940,12381,1,N,1,3,7279,12,N,9,0,Y,9,0,0,1,2003,6,2002,4
8945,12387,1,N,1,3,23333,20,N,1,2,Y,24,0,0,1,2003,6,2003,5
8946,12388,1,N,1,3,49305,20,N,1,6,Y,18,2,1,13,2003,6,2011,10
8948,12390,1,Y,2,3,11910,40,N,9,1,Y,8,0,0,2,2003,6,2012,12
8950,12393,1,N,2,3,24835,11,Y,3,1,Y,8,1,2,3,2003,6,2013,4
8952,12395,1,N,2,3,35555,20,N,1,2,Y,9,0,0,2,2003,6,2003,6
8958,12408,1,N,2,3,14027,20,N,3,0,Y,1,1,8,4,2003,6,2012,4
8962,12414,1,N,2,3,7222,20,N,19,1,Y,8,0,0,3,2003,6,2012,3
8969,12425,1,N,1,3,12121,40,Y,15,10,Y,3,0,0,8,2003,6,2014,10
8976,12439,1,N,2,3,31402,13,N,9,1,Y,1,0,0,0,2003,6,2011,7
9026,12646,2,,1,6,2346,99,N,7,3,Y,7,0,0,2,2000,5,2005,3
9030,12650,2,,1,5,4047,11,N,6,0,Y,9,2,23,3,1,1,2006,10
9032,12654,1,N,1,5,16666,20,N,8,5,Y,8,2,25,6,1999,4,2006,6
9034,12658,1,N,2,5,9246,40,N,3,4,Y,13,1,25,6,2000,5,2016,6
9037,12661,1,N,2,5,7777,20,N,18,0,Y,8,2,20,8,1999,4,2007,4
9039,12663,1,N,1,5,13034,11,N,8,5,Y,3,1,30,8,2002,11,2013,1
9041,12665,1,N,2,5,23888,20,N,8,2,Y,1,1,29,14,1995,8,2012,9
9042,12667,1,N,2,4,4838,40,N,18,6,Y,8,3,23,9,2000,9,2015,8
9045,12670,1,N,2,4,5967,12,N,3,2,Y,6,2,23,3,2002,1,2005,1
9046,12671,1,N,2,4,9305,20,N,3,1,Y,1,0,0,1,1999,8,2014,11
9047,12672,1,N,2,4,19975,11,N,8,0,Y,8,2,21,1,1,1,2016,6
