,CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
11959,5183,R,200202,200503,0,고졸,195.0
11960,30921,R,199905,200408,0,전문대졸,106.0
11961,5430,R,200207,200312,1,고졸,218.0
11962,4828,R,200208,200303,0,고졸,141.0
11963,1256,R,200012,200603,0,고졸,82.0
11964,1629,R,200005,200708,0,고졸,196.0
11965,3897,R,200111,200308,1,고졸,105.0
11966,4118,R,200212,200402,0,대학졸,11.0
11967,27811,R,199810,200602,0,고졸,129.0
11968,2199,R,200010,200311,1,전문대졸,162.0
11969,8074,R,200407,200502,0,기타,122.0
11970,9497,R,200506,200607,0,기타,107.0
11971,11036,R,200606,200704,1,대학졸,68.0
11972,3327,R,200109,200706,0,고졸,160.0
11973,7132,R,200401,201002,0,고졸,124.0
11974,18965,P,201212,999912,0,고졸,191.0
11975,19629,R,201312,201507,0,기타,191.0
11976,19722,R,201402,201507,1,전문대졸,191.0
11977,2201,R,200009,200107,0,고졸,171.0
11978,4194,R,200211,200403,0,고졸,13.0
11979,24614,R,199511,200809,0,고졸,160.0
11980,22807,R,199312,200706,0,고졸,14.0
11981,4059,R,200208,200409,0,고졸,204.0
11982,20508,R,198509,200406,0,기타,106.0
11983,6089,R,200301,200311,0,고졸,154.0
11984,29391,P,199808,999912,0,고졸,160.0
11985,28026,R,199807,200404,1,고졸,64.0
11986,31018,R,199906,200611,0,고졸,147.0
11987,3871,R,200111,201102,1,고졸,281.0
11988,3716,R,200108,200408,0,대학졸,204.0
11989,3212,R,200106,200409,0,고졸,134.0
11990,3286,R,200105,200806,0,대학졸,141.0
11991,2890,R,200105,200412,0,고졸,86.0
11992,24879,P,199602,999912,0,고졸,55.0
11993,22339,R,199202,200601,0,고졸,69.0
11994,4741,P,200204,999912,0,기타,111.0
11995,6031,R,200302,200508,0,고졸,222.0
11996,1306,R,200008,200505,0,대학졸,84.0
11997,30521,R,199907,200705,0,고졸,80.0
11998,5626,R,200303,200407,0,대학졸,204.0
11999,2826,R,200102,200710,0,대학졸,44.0
12000,22353,R,199203,200907,0,고졸,64.0
12001,26539,P,199708,999912,0,중졸,42.0
12002,28652,P,199803,999912,0,기타,299.0
12003,30449,R,199908,201009,0,고졸,44.0
12004,6453,R,200308,200404,0,기타,143.0
12005,6741,R,200310,200412,0,전문대졸,38.0
12006,6736,R,200310,200405,0,고졸,64.0
12007,3590,R,200101,200506,1,고졸,52.0
12008,6188,P,200306,999912,0,기타,59.0
12009,7297,R,200401,200706,1,고졸,66.0
12010,7248,R,200401,200607,0,고졸,16.0
12011,25760,R,199603,201208,0,고졸,154.0
12012,264,P,200009,999912,0,기타,55.0
12013,21828,R,199010,200701,0,고졸,109.0
12014,28218,R,199808,201207,0,고졸,47.0
12015,6853,R,200311,200411,0,기타,29.0
12016,7395,R,200402,200407,1,고졸,10.0
12017,7692,P,200404,999912,0,고졸,16.0
12018,28917,R,199803,200705,0,고졸,111.0
12019,21837,R,199004,200508,0,고졸,143.0
12020,23710,R,199406,200611,0,고졸,118.0
12021,30708,R,199912,200710,0,고졸,118.0
12022,6758,R,200310,200702,0,고졸,158.0
12023,2080,R,200009,200709,0,고졸,156.0
12024,23943,P,199504,999912,0,고졸,75.0
12025,8494,R,200409,200507,0,기타,41.0
12026,25833,P,199610,999912,0,고졸,17.0
12027,978,P,200003,999912,0,고졸,59.0
12028,21879,P,199105,999912,0,고졸,16.0
12029,2241,R,200107,200603,0,고졸,75.0
12030,21460,R,198904,200504,0,고졸,147.0
12031,7246,R,200401,200707,0,기타,80.0
12032,21978,R,199109,201501,0,기타,50.0
12033,7652,R,200404,200607,0,대학졸,61.0
12034,1377,R,200001,200602,0,전문대졸,118.0
12035,5368,R,200205,201001,1,고졸,267.0
12036,7673,R,200404,200611,0,고졸,126.0
12037,7053,R,200312,200505,0,전문대졸,75.0
12038,5475,R,200208,201010,1,고졸,273.0
12039,2805,R,200111,200904,0,고졸,45.0
12040,24592,R,199512,201305,0,대학졸,141.0
12041,2281,P,200105,999912,0,고졸,55.0
12042,4439,R,200209,200603,0,고졸,42.0
12043,7954,R,200406,200602,0,고졸,29.0
12044,28114,P,199807,999912,0,고졸,45.0
12045,7538,P,200403,999912,0,전문대졸,59.0
12046,23701,P,199406,999912,0,기타,103.0
12047,8154,R,200407,200708,0,기타,123.0
12048,2093,R,200003,201207,0,고졸,160.0
12049,4896,R,200208,201501,0,고졸,167.0
12050,5205,R,200202,200510,0,고졸,77.0
12051,7407,R,200402,200512,0,기타,125.0
12052,1162,R,200008,200801,0,고졸,90.0
12053,8646,R,200410,200809,0,고졸,45.0
12054,3386,P,200101,999912,1,중졸,167.0
12055,9242,R,200504,201606,0,기타,38.0
12056,9436,R,200506,200607,0,고졸,19.0
12057,9448,R,200506,200612,0,기타,109.0
12058,3241,R,200109,201211,0,고졸,116.0
12059,3314,R,200104,200712,1,고졸,163.0
12060,9406,R,200505,201003,1,기타,269.0
12061,9183,R,200503,200605,1,고졸,106.0
12062,9553,R,200507,201012,0,전문대졸,78.0
12063,5349,R,200202,201104,1,중졸,268.0
12064,27736,P,199805,999912,0,대학졸,16.0
12065,9802,R,200509,200607,0,고졸,75.0
12066,22337,R,199202,200804,0,고졸,78.0
12067,26759,R,199709,200908,0,고졸,113.0
12068,30774,R,199903,200710,0,기타,121.0
12069,22520,R,199206,201105,0,고졸,113.0
12070,9867,R,200509,200612,1,고졸,79.0
12071,9103,R,200503,201103,0,기타,55.0
12072,30783,R,199905,200802,0,고졸,103.0
12073,9044,R,200502,200612,1,고졸,79.0
12074,7468,R,200403,200809,1,고졸,80.0
12075,9145,R,200503,201404,0,기타,42.0
12076,24200,R,199510,201603,0,고졸,120.0
12077,8171,R,200408,200609,0,고졸,109.0
12078,10421,P,200602,999912,0,고졸,13.0
12079,9369,R,200505,201012,0,기타,145.0
12080,9982,R,200510,200803,0,고졸,74.0
12081,10549,R,200603,200908,0,대학졸,17.0
12082,10501,R,200602,200608,0,기타,51.0
12083,10522,R,200603,200803,0,기타,146.0
12084,4823,R,200203,200612,0,고졸,141.0
12085,26991,R,199705,201301,0,고졸,146.0
12086,2472,P,200104,999912,0,고졸,55.0
12087,9806,R,200509,200704,0,대학졸,160.0
12088,10689,R,200604,200610,0,기타,112.0
12089,10706,R,200604,200705,0,고졸,113.0
12090,9237,R,200504,200807,0,전문대졸,88.0
12091,27399,R,199708,201410,0,대학졸,191.0
12092,2751,R,200105,200704,0,고졸,37.0
12093,22473,R,199203,200905,0,고졸,84.0
12094,10607,P,200603,999912,0,기타,299.0
12095,11202,R,200608,200803,1,고졸,114.0
12096,10803,R,200605,201312,0,고졸,45.0
12097,3940,R,200111,201308,1,고졸,307.0
12098,11342,R,200609,200703,0,기타,113.0
12099,8422,R,200409,200708,0,고졸,109.0
12100,11569,R,200611,201602,0,고졸,55.0
12101,11570,R,200611,200901,0,고졸,59.0
12102,10812,R,200605,200707,0,기타,56.0
12103,11494,R,200610,201210,0,대학졸,110.0
12104,6702,P,200310,999912,0,고졸,17.0
12105,10052,R,200511,200705,0,고졸,167.0
12106,11586,R,200611,201001,1,고졸,288.0
12107,26318,P,199701,999912,0,고졸,120.0
12108,5286,R,200202,201001,1,고졸,277.0
12109,11887,R,200702,200709,0,고졸,125.0
12110,11974,R,200703,201001,0,기타,32.0
12111,3024,P,200104,999912,0,고졸,121.0
12112,10979,R,200606,200711,1,기타,51.0
12113,3295,R,200104,200812,0,고졸,136.0
12114,22312,R,199211,201401,0,고졸,302.0
12115,7747,P,200405,999912,0,기타,259.0
12116,1822,R,200006,200804,0,고졸,163.0
12117,20999,R,198712,201205,0,고졸,125.0
12118,12194,R,200705,200812,0,전문대졸,13.0
12119,11068,R,200606,201203,0,고졸,141.0
12120,11376,R,200609,201211,0,기타,23.0
12121,12663,P,200709,999912,0,전문대졸,156.0
12122,9756,R,200508,201112,1,대학졸,170.0
12123,12961,R,200712,200806,0,기타,55.0
12124,12868,R,200711,200902,0,고졸,80.0
12125,12565,P,200708,999912,0,기타,163.0
12126,13485,R,200804,201401,1,고졸,308.0
12127,12287,R,200706,201307,0,고졸,50.0
12128,13178,R,200802,200907,0,고졸,145.0
12129,12166,R,200704,201010,1,고졸,224.0
12130,13349,R,200803,201001,0,고졸,82.0
12131,13281,R,200803,201505,0,기타,154.0
12132,13318,R,200803,200906,0,고졸,88.0
12133,10456,R,200602,201510,0,기타,49.0
12134,13592,R,200805,201503,0,기타,113.0
12135,11319,R,200609,201103,0,기타,113.0
12136,12889,R,200711,200812,1,기타,238.0
12137,10626,R,200603,200912,1,고졸,172.0
12138,23606,R,199405,201512,0,기타,86.0
12139,9800,R,200509,201402,0,기타,86.0
12140,13898,R,200807,201407,1,대학졸,289.0
12141,4945,R,200210,201409,0,고졸,125.0
12142,20482,P,198503,999912,0,고졸,75.0
12143,14283,P,200810,999912,0,고졸,59.0
12144,10714,P,200604,999912,0,대학졸,121.0
12145,14656,R,200902,200910,0,대학졸,59.0
12146,14104,P,200809,999912,0,기타,305.0
12147,14775,R,200903,200910,1,고졸,139.0
12148,10667,P,200604,999912,0,고졸,113.0
12149,13719,R,200806,201001,0,고졸,42.0
12150,23527,P,199407,999912,0,기타,32.0
12151,14265,R,200810,201109,0,고졸,118.0
12152,13517,R,200804,201011,0,기타,112.0
12153,15022,R,200905,201010,0,대학졸,80.0
12154,22000,P,199107,999912,0,고졸,32.0
12155,11061,R,200606,201406,1,고졸,161.0
12156,25814,P,199603,999912,0,고졸,50.0
12157,12070,P,200703,999912,0,기타,158.0
12158,27149,P,199709,999912,0,전문대졸,167.0
12159,15600,R,200910,201111,0,기타,259.0
12160,24462,P,199511,999912,0,기타,113.0
12161,12801,R,200710,201203,0,전문대졸,145.0
12162,22397,R,199212,201603,0,고졸,59.0
12163,15663,R,200911,201103,0,대학졸,88.0
12164,13943,R,200808,201210,1,대학졸,171.0
12165,9189,R,200503,201104,1,고졸,268.0
12166,30895,P,199907,999912,0,기타,106.0
12167,14596,R,200901,201008,0,전문대졸,171.0
12168,13733,R,200806,201501,1,대학졸,57.0
12169,11914,P,200702,999912,0,고졸,82.0
12170,15563,P,200910,999912,0,대학졸,45.0
12171,16346,R,201005,201110,0,기타,88.0
12172,16291,R,201004,201012,0,고졸,59.0
12173,15373,R,200908,201101,0,기타,25.0
12174,1317,P,200006,999912,0,기타,84.0
12175,15762,P,200912,999912,0,고졸,44.0
12176,15814,R,200912,201510,0,고졸,86.0
12177,15752,R,200912,201111,0,전문대졸,29.0
12178,14021,R,200808,201105,0,고졸,268.0
12179,16437,R,201006,201010,0,대학졸,32.0
12180,15145,R,200906,201412,0,고졸,49.0
12181,4998,P,200203,999912,0,고졸,160.0
12182,16202,R,201003,201104,1,고졸,275.0
12183,15967,R,201002,201511,0,대학원졸,163.0
12184,12843,R,200711,201111,0,고졸,141.0
12185,16004,R,201002,201212,1,고졸,275.0
12186,17105,R,201101,201303,0,대학졸,118.0
12187,14764,R,200903,201301,1,기타,278.0
12188,16980,P,201011,999912,0,기타,78.0
12189,16223,R,201004,201502,1,기타,310.0
12190,16775,R,201009,201203,0,전문대졸,191.0
12191,16911,R,201010,201106,0,기타,270.0
12192,13705,R,200806,201112,0,전문대졸,141.0
12193,21843,P,199011,999912,0,고졸,156.0
12194,17400,R,201104,201312,0,고졸,14.0
12195,15525,R,200910,201206,1,기타,273.0
12196,17343,R,201103,201204,0,고졸,158.0
12197,17683,P,201106,999912,0,기타,23.0
12198,17756,R,201107,201205,0,기타,80.0
12199,17617,R,201105,201110,1,기타,51.0
12200,17888,R,201109,201210,0,기타,47.0
12201,17476,P,201104,999912,0,고졸,279.0
12202,17422,R,201104,201408,0,전문대졸,55.0
12203,16216,R,201004,201307,0,고졸,116.0
12204,16325,P,201005,999912,0,고졸,29.0
12205,26616,P,199702,999912,0,고졸,86.0
12206,23862,R,199408,201407,0,기타,158.0
12207,16019,R,201002,201409,1,고졸,281.0
12208,22599,P,199205,999912,0,고졸,160.0
12209,11095,R,200607,201604,0,기타,303.0
12210,17091,R,201012,201308,0,기타,125.0
12211,18502,R,201205,201506,0,기타,80.0
12212,12817,P,200710,999912,0,기타,16.0
12213,18449,R,201205,201506,0,대학졸,47.0
12214,18568,P,201206,999912,1,기타,306.0
12215,18153,R,201112,201407,0,기타,136.0
12216,17761,R,201107,201404,0,기타,58.0
12217,15875,P,201001,999912,0,전문대졸,302.0
12218,18905,R,201211,201305,0,기타,322.0
12219,3651,P,200103,999912,1,고졸,291.0
12220,18627,R,201207,201403,0,고졸,305.0
12221,11521,P,200611,999912,0,기타,80.0
12222,18058,R,201111,201405,0,고졸,75.0
12223,18887,R,201210,201311,0,고졸,100.0
12224,18873,P,201210,999912,0,기타,58.0
12225,18938,R,201211,201312,0,고졸,146.0
12226,22405,P,199209,999912,0,고졸,37.0
12227,16768,R,201009,201311,0,전문대졸,170.0
12228,26559,P,199712,999912,0,고졸,318.0
12229,19408,R,201307,201309,1,기타,51.0
12230,19294,P,201305,999912,0,기타,75.0
12231,2193,R,200011,200605,0,전문대졸,96.0
12232,5535,R,200210,200602,0,고졸,76.0
12233,16174,P,201003,999912,1,고졸,265.0
12234,5470,R,200211,200605,1,고졸,79.0
12235,3461,R,200107,200611,0,고졸,158.0
12236,4147,P,200212,999912,0,기타,25.0
12237,5008,R,200202,200509,1,고졸,46.0
12238,6029,R,200302,200407,0,고졸,163.0
12239,25507,R,199610,201004,경찰,고졸,111.0
12240,31403,P,199909,999912,농수축산업,고졸,156.0
12241,21730,R,199009,200611,0,기타,103.0
12242,1970,P,200005,999912,0,고졸,158.0
12243,5508,R,200209,200410,1,고졸,44.0
12244,6285,R,200307,200702,0,대학졸,96.0
12245,25109,R,199602,200806,0,고졸,64.0
12246,27848,P,199810,999912,0,기타,17.0
12247,26063,R,199709,201507,0,고졸,19.0
12248,6246,R,200307,200510,0,전문대졸,100.0
12249,27398,R,199707,200901,0,기타,191.0
12250,23896,R,199407,200708,0,기타,111.0
12251,6298,R,200307,201104,0,기타,279.0
12252,27482,R,199811,200602,0,고졸,55.0
12253,29483,P,199810,999912,0,대학졸,191.0
12254,24306,R,199511,200406,0,고졸,45.0
12255,31289,R,199909,200707,0,고졸,125.0
12256,5624,R,200302,200408,1,기타,204.0
12257,31502,R,199908,200705,0,고졸,119.0
12258,30809,R,199908,200408,0,고졸,103.0
12259,5608,R,200208,200610,1,전문대졸,170.0
12260,2844,R,200106,200801,0,고졸,90.0
12261,6538,R,200309,200502,0,고졸,75.0
12262,313,P,200009,999912,0,고졸,55.0
12263,6872,R,200311,200507,0,기타,31.0
12264,30386,R,199912,200608,0,고졸,42.0
12265,254,P,200010,999912,0,고졸,55.0
12266,6491,R,200308,200606,0,고졸,106.0
12267,30466,R,199906,200510,0,고졸,44.0
12268,6043,R,200306,200611,0,기타,167.0
12269,6573,R,200309,200407,1,기타,10.0
12270,22695,R,199307,201312,0,고졸,124.0
12271,1013,R,200001,200511,0,기타,32.0
12272,3738,R,200108,200407,0,고졸,204.0
12273,7215,R,200401,200407,0,고졸,158.0
12274,20447,P,198412,999912,0,기타,116.0
12275,803,P,200003,999912,0,기타,45.0
12276,2318,R,200104,201203,1,고졸,302.0
12277,3292,R,200105,200801,0,고졸,136.0
12278,4074,R,200202,201510,0,고졸,55.0
12279,3068,P,200104,999912,0,고졸,113.0
12280,2123,R,200010,200702,0,기타,107.0
12281,30660,R,199912,200707,0,고졸,123.0
12282,7357,P,200402,999912,0,기타,106.0
12283,25712,R,199608,200505,0,대학졸,158.0
12284,26815,R,199712,201506,0,기타,103.0
12285,7661,R,200404,200411,0,고졸,156.0
12286,29134,R,199809,200805,0,고졸,150.0
12287,1192,R,200002,201101,0,고졸,80.0
12288,28661,R,199806,200708,0,고졸,80.0
12289,8616,R,200410,200509,0,기타,14.0
12290,6983,R,200312,200710,0,고졸,38.0
12291,22041,R,199109,201308,0,전문대졸,90.0
12292,27931,R,199805,200811,0,고졸,14.0
12293,7223,R,200401,200505,0,전문대졸,106.0
12294,8269,R,200408,201506,0,기타,121.0
12295,6087,P,200303,999912,0,기타,154.0
12296,4775,R,200204,200506,0,대학졸,145.0
12297,6088,R,200302,200708,0,고졸,154.0
12298,27683,R,199807,201501,0,고졸,75.0
12299,8699,R,200411,200511,0,대학졸,122.0
12300,5404,R,200206,201108,1,대학졸,268.0
12301,5244,R,200202,200606,1,중졸,83.0
12302,8491,R,200409,200512,0,기타,41.0
12303,7034,R,200312,200703,0,기타,80.0
12304,21528,R,198910,200509,0,고졸,44.0
12305,3916,R,200111,201003,0,대학졸,286.0
12306,9504,R,200506,200902,0,전문대졸,75.0
12307,8692,P,200411,999912,0,기타,86.0
12308,6015,R,200305,201303,0,고졸,141.0
12309,8840,R,200412,201105,0,고졸,281.0
12310,3010,R,200102,200602,0,고졸,121.0
12311,9449,R,200506,200710,0,기타,47.0
12312,215,R,200005,201511,0,고졸,75.0
12313,3078,R,200101,200708,0,기타,128.0
12314,1759,R,200009,201010,0,고졸,136.0
12315,22983,R,199302,200804,0,고졸,88.0
12316,221,P,200004,999912,0,고졸,302.0
12317,5313,R,200202,201001,0,고졸,282.0
12318,9770,P,200508,999912,0,고졸,120.0
12319,9288,R,200504,200905,1,고졸,231.0
12320,9318,R,200505,201101,0,고졸,147.0
12321,22835,R,199301,201104,0,대학졸,64.0
12322,23810,R,199407,201510,0,기타,167.0
12323,8331,R,200408,200804,1,고졸,231.0
12324,2560,R,200103,200710,1,고졸,56.0
12325,22841,R,199310,200605,0,고졸,104.0
12326,10227,R,200512,200706,0,고졸,78.0
12327,10300,R,200601,200610,0,고졸,56.0
12328,8881,R,200501,200803,0,고졸,205.0
12329,10202,R,200512,200611,0,기타,82.0
12330,10376,R,200601,200701,0,기타,60.0
12331,26765,P,199709,999912,1,고졸,103.0
12332,8857,R,200501,200811,0,기타,120.0
12333,1508,R,200003,200704,0,고졸,100.0
12334,10513,R,200603,201107,1,기타,273.0
12335,24443,R,199509,200910,0,중졸,121.0
12336,4822,R,200201,200901,0,대학졸,141.0
12337,5451,R,200207,201001,1,고졸,288.0
12338,2360,P,200105,999912,0,기타,25.0
12339,28864,R,199803,201403,0,고졸,100.0
12340,10983,R,200606,200608,1,고졸,51.0
12341,7695,R,200404,200810,0,고졸,45.0
12342,10989,R,200606,200608,1,기타,51.0
12343,4499,R,200212,200707,0,고졸,107.0
12344,11314,R,200609,200805,0,기타,154.0
12345,9208,R,200504,200902,0,고졸,136.0
12346,25456,P,199609,999912,0,대학졸,103.0
12347,7983,P,200406,999912,0,기타,90.0
12348,11298,R,200608,200901,0,기타,255.0
12349,7554,R,200403,201010,1,고졸,274.0
12350,26199,R,199704,201104,0,고졸,21.0
12351,25841,R,199608,201504,0,고졸,120.0
12352,11548,R,200611,200808,0,고졸,45.0
12353,11819,R,200701,200901,0,전문대졸,167.0
12354,25927,R,199604,200805,0,대학졸,171.0
12355,21718,R,199003,200712,0,전문대졸,86.0
12356,11617,R,200611,200807,1,기타,244.0
12357,30631,R,199902,200903,0,전문대졸,84.0
12358,11971,R,200703,200806,0,고졸,11.0
12359,10234,R,200512,200706,0,고졸,160.0
12360,24719,P,199507,999912,0,고졸,303.0
12361,2518,P,200104,999912,1,기타,16.0
12362,10893,R,200606,200708,0,고졸,145.0
12363,11499,R,200610,200911,1,기타,289.0
12364,10608,R,200603,201503,1,대학졸,171.0
12365,12507,R,200707,200807,0,고졸,113.0
12366,24934,R,199601,201501,0,기타,21.0
12367,12150,R,200704,200804,1,기타,114.0
12368,12709,R,200710,200906,0,고졸,158.0
12369,12157,R,200704,201409,1,고졸,279.0
12370,13298,R,200803,200810,0,대학졸,25.0
12371,13363,R,200803,200902,0,고졸,100.0
12372,13466,R,200804,201311,0,대학졸,303.0
12373,30975,P,199907,999912,0,고졸,145.0
12374,13565,R,200805,201601,0,고졸,47.0
12375,13607,R,200805,200911,1,기타,290.0
12376,13521,R,200804,201103,0,중졸,82.0
12377,13603,R,200805,201002,0,고졸,118.0
12378,11786,R,200701,201501,0,고졸,49.0
12379,13843,R,200807,200811,0,고졸,14.0
12380,13386,P,200803,999912,1,고졸,288.0
12381,21447,R,198905,201509,0,고졸,145.0
12382,30225,P,199906,999912,0,고졸,29.0
12383,10442,P,200602,999912,0,고졸,55.0
12384,13845,R,200807,201104,0,기타,75.0
12385,11149,P,200607,999912,1,고졸,292.0
12386,14456,R,200812,201109,0,고졸,150.0
12387,12700,R,200709,201501,1,고졸,224.0
12388,14576,R,200901,201207,0,고졸,136.0
12389,14287,R,200810,201009,0,기타,121.0
12390,13945,R,200808,201110,0,대학졸,29.0
12391,4145,P,200205,999912,0,기타,25.0
12392,14337,R,200811,201209,0,고졸,160.0
12393,14460,R,200812,201003,0,대학졸,146.0
12394,3570,P,200104,999912,0,고졸,14.0
12395,14157,R,200809,200910,0,대학졸,57.0
12396,22340,P,199201,999912,0,고졸,11.0
12397,13617,R,200805,201101,0,전문대졸,163.0
12398,14720,R,200903,201003,0,고졸,136.0
12399,14941,R,200904,201010,0,고졸,160.0
12400,13280,R,200803,201105,0,기타,78.0
12401,28252,R,199802,201406,0,고졸,59.0
12402,12007,R,200703,201009,0,고졸,150.0
12403,13545,P,200805,999912,0,기타,23.0
12404,29386,R,199807,201211,0,고졸,156.0
