,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MATE_OCCP_GRP,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH
9567,13484,1,N,2,5,5389,12.0,Y,9,7,Y,6,1.0,27.0,8,2002,4,2010,11
9568,13485,1,N,1,5,4651,40.0,N,1,4,Y,3,2.0,29.0,9,2001,6,2011,9
9570,13487,1,N,2,5,15694,20.0,Y,3,0,Y,1,3.0,22.0,1,1992,6,2011,5
9571,13488,1,N,2,5,13194,20.0,Y,2,7,Y,6,2.0,25.0,6,2000,4,2003,12
9574,13491,2,,2,5,9722,30.0,Y,1,1,Y,1,2.0,22.0,3,2000,2,1998,12
9575,13492,1,N,2,5,6388,30.0,Y,3,2,Y,6,2.0,25.0,4,1997,10,2006,7
9576,13493,1,Y,2,5,24166,20.0,Y,9,46,Y,1,3.0,23.0,30,1998,8,2010,3
9577,13494,1,N,2,5,3333,20.0,Y,3,11,Y,6,4.0,19.0,14,2001,3,2003,3
9578,13495,1,N,2,5,15138,20.0,Y,9,184,Y,1,2.0,27.0,254,1995,6,2015,6
9579,13496,1,N,2,5,32638,20.0,Y,2,16,Y,13,2.0,33.0,11,2001,7,2001,4
9580,13497,1,Y,2,5,43333,20.0,Y,3,5,Y,1,2.0,27.0,3,1994,8,2011,1
9581,13498,1,N,2,5,17222,30.0,Y,3,0,Y,8,0.0,0.0,0,1997,6,2016,6
9584,13501,1,Y,2,5,1452,13.0,Y,3,7,Y,6,2.0,25.0,7,1996,1,2013,9
9585,13502,1,Y,2,5,6300,13.0,Y,9,1,Y,1,1.0,24.0,8,2000,9,2012,4
9586,13503,1,N,2,5,4466,99.0,Y,3,2,Y,7,3.0,24.0,4,1997,11,2002,4
9587,13504,1,N,2,5,5907,99.0,Y,3,3,Y,19,2.0,24.0,5,1991,9,2007,9
9588,13505,1,N,2,5,6382,11.0,Y,3,10,Y,7,4.0,18.0,8,1998,2,2015,1
9589,13506,1,Y,2,5,39166,20.0,Y,3,23,Y,6,2.0,17.0,14,2002,8,2007,2
9590,13507,1,N,2,5,24444,20.0,Y,9,9,Y,8,2.0,22.0,12,1995,3,2013,12
9591,13508,1,Y,2,5,7777,30.0,Y,3,0,Y,1,2.0,21.0,2,2000,10,1998,8
9593,13511,1,N,2,5,10754,20.0,Y,3,7,Y,12,2.0,22.0,9,1998,5,2007,12
9595,13513,1,N,1,4,4496,99.0,N,1,3,Y,9,2.0,17.0,1,2002,4,2010,3
9596,13514,1,N,2,4,4905,12.0,Y,9,7,Y,1,3.0,13.0,12,1996,3,2015,3
9598,13516,1,N,2,4,57222,20.0,Y,3,3,Y,1,2.0,13.0,4,1999,11,2004,10
9600,13518,1,N,2,4,10972,20.0,Y,3,1,Y,12,0.0,0.0,1,1997,4,2009,7
9601,13519,1,N,2,4,8442,12.0,Y,9,0,Y,6,1.0,16.0,2,2001,2,2010,10
9602,13520,1,N,2,4,15818,12.0,Y,9,1,Y,19,2.0,14.0,4,1997,11,2007,5
9603,13521,1,Y,2,4,13586,99.0,Y,3,0,Y,9,1.0,9.0,3,2002,1,2002,9
9606,13524,1,N,2,3,36111,20.0,N,1,7,Y,1,2.0,4.0,23,1999,4,2014,1
9607,13525,1,N,2,4,25138,20.0,Y,3,0,Y,6,1.0,20.0,0,2002,12,1999,6
9609,13527,1,N,2,4,17777,20.0,N,9,8,Y,4,2.0,16.0,8,2003,1,2006,3
9610,13528,1,N,1,5,7413,40.0,N,2,1,Y,3,3.0,10.0,14,2003,1,2014,6
9612,13530,1,N,2,5,25000,20.0,Y,3,7,Y,8,3.0,25.0,11,2003,2,2003,9
9614,13532,1,N,2,5,22222,20.0,Y,2,3,Y,1,2.0,29.0,9,2003,3,2014,11
9616,13534,2,,2,4,6388,20.0,N,8,7,Y,8,2.0,15.0,6,2003,4,2013,2
9621,13566,1,N,2,8,21791,20.0,N,3,1,Y,25,0.0,0.0,1,2003,6,2003,5
9624,13570,1,N,2,7,27231,11.0,N,25,0,Y,15,0.0,0.0,0,2003,6,2005,9
9625,13571,1,N,1,7,29444,20.0,N,9,4,Y,9,0.0,0.0,8,2003,6,2003,7
9627,13573,1,N,1,7,16250,20.0,N,12,1,Y,9,0.0,0.0,4,2003,6,1999,9
9628,13574,1,N,1,7,5760,12.0,N,25,4,Y,3,0.0,0.0,2,2003,6,2003,5
9633,13582,1,N,2,7,9305,20.0,N,3,3,Y,25,0.0,0.0,2,2003,6,2006,6
9636,13590,1,N,2,7,110000,20.0,N,25,7,Y,25,0.0,0.0,1,2003,6,2003,3
9638,13594,1,N,1,7,1663,13.0,N,12,0,Y,25,0.0,0.0,0,2003,3,2016,6
9641,13599,1,N,2,7,18611,20.0,N,2,4,Y,12,0.0,0.0,0,2003,6,2015,8
9647,13605,1,N,2,7,3436,12.0,N,2,7,Y,2,0.0,0.0,3,2003,6,1999,9
9652,13610,1,N,2,7,6788,99.0,N,9,0,Y,9,0.0,0.0,1,2003,3,2006,3
9653,13611,1,N,1,7,13333,20.0,N,1,5,Y,3,0.0,0.0,3,2003,6,2004,5
9654,13612,1,N,1,7,3090,11.0,N,7,9,Y,7,0.0,0.0,5,2003,6,2003,8
9655,13613,1,N,1,7,4599,12.0,N,25,1,Y,3,0.0,0.0,0,2003,6,2003,5
9659,13618,1,N,1,7,4545,11.0,N,7,1,Y,3,0.0,0.0,1,2003,6,2003,6
9661,13620,1,N,2,7,14116,13.0,N,3,2,Y,21,0.0,0.0,2,2003,6,2007,6
9663,13622,1,N,1,7,17777,20.0,N,12,0,Y,24,1.0,28.0,0,2003,6,2007,3
9665,13624,2,,2,7,9583,20.0,N,25,3,Y,12,0.0,0.0,2,2003,6,2012,4
9666,13625,1,N,1,7,11568,40.0,N,25,3,Y,3,0.0,0.0,3,2003,6,2016,6
9667,13627,1,N,2,7,7601,11.0,N,25,0,Y,25,0.0,0.0,2,2003,6,2006,12
9670,13631,2,,1,7,22222,20.0,N,1,1,Y,3,0.0,0.0,1,2003,6,2003,5
9671,13633,1,N,2,7,1842,11.0,N,3,2,Y,7,0.0,0.0,1,2003,6,2007,9
9674,13636,1,N,1,7,5470,11.0,N,4,0,Y,3,0.0,0.0,0,2003,6,2003,5
9675,13637,1,N,1,6,3347,40.0,N,2,2,Y,9,0.0,0.0,5,2003,6,2016,6
9677,13642,1,N,2,6,13472,20.0,N,2,2,Y,1,0.0,0.0,2,2003,6,1999,7
9678,13643,1,N,1,6,7812,12.0,N,8,0,Y,25,0.0,0.0,0,2003,6,2003,5
9679,13645,1,N,2,6,6250,30.0,N,25,5,Y,8,0.0,0.0,6,2003,6,2011,8
9681,13648,1,Y,2,6,6962,11.0,N,3,4,Y,25,0.0,0.0,6,2003,6,2003,9
9685,13652,1,N,1,6,12710,11.0,N,13,3,Y,3,0.0,0.0,1,2003,6,2006,9
9688,13655,1,N,1,6,10694,20.0,N,8,0,Y,3,0.0,0.0,0,2003,6,2002,2
9689,13656,1,N,1,6,5694,20.0,N,1,0,Y,2,0.0,0.0,1,2003,6,2014,5
9692,13659,1,N,1,6,3882,12.0,N,1,0,Y,25,0.0,0.0,0,2003,6,2003,5
9693,13661,1,N,1,6,7385,11.0,N,6,2,Y,3,0.0,0.0,1,2003,6,2000,3
9695,13664,1,N,2,6,15210,40.0,N,3,2,Y,25,0.0,0.0,2,2003,6,2003,5
9697,13666,1,N,1,6,34562,11.0,N,8,1,Y,9,0.0,0.0,0,2003,6,2005,3
9698,13667,1,N,2,6,38888,20.0,N,3,2,Y,2,0.0,0.0,0,2003,6,2003,5
9700,13670,2,,2,6,17777,20.0,N,3,0,Y,25,0.0,0.0,1,2003,6,2002,10
9701,13671,1,N,2,6,10416,20.0,N,3,2,Y,6,0.0,0.0,2,2003,6,2007,2
9703,13673,1,N,2,6,10121,30.0,N,25,4,Y,25,0.0,0.0,5,2003,6,2003,5
9705,13675,1,N,1,6,11111,30.0,N,8,6,Y,25,1.0,30.0,6,2003,6,1998,7
9707,13677,1,N,1,6,39444,20.0,N,9,21,Y,3,1.0,28.0,17,2003,6,2003,5
9708,13678,1,Y,2,6,41250,20.0,N,2,3,Y,2,0.0,0.0,4,2003,6,2003,4
9710,13683,1,N,2,6,6934,12.0,N,3,2,Y,7,0.0,0.0,2,2003,6,2003,2
9715,13688,1,Y,2,6,6204,99.0,N,9,11,Y,2,1.0,33.0,4,2003,6,2009,10
9717,13690,1,N,1,6,39523,11.0,N,12,1,Y,3,0.0,0.0,0,2003,6,2003,5
9718,13691,1,N,1,6,14518,99.0,N,2,9,Y,9,0.0,0.0,7,2003,6,2000,12
9721,13694,1,N,1,6,13055,20.0,N,13,0,Y,3,1.0,35.0,1,2003,6,2010,1
9722,13695,1,N,2,6,12777,20.0,N,24,2,Y,9,0.0,0.0,1,2003,6,2003,5
9723,13696,1,Y,2,6,2777,30.0,N,24,2,Y,25,0.0,0.0,2,2003,6,2001,3
9725,13698,1,N,1,6,34722,20.0,N,1,0,Y,3,1.0,35.0,0,2003,6,2002,5
9726,13701,2,,1,6,8333,20.0,N,6,5,Y,3,1.0,34.0,4,2003,6,2009,11
9728,13704,1,Y,2,6,14018,99.0,N,3,4,Y,1,1.0,34.0,7,2003,6,2014,1
9730,13706,1,N,2,6,2500,11.0,N,8,2,Y,25,0.0,0.0,3,2003,6,2013,5
9732,13708,1,Y,1,6,21250,20.0,N,9,0,Y,3,0.0,0.0,2,2003,6,2000,5
9733,13709,2,,2,6,25972,20.0,N,3,1,Y,25,0.0,0.0,2,2003,6,2003,5
9735,13711,1,N,1,6,7547,11.0,N,10,3,Y,3,0.0,0.0,1,2003,6,2004,8
9736,13712,1,N,2,6,37222,20.0,N,9,4,Y,1,1.0,32.0,3,2003,6,2000,10
9737,13713,1,N,1,6,74444,20.0,N,2,6,Y,3,0.0,0.0,5,2003,6,2000,7
9739,13716,1,N,1,6,17222,20.0,N,8,2,Y,8,0.0,0.0,1,2003,6,2003,5
9740,13717,1,N,1,6,20000,20.0,N,6,2,Y,25,1.0,35.0,2,2003,6,2012,4
9742,13720,1,N,2,6,51111,20.0,N,3,3,Y,1,1.0,30.0,3,2003,6,2007,3
9746,13724,1,N,2,6,53055,20.0,N,3,13,Y,2,0.0,0.0,14,2003,6,2016,6
9747,13725,1,N,1,6,6852,40.0,N,9,5,Y,2,0.0,0.0,3,2003,6,2001,5
9749,13727,1,Y,2,6,21201,11.0,N,25,3,Y,1,1.0,35.0,1,2003,6,2003,5
9750,13728,1,N,2,6,19027,20.0,N,3,0,Y,25,0.0,0.0,1,2003,6,2016,5
9752,13731,1,Y,1,6,15555,20.0,N,6,0,Y,3,1.0,35.0,1,2003,6,2004,12
9753,13732,1,N,2,6,47777,20.0,N,2,1,Y,6,0.0,0.0,1,2003,6,2003,5
9754,13733,1,N,2,6,6250,20.0,N,3,1,Y,1,0.0,0.0,0,2003,6,2003,5
9756,13735,1,N,2,6,13540,13.0,N,3,2,Y,2,0.0,0.0,1,2003,6,2004,3
9758,13737,1,N,2,6,0,60.0,N,2,7,Y,9,1.0,32.0,9,2003,6,2003,4
9760,13740,2,,2,6,4079,99.0,N,9,1,Y,7,2.0,32.0,1,2003,6,2010,9
9762,13742,1,N,2,6,5972,20.0,N,2,0,Y,9,0.0,0.0,2,2003,6,2002,7
9763,13743,1,N,2,6,12529,11.0,N,3,1,Y,2,0.0,0.0,0,2003,6,2005,9
9764,13745,1,N,1,6,17222,20.0,N,7,0,Y,25,0.0,0.0,1,2003,6,2015,4
9765,13746,1,N,1,6,33888,20.0,N,1,0,Y,3,1.0,30.0,1,2003,6,2006,1
9768,13749,1,N,1,6,41054,11.0,N,9,0,Y,2,2.0,34.0,3,2003,6,2013,5
9769,13750,1,N,2,6,11111,20.0,N,25,8,Y,23,0.0,0.0,8,2003,6,2009,10
9772,13753,2,,2,6,14430,40.0,N,3,10,Y,7,2.0,30.0,10,2003,6,2010,12
9773,13754,1,N,2,6,21527,20.0,N,19,6,Y,19,0.0,0.0,5,2003,6,2012,7
9774,13755,1,N,2,6,12491,12.0,N,3,3,Y,1,0.0,0.0,5,2003,6,2000,5
9775,13756,1,N,2,6,24444,20.0,N,12,8,Y,8,2.0,32.0,9,2003,6,2009,1
9776,13757,1,N,2,6,11225,40.0,N,3,1,Y,2,1.0,33.0,1,2003,6,2003,5
9777,13759,1,N,2,6,10555,20.0,N,2,1,Y,2,1.0,34.0,1,2003,6,2016,6
9780,13762,1,N,1,6,3600,11.0,N,25,0,Y,9,1.0,29.0,0,2003,6,2003,5
9781,13763,1,N,2,6,13333,20.0,N,3,2,Y,25,0.0,0.0,2,2003,6,2006,11
9782,13764,1,N,1,6,5402,99.0,N,2,1,Y,2,1.0,34.0,2,2003,6,2004,4
9783,13765,1,N,1,6,20000,20.0,N,1,2,Y,3,2.0,27.0,2,2003,6,2003,5
9784,13766,1,N,2,6,38333,20.0,N,3,7,Y,1,1.0,33.0,6,2003,6,2006,5
9785,13768,1,N,1,6,11014,99.0,N,9,1,Y,12,1.0,33.0,2,2003,6,2016,6
9787,13770,1,N,2,6,10833,30.0,N,3,1,Y,8,0.0,0.0,1,2003,6,2003,5
9789,13772,1,N,2,6,15555,20.0,N,3,2,Y,1,0.0,0.0,4,2003,6,2004,12
9792,13780,1,N,2,6,6616,40.0,N,2,4,Y,10,3.0,32.0,18,2003,6,2008,2
9794,13782,1,N,1,6,10227,40.0,N,6,3,Y,3,1.0,32.0,7,2003,6,2006,7
9795,13783,1,N,2,6,34305,20.0,N,3,7,Y,6,0.0,0.0,5,2003,6,2013,9
9797,13785,1,N,2,6,7256,12.0,N,3,3,Y,12,3.0,31.0,7,2003,6,2012,12
9798,13787,1,N,1,6,34861,20.0,N,12,1,Y,2,3.0,27.0,0,2003,6,2014,12
9801,13790,1,N,2,6,11755,99.0,N,8,0,Y,1,0.0,0.0,0,2003,6,2014,7
9802,13791,2,,1,6,9166,30.0,N,1,1,Y,9,0.0,0.0,0,2003,6,2003,5
9804,13793,1,N,2,6,4577,99.0,N,2,0,Y,8,0.0,0.0,0,2003,6,2005,6
9805,13795,1,N,2,6,10277,20.0,N,8,0,Y,6,0.0,0.0,0,2003,6,2003,5
9807,13797,1,N,1,6,52083,20.0,N,1,2,Y,3,2.0,28.0,3,2003,6,2008,2
9808,13798,1,N,2,6,0,13.0,N,2,7,Y,2,0.0,0.0,7,2003,6,2007,6
9810,13800,1,N,1,6,28888,20.0,N,9,0,Y,9,1.0,34.0,3,2003,6,2011,1
9814,13805,1,N,1,6,5555,30.0,N,8,7,Y,3,2.0,32.0,7,2003,6,2008,11
9815,13806,1,N,2,6,2553,12.0,N,3,1,Y,1,0.0,0.0,3,2003,6,2016,5
9816,13807,1,N,2,6,3281,11.0,N,3,3,Y,7,1.0,35.0,3,2003,6,2006,6
9821,13812,1,N,1,6,14861,20.0,N,6,2,Y,9,0.0,0.0,3,2003,6,2006,9
9823,13814,1,N,1,6,8750,20.0,N,10,7,Y,9,0.0,0.0,14,2003,6,2006,5
9828,13822,1,Y,2,6,13611,30.0,N,3,0,Y,25,0.0,0.0,0,2003,6,1999,10
9829,13823,1,N,2,6,53472,20.0,N,3,2,Y,6,0.0,0.0,1,2003,6,2000,7
9830,13824,1,Y,2,6,23472,20.0,N,9,0,Y,15,0.0,0.0,1,2003,6,2008,1
9831,13825,1,N,2,6,0,60.0,N,3,3,Y,8,1.0,35.0,18,2003,6,2002,4
9832,13826,1,N,1,6,27222,20.0,N,15,3,Y,3,1.0,33.0,2,2003,6,2003,5
9833,13829,1,N,1,6,14577,40.0,N,16,1,Y,25,1.0,23.0,0,2003,6,2005,7
9835,13831,1,N,1,6,8194,30.0,N,9,1,Y,9,2.0,29.0,3,2003,6,2011,8
9837,13833,1,Y,1,6,16527,20.0,N,10,4,Y,9,1.0,30.0,5,2003,6,2009,11
9838,13834,1,N,2,6,13888,30.0,N,9,3,Y,2,1.0,35.0,3,2003,6,2003,5
9839,13835,1,N,1,6,33611,20.0,N,13,5,Y,3,2.0,31.0,11,2003,6,2003,5
9841,13839,1,N,2,6,13495,20.0,N,12,1,Y,2,1.0,33.0,1,2003,6,2007,11
9842,13840,1,N,1,6,3279,12.0,N,1,2,Y,3,2.0,31.0,11,2003,6,2009,10
9843,13841,1,N,2,6,12222,30.0,N,8,0,Y,25,1.0,34.0,2,2003,3,2016,5
9844,13842,1,N,2,6,13611,20.0,N,3,2,Y,4,0.0,0.0,1,1995,6,2003,8
9847,13845,1,Y,1,6,7170,40.0,N,2,0,Y,2,2.0,29.0,2,2003,6,2000,12
9848,13847,1,N,2,6,2673,12.0,N,3,5,Y,10,0.0,0.0,27,2003,6,2014,8
9849,13848,1,N,1,6,5990,11.0,N,2,2,Y,19,2.0,32.0,1,2003,6,2001,2
9850,13849,1,N,1,6,44861,20.0,N,7,2,Y,25,3.0,31.0,2,2003,6,2014,3
9851,13851,1,N,1,5,11721,11.0,N,12,0,Y,3,2.0,25.0,0,2003,6,2003,5
9852,13852,1,N,2,5,17777,20.0,N,3,3,Y,6,1.0,34.0,4,2003,6,2003,3
9853,13853,1,N,2,5,13611,30.0,N,3,2,Y,6,0.0,0.0,2,2003,6,2003,5
9854,13854,1,N,1,5,15694,30.0,N,8,2,Y,3,0.0,0.0,1,2003,6,2003,5
9855,13855,1,Y,2,5,6944,20.0,N,3,0,Y,1,1.0,35.0,1,2003,6,2001,1
9857,13857,1,N,2,5,13738,12.0,N,9,0,Y,2,1.0,31.0,0,2003,6,2016,6
9859,13859,1,N,2,5,4583,20.0,N,3,3,Y,6,1.0,34.0,2,2003,6,2009,8
9861,13861,1,Y,2,5,8512,40.0,N,9,1,Y,6,0.0,0.0,0,2003,6,2007,6
9863,13863,1,N,1,5,7083,20.0,N,7,2,Y,3,2.0,28.0,1,2003,6,2007,1
9865,13865,1,N,2,5,1770,13.0,N,9,4,Y,12,0.0,0.0,0,2003,6,2003,5
9867,13867,1,N,2,5,8420,12.0,N,3,0,Y,8,0.0,0.0,1,2003,6,2006,5
9868,13868,1,N,1,5,5348,99.0,N,7,22,Y,3,2.0,30.0,18,2003,6,2006,10
9869,13869,1,Y,2,5,14027,30.0,N,3,5,Y,7,0.0,0.0,3,2003,6,2015,2
9871,13872,1,N,2,5,4271,13.0,N,3,0,Y,2,0.0,0.0,2,2003,6,2014,2
9874,13878,1,Y,2,5,3915,12.0,N,3,6,Y,8,2.0,33.0,7,2003,6,2012,9
9876,13880,1,N,2,5,19305,20.0,N,9,3,Y,8,0.0,0.0,2,2003,6,2008,1
9877,13881,1,N,2,5,13763,12.0,Y,9,3,Y,2,3.0,31.0,6,2003,6,2000,7
9878,13883,1,N,1,5,30277,20.0,N,2,4,Y,3,0.0,0.0,3,2003,3,2004,10
9880,13885,1,N,1,5,28888,20.0,N,2,2,Y,3,3.0,21.0,5,2003,6,2003,5
9882,13887,1,N,2,5,12672,12.0,N,3,0,Y,10,1.0,11.0,2,2003,6,2002,12
9883,13888,1,N,2,5,40555,20.0,N,3,0,Y,6,2.0,31.0,3,2003,6,2016,5
9884,13890,1,N,2,5,72361,20.0,N,3,11,Y,2,2.0,22.0,6,2003,6,2011,9
9885,13891,1,Y,2,5,15555,20.0,N,3,3,Y,1,1.0,35.0,2,2003,6,2007,1
9886,13895,1,N,1,5,2823,11.0,N,2,8,Y,8,0.0,0.0,13,2003,6,2002,3
9887,13896,1,N,2,5,2916,30.0,N,3,1,Y,8,2.0,16.0,4,2003,6,2012,1
9888,13899,1,N,2,5,17719,11.0,N,3,10,Y,15,2.0,31.0,5,2003,6,2004,7
9889,13900,1,N,2,5,144444,20.0,N,1,12,Y,14,2.0,32.0,17,2003,6,2007,3
9890,13901,1,N,2,5,34682,40.0,Y,1,1,Y,5,2.0,32.0,3,2003,6,2003,6
9892,13903,2,,2,5,19305,20.0,N,3,9,Y,8,1.0,26.0,4,2003,6,2002,7
9893,13904,1,N,2,5,33055,20.0,N,3,0,Y,8,0.0,0.0,0,2003,6,2009,4
9894,13905,1,N,2,5,53611,20.0,N,3,2,Y,4,1.0,34.0,2,2003,6,2006,3
9895,13906,1,N,2,5,13098,12.0,N,3,11,Y,10,0.0,0.0,15,2003,6,2016,6
9896,13907,1,N,1,5,25277,20.0,N,1,2,Y,9,2.0,31.0,2,2003,6,2006,8
9898,13909,1,N,1,5,10277,20.0,N,8,0,Y,8,2.0,29.0,1,2003,6,2002,1
9900,13912,2,,2,5,8194,30.0,N,3,2,Y,7,0.0,0.0,4,2003,6,2011,4
9902,13916,1,N,1,5,7916,20.0,N,1,7,Y,8,2.0,12.0,12,2003,6,2013,7
9903,13918,1,Y,2,5,11910,40.0,N,3,6,Y,6,1.0,34.0,10,2003,6,2011,10
9904,13919,1,N,2,5,12097,12.0,N,3,1,Y,6,1.0,35.0,1,2003,6,2008,3
9906,13922,1,N,1,5,6367,11.0,N,7,7,Y,7,2.0,28.0,5,2003,6,2003,2
9908,13924,1,N,2,5,17908,99.0,N,9,5,Y,19,0.0,0.0,5,2003,6,2011,8
9909,13925,1,Y,2,5,75972,20.0,N,3,1,Y,1,1.0,30.0,2,2003,6,2016,6
9910,13926,1,N,1,5,9027,30.0,N,8,0,Y,3,2.0,21.0,2,2003,6,2012,8
9911,13927,1,N,1,5,21388,20.0,N,6,2,Y,3,1.0,17.0,18,2003,6,2009,6
9912,13929,1,N,2,5,23888,20.0,N,3,0,Y,13,2.0,34.0,0,2003,6,2003,5
9913,13930,1,N,1,5,17802,40.0,N,1,1,Y,16,1.0,27.0,6,2003,6,2012,9
9914,13931,1,N,1,5,17638,20.0,N,1,3,Y,9,3.0,20.0,2,2003,6,2016,6
9915,13932,1,N,1,5,8656,40.0,N,7,5,Y,3,3.0,26.0,4,2003,6,2006,12
9916,13933,1,N,1,5,7777,20.0,N,10,0,Y,10,1.0,27.0,0,2003,6,2009,10
9917,13934,1,N,2,5,27702,11.0,Y,9,7,Y,2,1.0,31.0,11,2003,6,2015,2
9918,13935,1,N,1,5,20555,20.0,N,8,0,Y,3,1.0,20.0,5,2003,6,2000,8
9921,13938,1,N,1,5,29861,20.0,N,1,3,Y,19,2.0,24.0,1,2003,6,2003,5
9922,13939,1,N,2,5,0,11.0,N,3,3,Y,10,2.0,30.0,3,2003,6,2015,10
9924,13941,1,N,2,5,8429,11.0,N,3,3,Y,7,2.0,32.0,2,2003,6,2005,2
9925,13942,1,N,2,5,12807,13.0,N,9,3,Y,15,2.0,32.0,3,2003,6,2008,3
9926,13943,1,N,2,5,2500,30.0,N,8,1,Y,11,3.0,27.0,2,2003,6,2013,1
9928,13945,1,N,2,5,19722,20.0,N,3,3,Y,9,0.0,0.0,3,2003,6,2001,8
9930,13947,1,N,1,5,25280,40.0,N,2,4,Y,3,3.0,18.0,5,2003,6,2013,1
9931,13948,1,N,1,5,22916,20.0,N,2,2,Y,9,2.0,22.0,2,2003,6,2016,5
9932,13949,1,N,1,5,11050,40.0,N,1,6,Y,4,2.0,19.0,8,2003,6,2010,1
9933,13950,1,Y,1,5,35555,20.0,N,8,2,Y,3,0.0,0.0,2,2003,6,2011,9
9935,13952,1,N,2,5,6781,30.0,N,2,3,Y,2,1.0,20.0,4,2003,6,2005,9
9939,13959,1,N,1,5,27916,30.0,N,2,10,Y,2,2.0,26.0,9,2003,6,2012,4
9940,13960,2,,2,5,14444,20.0,Y,9,6,Y,4,0.0,0.0,5,2003,6,2003,5
9941,13961,1,Y,1,5,5416,20.0,N,8,0,Y,1,2.0,22.0,3,2003,6,2011,6
9943,13963,2,,1,5,35000,20.0,N,1,3,Y,3,2.0,27.0,4,2003,6,2007,12
9946,13966,1,N,1,5,1278,11.0,N,2,6,Y,9,2.0,33.0,3,2003,6,2006,7
9947,13967,2,,2,5,10972,20.0,N,3,39,Y,8,0.0,0.0,29,2003,6,2012,11
9949,13969,1,N,1,5,34166,20.0,N,1,3,Y,3,1.0,31.0,2,2003,6,2007,7
9950,13970,1,N,2,5,16111,20.0,N,8,0,Y,12,0.0,0.0,1,2003,6,2002,5
9951,13971,2,,1,5,31666,20.0,N,1,0,Y,3,2.0,26.0,3,2003,6,2003,5
9952,13972,1,N,2,5,22638,20.0,N,3,1,Y,2,1.0,26.0,2,2003,6,1999,11
9953,13973,1,N,2,5,18472,20.0,Y,9,4,Y,8,1.0,31.0,9,2003,6,2012,5
9955,13976,1,N,2,5,11527,20.0,N,9,6,Y,8,1.0,30.0,7,2003,6,2016,3
9957,13978,1,N,2,5,21111,20.0,N,2,1,Y,2,0.0,0.0,2,2003,6,2014,8
9958,13979,1,N,2,5,31666,20.0,N,1,2,Y,1,2.0,17.0,9,2003,6,2008,2
9960,13981,1,N,2,5,32222,20.0,N,3,20,Y,8,2.0,28.0,22,2003,6,2004,11
9961,13982,1,N,2,5,22361,20.0,N,2,2,Y,9,2.0,27.0,1,2003,6,2009,12
9962,13983,1,N,2,5,21666,20.0,N,3,2,Y,1,2.0,29.0,1,2003,6,2007,5
9964,13985,1,N,2,5,28194,20.0,Y,9,20,Y,8,1.0,19.0,24,2003,6,2016,2
9965,13986,1,N,1,5,7777,20.0,N,6,0,Y,3,0.0,0.0,2,2003,6,2007,2
9966,13987,1,Y,1,5,2638,20.0,N,2,0,Y,3,1.0,25.0,2,2003,6,2000,3
9967,13988,1,N,1,5,9305,20.0,N,8,1,Y,3,0.0,0.0,2,2003,6,2005,3
9968,13989,1,Y,1,5,14060,30.0,N,2,5,Y,2,2.0,24.0,8,2003,6,2005,9
9969,13990,1,Y,2,5,11250,30.0,N,3,0,Y,6,2.0,32.0,0,2003,6,2000,10
9970,13991,1,N,1,5,25972,30.0,N,8,1,Y,3,2.0,25.0,3,2003,6,2008,9
9971,13992,1,Y,1,5,28060,12.0,N,13,1,Y,3,2.0,16.0,6,2003,6,2015,2
9972,13993,2,,2,5,17474,12.0,N,3,10,Y,8,2.0,16.0,9,2003,6,2014,1
9974,13996,2,,1,5,8472,30.0,N,8,1,Y,3,3.0,25.0,7,2003,6,2015,5
9975,13997,2,,1,5,13333,30.0,N,2,1,Y,19,2.0,19.0,6,2003,6,2014,11
9976,13998,1,N,2,5,19583,20.0,N,3,1,Y,15,2.0,25.0,3,2003,6,2016,6
9978,14000,1,N,2,5,41111,20.0,N,3,9,Y,1,2.0,26.0,15,2003,6,2016,6
9979,14001,1,N,2,5,18194,20.0,N,19,6,Y,7,1.0,25.0,11,2003,6,2013,7
9980,14003,2,,2,5,9861,30.0,N,3,2,Y,25,1.0,33.0,1,2003,6,2006,11
9982,14006,1,N,1,5,38333,20.0,N,1,8,Y,3,2.0,25.0,8,2003,6,2003,5
9983,14008,1,N,2,5,8122,11.0,N,3,1,Y,2,1.0,26.0,1,2003,6,2007,2
9984,14009,1,N,2,5,28194,20.0,N,3,3,Y,8,1.0,22.0,1,2003,6,2003,5
9985,14010,1,N,1,5,2667,30.0,N,7,2,Y,3,2.0,29.0,1,2003,6,2003,5
9986,14011,1,N,2,5,15571,30.0,N,9,2,Y,2,1.0,29.0,9,2003,6,2013,12
9987,14012,1,N,1,5,10694,20.0,N,6,1,Y,3,3.0,17.0,1,2003,6,2003,11
9990,14017,1,N,2,5,0,20.0,N,8,1,Y,8,1.0,24.0,6,2003,6,2015,9
9991,14018,1,N,2,5,30555,20.0,N,9,0,Y,4,1.0,27.0,0,2003,6,2005,5
9992,14019,1,N,2,5,14166,20.0,N,2,2,Y,2,1.0,31.0,1,2003,6,2015,12
9994,14021,1,Y,2,5,6204,40.0,N,9,6,Y,13,2.0,27.0,6,2003,6,2012,11
